Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type
ACT-CLJ0916.7+0155,0.0001610758878520158,0.9468410402340454,0.09628885070820066,0.0,15403.92470464014,0.00027032721420434334,-0.07193619735918812,408.6442297944659,21.0
ACT-CLJ0916.8-0059,0.00014244778475358102,1.188929982082442,-0.05202087421652429,0.009526985185538036,10819.301336844243,0.0007035981672937895,-0.07373396624613024,422.9245881708599,21.0
ACT-CLJ0918.7+0211,0.0001361782956844738,0.9665364108082815,-0.006924671013164299,0.0047648998418053255,11529.421119094986,-0.0007877181330566069,-0.07732886417560292,409.68354279724036,21.0
ACT-CLJ0920.4+0134,0.00013602622713029998,1.1520426694459815,-0.05811489951584702,0.004762993446121018,10555.90978414103,0.0041083770750970396,-0.013707458258563648,463.72510228607473,21.0
ACT-CLJ0921.0-0148,0.00013579356387791926,0.8820462979237454,-0.04275403815129421,0.0,11540.465234025012,-0.00032469938799185513,-0.08118034028590317,399.87612196460594,21.0
ACT-CLJ0921.3+0317,0.00015402412016523345,1.3455263265890771,-0.3025574532052867,0.0019051973784484073,10760.085032735222,-0.0007874419142498553,-0.0721003129272151,427.2638986232866,21.0
ACT-CLJ0922.1+0346,0.00015010261108646596,1.1798413906084975,-0.11098214823669399,0.0,10814.287123605644,-0.0022243406974730116,-0.07584459637990254,420.6244410236286,21.0
ACT-CLJ0922.1-0027,0.00013664454132976186,1.0563005115390496,0.017447493825231135,0.0038103947568968147,11249.041693582587,-0.002388068361615394,-0.07578660720580574,415.5338951719184,21.0
ACT-CLJ0930.4+0216,0.00012816216768298094,1.1500313383153662,-0.1162246341129351,0.029530559365950313,10950.58527966294,0.00012540613228979907,-0.07427608501555848,423.1188978636483,21.0
ACT-CLJ0935.0+0053,0.0001283932579154197,1.125063892669725,0.0966991693603551,0.009526168384552365,10895.983866829416,-0.00036961695950127105,-0.0738649393023348,422.63351248009576,21.0
ACT-CLJ0935.2+0048,0.00013315575881708665,0.9963018855821524,0.026266551070551827,0.0,11296.561984728058,-8.652118779925324e-06,-0.0753923286154918,412.8528000422822,21.0
ACT-CLJ0935.3+0233,0.0001336940502185685,1.3286508747427954,-0.16829783583521787,0.006668190824569426,11090.258092152726,0.000509152559501517,-0.07068851264363733,428.9770236868604,21.0
ACT-CLJ0940.9+0322,0.00013571853880732377,0.8677672577841686,-0.0899293636008773,0.0,11432.539285272229,0.0005641564557547788,-0.08193939654051684,402.7483985549413,21.0
ACT-CLJ0943.7+0059,0.00014467820842825003,1.3619803177716805,0.09952005043435698,0.022862368541380886,10364.14498942515,-0.0003580503997528305,-0.07145549148852623,432.7587516971337,21.0
ACT-CLJ0947.9-0120,0.0001394692346693549,1.220500240600718,0.006434727926247266,0.021909769852156685,10855.341063251137,-0.0016041582506204697,-0.07332967124552926,422.6637542502579,21.0
ACT-CLJ0951.6-0014,0.0001407739111407444,1.1643831813646144,-0.2769270035430127,0.0038103947568968147,10624.4844910324,0.0011748674635675273,-0.07546713066037551,420.953586255641,21.0
ACT-CLJ0956.1+0158,0.00012710927409999477,1.0678796543987827,-0.10713028754994544,0.02095717116293248,10900.740455748644,0.0023874302908823133,-0.07508617944328726,418.86765448668547,21.0
ACT-CLJ0957.6+0234,0.00013639490588082472,1.1533299827239432,-0.059255011538613,0.0038103947568968147,10831.831008727771,-3.606930250171738e-05,-0.07267670497178633,425.09360434339953,21.0
ACT-CLJ1005.5+0235,0.00015586706406176044,1.2831392497149856,0.08564234396349638,0.0,10919.216524971864,-0.0004501323043296356,-0.0740607311972409,422.97804681241996,21.0
ACT-CLJ1006.9+0255,0.00015277424383411037,1.0038875244001957,-0.05280533111412864,0.0,11110.836145848541,-0.00013219364825104915,-0.0782648377015174,407.21348091973886,21.0
ACT-CLJ1020.1-0013,0.00012119409312486644,1.188882185004856,0.15763590337023434,0.0,17058.76287216935,-0.0010641696567367438,-0.0671425173920874,423.86858643272046,21.0
ACT-CLJ1020.3-0100,0.0001395131577266691,1.075283845981591,-0.16386158242310023,0.0,16779.248221846174,9.97384839768573e-05,-0.06902140131316323,417.141369083346,21.0
ACT-CLJ1027.8+0004,0.00016934401307077543,1.0348756725311574,-0.20630664772096863,0.011431184270690443,10878.901276621857,0.0008464141610182903,-0.0783126705401266,411.9676882635368,21.0
ACT-CLJ1029.9+0016,0.0002145801093863752,1.9109812941647593,-0.29033947201888965,0.20103470945244242,9140.332348686161,-0.0006355530386449567,0.0020270774619442354,438.05243393945705,21.0
ACT-CLJ1031.2+0031,0.00013281656354483217,1.467911689991995,0.15028716720225713,0.044772138393537574,16586.59552191634,-0.000564946189204503,-0.0630869558874816,437.6721532534376,21.0
ACT-CLJ1032.1-0249,0.00014495940006474788,0.9594355530847177,-0.03550169367799867,0.0,17359.69282156487,0.0004324989221002502,-0.07015506823242645,408.4401308650545,21.0
ACT-CLJ1035.1+0249,0.00011107919822783237,0.945609305152569,-0.013945314248236616,0.015241579027587259,17458.137465594606,-0.0005842798872147265,-0.06930514332133264,415.60638276745493,21.0
ACT-CLJ1035.1-0248,0.00015031762116777067,0.9913481682494368,0.02636617781769816,0.0,11210.901184847196,-0.00046192335224631625,-0.07712813188165793,411.2917865134305,21.0
ACT-CLJ1035.4-0001,0.00014787688253553347,0.8559686754562646,-0.07002792114181479,0.0,10764.81371966948,0.001214697984480427,-0.0818969980727265,404.88229064962854,21.0
ACT-CLJ1036.2-0223,0.00015989825801519084,1.0507344561500656,-0.09246506830988532,0.0,10921.699422367175,-0.000756895236793332,-0.07740606965119787,409.91007640759835,21.0
ACT-CLJ1036.9+0154,0.00011491059005631797,1.0631788836664986,-0.16564399990729695,0.004762993446121018,18487.688434730895,0.0007535228820049105,-0.06572204845564195,413.25893173280633,21.0
ACT-CLJ1049.3-0002,0.00011003108771658401,1.0409713964306535,-0.02613395967981211,0.0,18634.89082547988,0.0006683989593602151,-0.06557978255902752,409.12399948827726,21.0
ACT-CLJ1050.6+0017,0.00011600808203100188,0.9939139486971259,0.0767619536449934,0.0,18694.48772026827,-0.0004445858610530853,-0.06830350626317262,401.50211326700963,21.0
ACT-CLJ1053.7-0156,0.0001188656733745113,1.0902561999823852,-0.17449313649541945,0.0,18968.69366615544,-0.0008432808618360281,-0.06563343962618715,408.7510352120227,21.0
ACT-CLJ1107.4+0121,0.00015173705623787827,0.8690947274595663,-0.009482175861369114,0.0,11118.643691516281,-6.382157537129748e-05,-0.08239376612873249,398.17353775891615,21.0
ACT-CLJ1110.2-0030,0.00013726437237367704,0.9198824553999115,-0.03635798185178576,0.0,10999.87832674257,0.0005315176373205362,-0.07794007864009635,410.9886586126615,21.0
ACT-CLJ1110.3+0143,0.00013999693515380704,0.8549317884021528,0.1522295945405193,0.0,11275.393625736153,0.0004246014901520204,-0.08005722519206296,404.19501449322985,21.0
ACT-CLJ1110.8+0216,0.00016558860495900136,1.1523673324713661,0.39712125097756384,0.0,10517.65743046585,-0.001338116025242867,-0.07761741440731054,419.21408319098373,21.0
ACT-CLJ1111.1+0044,0.000141651983601611,1.0144666223687495,0.06670450113389312,0.013336381649138852,10367.634860303468,0.0005769332336694031,-0.07616992853859089,422.95019588796947,21.0
ACT-CLJ1112.8+0229,0.00015962998450045097,1.2317439980459732,-0.13816752481442637,0.005715592135345221,10355.236061524236,0.0004955955261671674,-0.07316063953149356,429.401480412148,21.0
ACT-CLJ1116.7+0218,0.0001725621587486471,1.0495005420421553,-0.3819145432152304,0.0,10670.279429331516,-0.0008674158051775989,-0.08039846585708028,407.95096480788516,21.0
ACT-CLJ1116.9-0036,0.00017567699175473692,1.2367008311772323,0.05781251943288516,0.0,10066.18031390611,-0.0008263484964997839,-0.07216632654973439,432.3319066334432,21.0
ACT-CLJ1117.9-0211,0.00021522640942894694,1.2331587536246569,0.47431654528098194,0.0038109393012642793,10276.791078141852,0.0023335014171631556,-0.07692843258342849,422.5215265412234,21.0
ACT-CLJ1118.7+0039,0.00024616238824588056,0.8090347641309794,0.05603964688518693,0.0,20588.428858056086,-0.0009677000411771662,-0.07068530044335775,387.97390868267524,21.0
ACT-CLJ1118.9-0041,0.0002081922923638838,1.1342388533215777,0.10160324980989674,0.0,19857.174856144607,7.083709762708269e-05,-0.06580542749130132,411.54927561901167,21.0
ACT-CLJ1125.7+0010,0.00021215352324678618,1.138582325602893,0.04173372364201325,0.0038103947568968147,19634.02520833692,0.00038388363134065723,-0.062323671117888696,429.1176334957051,21.0
ACT-CLJ1127.5+0003,0.00022099615234650176,1.2004555598690316,-0.11212894397185426,0.0,19740.773158273056,8.74070086243325e-06,-0.06336086217511838,424.65654311471087,21.0
ACT-CLJ1128.3-0058,0.00022675026298199313,1.1305311429701017,-0.18080537358119614,0.0,19837.52667757172,5.3705584244204877e-05,-0.06332181602556874,422.9821343262745,21.0
ACT-CLJ1129.8+0256,0.0002505129582033016,1.3908980668478985,-0.3153857154946104,0.02381496723060509,20342.219520871873,-0.0006115596328092035,-0.06205153509449079,426.5123142974766,21.0
ACT-CLJ1131.6-0107,0.00027002063096859106,1.1561754573591478,-0.07787365916778895,0.0,20081.154535953472,-0.0010839042961190897,-0.06705374961643971,409.7351330574026,21.0
ACT-CLJ1134.0+0116,0.0002608470503318956,1.20962579961913,0.15087064774317194,0.0009525986892242037,19989.38594544167,8.895160303909156e-05,-0.06476867786724856,417.8165327163762,21.0
ACT-CLJ1136.9+0006,0.00021272982386724687,1.1454918951944921,0.0816754733148119,0.03715134887974394,20095.855829579294,-0.00018162370113417264,-0.06502416943789141,416.3288725984649,21.0
ACT-CLJ1138.5-0011,0.0002087572655317055,1.2296439662529712,-0.016611785375303816,0.04573388595112191,19517.81986600615,-0.00017785737004036997,-0.06208949797917673,430.97387440825196,21.0
ACT-CLJ1139.3+0154,0.00013421385428011998,1.1116047125152744,-0.08925268038354174,0.0,20430.180492203326,0.0009568981814190529,-0.06614068206992131,403.69826159724374,21.0
ACT-CLJ1144.0+0440,0.00013854637610334177,1.0564666848205224,-0.07546210887148669,0.0,10549.843761584052,-0.0016326654007452126,-0.07653797231370561,417.0459477653895,21.0
ACT-CLJ1144.2+0227,0.00015962350561445532,1.185812908881452,0.19690203520796998,0.020004572473708276,10881.215166923224,-0.0006288313017717143,-0.07429735837478595,420.3699002525668,21.0
ACT-CLJ1145.1-0100,0.00012982792118944284,1.4364823943409037,0.16021746200362133,0.03619875019051974,15639.818787452536,-0.000279883707910333,0.06541225180199867,430.78876260800564,21.0
ACT-CLJ1148.0-0234,0.00013270947236431382,1.3078712555187926,-0.28710039401180093,0.008573388203017833,15362.746228048562,-0.00033693132748199714,-0.06762247244843202,426.98130271384457,21.0
ACT-CLJ1152.2+0031,0.00015180009685283964,1.1664651796820267,-0.375173590664235,0.0009526803662103328,10749.943371838875,-0.0004913487076311697,-0.0750808717899185,415.5020888506938,21.0
ACT-CLJ1152.5+0356,0.0001432501954754086,1.3017282735066793,-0.28392913869571657,0.027625361987501904,10858.267850258891,-0.0004582623795541047,-0.0714755271086921,426.37774410011605,21.0
ACT-CLJ1153.4+0259,0.00015688622949974854,1.141989615166662,0.003000572283492799,0.017146776406035666,10572.703778980827,-0.0011286514494230886,-0.07767345638146697,412.35452472286215,21.0
ACT-CLJ1154.2+0221,0.00014951802096580333,1.3706103837619186,-0.31694659111291074,0.03334095412284713,10851.718661035908,-0.0007764529575268251,-0.07270129812156578,423.143263752065,21.0
ACT-CLJ1158.3+0228,0.00013814971760179776,1.0230420279813324,-0.11082979850503796,0.0019051973784484073,11169.210395429724,-0.0007520261353274228,-0.0732925751749888,419.6075069457995,21.0
ACT-CLJ1158.9-0244,0.0001362477545257208,1.2921594373324279,-0.05769907987707813,0.021909769852156685,10639.7824512696,-0.0014659199718160562,-0.07257804587814154,424.94816307146874,21.0
ACT-CLJ1200.9-0125,0.00014512013413503537,1.0997832111255585,-0.060745484331396524,0.0009525986892242037,11241.816912493554,0.0010098815279705204,-0.07528397189700659,410.0015551216051,21.0
ACT-CLJ1202.8-0230,0.00013882956048766017,1.0554770412577903,-0.2158296274175418,0.0,10463.566892189614,0.0004869350521869948,-0.0751299780082673,419.79070182264394,21.0
ACT-CLJ1203.9+0126,0.00017203453020537141,1.1633088213391605,-0.18137688383021405,0.0,10981.033531435327,0.0006362403692095436,-0.0769504231951751,408.95264222952756,21.0
ACT-CLJ1205.3-0245,0.00015149163356253503,0.9953857049730642,-0.05231655506785385,0.0,10919.068194024101,0.00011149709946013654,-0.08043986316447718,405.80867703594845,21.0
ACT-CLJ1205.5+0214,0.00015000555172279317,1.1766080778368777,-0.3008949867301856,0.0019051973784484073,10703.842625623714,-0.0002956043568546932,-0.07188357446886162,419.00204283706023,21.0
ACT-CLJ1208.3+0254,0.00015062058740796357,1.219719285825877,0.014151521812445106,0.0,11706.820847807561,-0.0007727169078238028,-0.07001255563843291,412.34978187754643,21.0
ACT-CLJ1210.2+0223,0.00015018373422447576,0.9959234631671405,0.0988748473447207,0.0,11299.098123558228,-0.0002639276006225366,-0.07815989703331137,403.4838514626157,21.0
ACT-CLJ1210.2+0321,0.00015311091190890782,1.034172100625683,0.0511466947843747,0.0,11467.026077118266,8.928084534108051e-05,-0.07447391426784901,410.3865566565109,21.0
ACT-CLJ1218.5+0233,0.00014377275699762202,1.409495095526079,-0.22213016271577993,0.009525986892242036,10781.60671244379,0.00016188558039641153,-0.06992420911489985,429.0051967671298,21.0
ACT-CLJ1220.4-0240,0.00036512873167736186,2.827725335801703,0.06528092937970946,0.0009537343468350326,10846.556550529845,-0.0010464225050393998,-0.07166383750273152,424.5782725138416,21.0
ACT-CLJ1222.4-0127,0.0001588318060452711,1.0365479137669023,0.014565245312809906,0.0,11516.52023273964,-0.0019180897928528866,-0.07805549316688115,406.0286302616279,21.0
ACT-CLJ1222.6-0214,0.00015227685739624693,1.1538499997331255,-0.0003228571148797948,0.0,10792.64723705137,0.0015067490344819372,-0.07393598122798653,422.85947813369324,21.0
ACT-CLJ1245.0+0231,0.00132293861548665,1.850485454049064,-0.24754082005798636,0.3383272339127783,14796.364491791395,0.0005877997362444495,-0.0562561644596638,406.4326289072765,21.0
ACT-CLJ1249.7+0145,0.0011757421679671547,2.8253321777937574,0.9480322582705587,0.17057366113969888,12722.83726355026,-0.001973618427650061,-0.05785386673030279,425.51219720645736,21.0
ACT-CLJ1258.4+0043,0.0009240243085657682,1.8523945379973796,-0.19084441648029432,0.3293567968136645,14000.335236362873,0.0002826064560881702,-0.06052099503208994,400.73668061757013,21.0
ACT-CLJ1258.8+0059,0.000823549885538842,1.8583387529732205,0.6065916083709726,0.0,11097.171434411763,-0.004038911686436729,-0.06839703280154551,426.47190499114345,21.0
ACT-CLJ1301.2+0218,0.0011507616421997872,1.4883740885940102,0.2119287416090778,0.027625361987501904,14900.606243339467,-0.000122506034277505,-0.060107924855427104,397.3515218685137,21.0
ACT-CLJ1311.5-0119,0.001279255055395058,2.372762749863492,1.4355519656918807,2.621994241147194,15318.070791772441,0.002765418354330005,-0.011749722476297767,417.37795560931374,21.0
ACT-CLJ1315.0+0121,0.001543962433898887,1.8272849600961272,0.5397105690757434,0.1857567443987197,15568.608037629785,-0.003225211578681565,-0.013869662260067497,414.67344763782364,21.0
ACT-CLJ1322.9-0227,0.0012338490214544792,1.463565489049714,-0.5608081147636542,0.0,14154.50306623087,0.0012866654179238925,-0.005215968143747968,423.65483705351113,21.0
ACT-CLJ1324.9+0223,0.0007750623843756648,2.045613499498612,0.6653871276709513,1.0082282896434407,11063.633352227083,-5.8000388198172006e-05,-0.05391324173991964,441.3116984364699,21.0
ACT-CLJ1325.0+0209,0.0005025254325859601,0.9002297607899266,0.11008441033723392,0.0,11909.970867351833,0.0010705124151911387,-0.08029545422549213,389.9149625136841,21.0
ACT-CLJ1326.8+0216,0.00026469316739541587,1.3730142187036352,-0.38208162170295,0.006668190824569426,10269.452715768097,0.0021351231842914762,-0.06952766385447795,426.4495019143942,21.0
ACT-CLJ1327.0+0212,0.0002470310955025281,1.0456590025657433,-0.19213820253958702,0.0028577960676726107,10513.723628619442,0.0002092153440922652,-0.07482882886129225,413.34821475748765,21.0
ACT-CLJ1328.4-0038,0.0002385623876545973,1.5652624222783857,-0.19047447001654808,0.1867555979037637,10037.0130506927,-0.0028976589174480477,-0.009516863447154801,454.6116275786975,21.0
ACT-CLJ1331.1+0100,0.00022519704382863666,1.3619821743161322,-0.08319020341036874,0.06001714775650186,10052.834109388645,-0.0004606330138778265,-0.06671911335970825,436.6831130698166,21.0
ACT-CLJ1332.8-0006,0.00023426464862237785,1.1491329147991944,-0.20432343051563548,0.024767565919829294,10259.4710238486,0.0009891883288804715,-0.07142218501675708,420.0657019261354,21.0
ACT-CLJ1336.8-0104,0.00011378474614571694,1.0640264706140028,0.11030501379037372,0.0,17582.171367168,-0.0005716064090167683,-0.06713415477168681,415.9759061687556,21.0
ACT-CLJ1340.9-0152,0.00011826026474999475,1.3306516114814253,0.07112767834103027,0.01047858558146624,16590.91001174053,0.00014914417515197697,-0.06398022472883126,430.9194068398299,21.0
ACT-CLJ1343.1-0000,0.00013443811759465877,1.2047717503863233,-0.01507498426544329,0.0,16867.2098770932,0.00022686845388091424,-0.06592623110090494,425.90389135772665,21.0
ACT-CLJ1344.6-0212,0.0001238603228512571,0.8821921625883162,0.17824471717550872,0.0,12606.866283222971,-8.741090210736649e-05,-0.07579175633312822,399.22896701336236,21.0
ACT-CLJ1345.0-0248,0.00014565813083975795,0.9119186805254856,0.2558967898940197,0.0,12830.683722742855,0.001107062610451845,-0.07452481227910368,394.4895300841407,21.0
ACT-CLJ1346.2-0142,0.00014725250842389503,0.9574289945081523,0.2816432521345203,0.0,13075.01503443485,-28.381461010531687,-1.6223120358437033,569.392595369575,21.0
ACT-CLJ1346.3-0232,0.00013615494409493288,1.1566684049361684,-0.23690903908135255,0.0009525986892242037,12478.654225514028,-0.0005679087733283791,-0.0728724202292364,402.201258238845,21.0
ACT-CLJ1347.7+0124,0.00012928271496566514,1.3964611422117923,0.3632476031330878,0.12289693805613246,12171.762306743258,0.0013095894988504589,-0.06652597805073085,422.72586027482515,21.0
ACT-CLJ1348.9-0158,0.00013099909882646532,1.4067516820421675,0.5412220452132078,0.04381995713265063,11925.815927432954,-0.2972968221762231,-0.006377710564596104,556.2519215024571,21.0
ACT-CLJ1357.1-0111,0.00013422251900077728,1.5067716255966848,0.366995704414875,0.18102479086872844,11866.146087628684,-0.0005547009439937464,-0.06560658082114161,423.65007980056424,21.0
ACT-CLJ1357.6+0026,0.00014479873840215777,1.0604413832221997,0.18758270292404025,0.0,12631.481769948843,0.0004158878763242745,-0.07467916034549082,401.4970857587916,21.0
ACT-CLJ1401.0+0252,0.00015457875765857623,1.3207661992420339,0.003715038727480022,0.06763450693491846,12214.765791709922,0.0012422353910427136,-0.06893131150522903,416.07467927267805,21.0
