Cluster_1,project_1,scanno_1,amp_jy,X_loc_pixels,y_loc_pixels,RA,DEC,cluster_2,project_2,scanno_2,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,GroupID,GroupSize,Separation
ACT-CLJ0223.1-0057,AGBT22B_242_02,22,0.03,323,414,35.7872,-0.9264,ACT-CLJ0223.1-0057_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,22,335.0,414.0,5.120000000000001,2.0,6.0,35.78737220656019,-0.9266978260482894,4.3957923964629055E-4,0.02911494589393038,333.0,413.0,4.209377135521189,-1.3151356506482103E-5,0.022836791478399773,2.5231685176134637E-5,73.88412475585938,29.334602710537517,73.88412475585938,0.0,2.1398017997853458E-4,487928.5625,,,,,,,,,,,,,1.238443088361571
ACT-CLJ1117.9-0211,AGBT21B_298_04,22,0.003,304,414,169.4951,-2.1575,ACT-CLJ1117.9-0211,AGBT21B_298_04,22,336.0,415.0,5.120000000000001,2.0,6.0,169.49544359930343,-2.157494856007263,4.4499978734768815E-4,0.002552411113531654,335.0,414.0,3.0000074665858203,5.590683323453709E-5,0.0023743340687125687,2.377906865573706E-5,5.884346008300781,2.387221236808823,5.884346008300781,0.0,2.1908612689003348E-4,633400.75,ACT-CLJ1117.9-0211,2.147754002965E-4,1.208655885542505,0.4678746949763714,0.0019053788845912,10382.183739672477,0.0018478826373916,-0.07763612693567,419.5838548881375,21.0,,,1.236220891463883
ACT-CLJ1203.9+0126,AGBT21B_298_05,21,0.007,321,414,180.9853,1.4621,ACT-CLJ1203.9+0126,AGBT21B_298_05,21,340.0,415.0,5.120000000000001,2.0,6.0,180.9855443422976,1.4621537117198948,4.479478835618751E-4,0.007032072054837177,339.0,413.0,4.124811656159021,-1.2501277716305442E-5,0.005069230401179917,1.9449014837958332E-5,27.699289321899414,6.9660277192257345,27.699289321899414,0.0,1.3511793804354966E-4,906134.75,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,,,0.9003320208300116
ACT-CLJ0230.9+0248,AGBT22B_242_02,33,0.001,322,558,37.7331,2.8704,ACT-CLJ0230.9+0248_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,33,333.0,565.0,5.120000000000001,2.0,6.0,37.73026968455415,2.8720694109558678,0.0011692149115155907,0.005591069874144998,332.0,564.0,3.0000093788790494,-2.136682191517555E-4,-0.0028757884221053383,4.831212250014231E-5,3.3846025466918945,4.912459560679184,3.1397602558135986,0.0,7.245864835567772E-4,30089.66796875,,,,,,,,,,,,,11.818575118470445
ACT-CLJ1050.6+0017,AGBT21B_298_08,17,0.03,453,472,162.6297,0.3237,ACT-CLJ1050.6+0017,AGBT21B_298_08,17,475.0,472.0,5.120000000000001,2.0,6.0,162.62994516425564,0.32325666762491523,0.0010250682328830298,0.02661206945023364,473.0,470.0,4.153835107611583,-3.055802439909634E-4,0.013265018424271288,4.363429395555733E-5,26.197114944458008,27.14368267787807,26.197114944458008,0.0,5.352324806153774E-4,42588.4609375,ACT-CLJ1050.6+0017,1.151106824547E-4,0.9874827443971048,0.0466807778127467,0.0,18714.1755897341,-8.057819761814E-4,-0.0680852552225754,402.0713327037474,21.0,,,1.8238068523060906
ACT-CLJ0301.5-0248,AGBT22B_242_03,81,0.01,267,414,45.4049,-2.7731,ACT-CLJ0301.5-0248_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,81,334.0,413.0,5.120000000000001,2.0,6.0,45.40509402708632,-2.772943609882032,4.3419928925408707E-4,0.010078365971732312,333.0,412.0,3.0000280638080468,2.3407827360169187E-5,0.004633377102612101,4.749176224342249E-5,12.874390602111816,10.041709813270593,12.874390602111816,0.0,3.654641332104802E-4,47451.0078125,,,,,,,,,,,,,0.8962827067212887
ACT-CLJ1035.4-0001,AGBT21B_298_04,10,0.003,451,472,158.8194,0.0108,ACT-CLJ1035.4-0001,AGBT21B_298_04,10,480.0,475.0,5.120000000000001,2.0,6.0,158.8190324076667,0.011177945785993274,0.0010525813876567345,0.0039079313482062545,480.0,474.0,3.0000442500277242,-4.646203891739524E-5,4.6211810627895414E-4,3.354539770784664E-5,5.58729887008667,3.308384482549647,5.58729887008667,0.0,2.8367925551719964E-4,182195.921875,ACT-CLJ1035.4-0001,1.479507377474E-4,0.8711965204967124,-0.1224387083272779,0.0,10679.63711813087,-1.007000036571E-4,-0.082097414858164,405.90512720158034,21.0,,,1.8980124694737832
ACT-CLJ0203.0-0042,AGBT22B_242_04,36,0.001,324,558,30.7512,-0.6454,ACT-CLJ0203.0-0042,AGBT21B_298_01,13,338.0,558.0,5.120000000000001,2.0,6.0,30.75184245141626,-0.6427450404516467,0.0011364921545513015,0.03402895974627919,336.0,556.0,3.1901743444837587,-2.5070459370495426E-4,0.009518730203600742,5.638407407866635E-5,15.82562255859375,36.258798812979656,15.82562255859375,0.0,8.715286385267973E-4,36077.0234375,ACT-CLJ0203.0-0042,1.680165026186E-4,1.2831506957249474,0.5829236338558409,0.0,15822.929054995942,-0.0019902779309693,0.0081366584931102,466.4181994369582,21.0,8,2,9.833626881804955
ACT-CLJ0215.4-0440,AGBT22B_242_01,42,0.007,322,414,33.8673,-4.6484,ACT-CLJ0215.4-0440_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,42,336.0,415.0,5.120000000000001,2.0,6.0,33.8675014611312,-4.6484463898662,4.449997873476688E-4,0.006038411020996713,335.0,414.0,4.598778760434442,-4.456297342410853E-5,0.004660600035856537,1.859518658149377E-5,21.067842483520508,5.959993672841761,21.067842483520508,0.0,1.7290087998844683E-4,801731.75,,,,,,,,,,,,,0.7420530144059404
ACT-CLJ1145.1-0100,AGBT21B_298_05,9,0.007,452,472,176.2435,-0.964,ACT-CLJ1145.1-0100,AGBT21B_298_05,9,492.0,472.0,5.120000000000001,2.0,6.0,176.24379305246438,-0.9643719639417222,0.0010854626781429985,0.0060418930473231025,491.0,471.0,4.392498286517138,-1.6773430289517856E-4,0.0012013474423866776,3.271425180895241E-5,11.333181381225586,5.492843902438022,11.333181381225586,0.0,2.8837015270255506E-4,186680.359375,ACT-CLJ1145.1-0100,1.296159821338E-4,1.3960323757615605,0.1828515999472811,0.0295305593659503,15587.23947343222,-2.582625235569E-4,-0.0657580190688328,431.0389410926146,21.0,,,1.7046771134926118
ACT-CLJ0852.2-0101,AGBT21B_298_02,20,0.007,339,345,133.0647,-1.0176,ACT-CLJ0852.2-0101,AGBT21B_298_02,20,360.0,346.0,5.120000000000001,2.0,6.0,133.06504114735603,-1.0176584903426409,2.04543118238463E-4,0.0067111527995499165,359.0,345.0,4.490977898296367,-8.318605423820609E-5,0.004075941515377998,1.835813634087017E-5,29.376571655273438,6.6572424092742875,29.289356231689453,0.0,1.3317243428900838E-4,1107940.25,ACT-CLJ0852.2-0101,1.662817144723E-4,1.0917773312603862,0.0170448124877348,0.0104785855814662,11379.90599465415,-0.0011205997079137,-0.0708308507478755,409.34664101500414,21.0,,,1.2458235328892489
ACT-CLJ0301.5-0248,AGBT22B_242_03,73,0.03,328,345,45.3852,-2.8055,ACT-CLJ0301.5-0248_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,81,388.0,297.0,5.120000000000001,2.0,6.0,45.39007595536286,-2.8051656994283256,3.367623409308256E-4,0.005887868530716655,387.0,296.0,3.000004072673325,4.9762480095018376E-5,0.003573950233269672,4.9318344020943424E-5,3.9470067024230957,5.823263548666391,3.805088520050049,0.0,6.342356791719794E-4,12360.173828125,,,,,,,,,,,17,2,17.573667497029476
ACT-CLJ0248.3-0337,AGBT22B_242_03,57,0.03,470,472,42.0474,-3.5827,ACT-CLJ0248.0-0331_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,28,225.0,161.0,5.120000000000001,2.0,6.0,42.04822558711629,-3.57946300457708,9.245840648208361E-4,0.0025078155662939367,224.0,160.0,3.0000002154141483,-1.5463928480688452E-4,-0.0027028065912600694,4.712553363121399E-5,2.8328874111175537,1.9207374845493768,2.7657864093780518,0.0,3.2405645470134914E-4,180655.171875,,,,,,,,,,,20,3,12.024843748797258
ACT-CLJ0245.8-0042,AGBT22B_242_04,31,0.01,312,324,41.4606,-0.7099,ACT-CLJ0245.8-0042_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,31,346.0,324.0,5.120000000000001,2.0,6.0,41.46057466811034,-0.710166271461309,1.066590120222365E-4,0.010335633537634127,343.0,322.0,4.120460353367632,5.1304489056348324E-5,0.009108315345781647,1.996890570910189E-5,40.60321044921875,10.30325596571606,40.60321044921875,0.0,1.378010492771864E-4,1296661.75,,,,,,,,,,,,,0.9628275192813208
ACT-CLJ0246.4+0429,AGBT22B_242_03,35,0.001,459,472,41.5743,4.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0240.0+0116,AGBT22B_242_03,17,0.03,308,414,40.0139,1.2919,ACT-CLJ0240.0+0116_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,17,322.0,414.0,5.120000000000001,2.0,6.0,40.014128389630294,1.2917161215880788,4.3644001893177E-4,0.02954505739457631,320.0,412.0,4.159748167187776,-1.1480831283696338E-4,0.02018540654254986,1.6412843154048185E-5,167.44302368164062,29.774993497102727,167.44302368164062,0.0,9.450167272007093E-5,3022556.5,,,,,,,,,,,,,1.055486744326547
ACT-CLJ1020.1-0013,AGBT21B_298_07,17,0.007,319,414,155.0298,-0.2003,ACT-CLJ1020.1-0013,AGBT21B_298_07,17,312.0,414.0,5.120000000000001,2.0,6.0,155.02989890552627,-0.2006164110166903,4.401937183978104E-4,0.006028244186855719,311.0,413.0,4.613203015019966,-4.7474919602633E-6,0.00564360851800129,1.978608399790039E-5,21.547760009765625,5.95046823460248,21.547760009765625,0.0,1.690168573986739E-4,737954.5625,ACT-CLJ1020.1-0013,1.16353246809E-4,1.0929638295415876,0.0965388573088385,0.0,17176.088393703125,-1.911561419375E-4,-0.0688999605621329,417.4236145837651,21.0,10,4,1.1934553565680457
ACT-CLJ0916.7+0155,AGBT21B_298_02,48,0.03,307,324,139.2024,1.9296,ACT-CLJ0916.7+0155,AGBT21B_298_02,48,321.0,325.0,5.120000000000001,2.0,6.0,139.20247870316192,1.9296041926403313,1.5331155101125004E-5,0.03061982608637361,319.0,323.0,4.169153842942267,3.3448027062193524E-4,0.03192346777224876,3.972534135298086E-5,33.245506286621094,30.596878112153004,33.245506286621094,0.0,5.100284470245242E-4,79695.8125,ACT-CLJ0916.7+0155,1.636358400301E-4,0.9571978021291944,0.1410591282075768,0.0,15362.714722709936,0.0011799764852952,-0.0723975187479335,408.2674098156806,21.0,13,4,0.28357261753816443
ACT-CLJ0223.6+0020,AGBT22B_242_02,24,0.01,474,324,35.8644,0.3498,ACT-CLJ0223.6+0020_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,24,482.0,324.0,5.120000000000001,2.0,6.0,35.86459190003197,0.34949036119844684,7.66005484879991E-4,0.010883708563302518,481.0,322.0,3.16759698822898,-1.0621442714939703E-4,0.002348862915253978,3.808193620420777E-5,12.506562232971191,10.802784887381979,12.458151817321777,0.0,3.4260054235346615E-4,168351.0625,,,,,,,,,,,,,1.3113819704065082
ACT-CLJ0248.3+0122,AGBT22B_242_03,56,0.001,469,324,42.0566,1.3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0903.4-0136,AGBT21B_298_02,34,0.001,347,345,135.866,-1.5984,ACT-CLJ0903.4-0136,AGBT21B_298_02,34,349.0,348.0,5.120000000000001,2.0,6.0,135.86718310308268,-1.5978712853323733,1.6801435031953452E-4,0.0014278228121595575,349.0,347.0,3.000002452256038,1.238182786414688E-4,0.0035519023090192915,2.2322238519049063E-5,3.9291892051696777,1.1818268536504355,3.7133100032806396,0.0,1.9191444152966142E-4,856849.875,ACT-CLJ0903.4-0136,2.158611768857E-4,1.0680915255312189,0.0468239863415418,0.0,11595.580915831364,2.323473453527E-4,-0.0753711098413015,409.4336283922048,21.0,,,4.663605072756256
ACT-CLJ0203.2-0123,AGBT22B_242_04,37,0.03,324,324,30.8161,-1.4003,ACT-CLJ0203.2-0123,AGBT21B_298_01,14,335.0,324.0,5.120000000000001,2.0,6.0,30.81664186990193,-1.39676284591338,5.332950616269026E-5,0.01138512229063032,333.0,323.0,3.8819160199701677,-2.5751603967154936E-4,0.0015120993515341861,2.585261727478094E-5,24.9235782623291,11.353678522502957,24.9235782623291,0.0,2.1963228937238455E-4,346456.9375,ACT-CLJ0203.2-0123,1.463340559282E-4,0.8379451899220522,0.0837239334976826,0.0,16625.987629473133,6.270581020078E-4,-0.0732949802490241,403.8700161784362,21.0,12,4,12.88231246736167
ACT-CLJ0219.8+0022,AGBT22B_242_02,13,0.007,315,324,34.9561,0.3733,ACT-CLJ0219.8+0022_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,13,340.0,325.0,5.120000000000001,2.0,6.0,34.95612293550311,0.3733401786712812,7.772154731320391E-5,0.007144915767160462,338.0,323.0,4.030508074948238,-9.794082687616294E-6,0.004973832500439613,2.517413488653235E-5,19.613779067993164,7.09774996089725,19.613779067993164,0.0,1.9099927158094943E-4,476236.4375,,,,,,,,,,,,,0.16659311957358336
ACT-CLJ0253.5-0017,AGBT22B_242_04,17,0.003,307,324,43.3951,-0.2955,ACT-CLJ0253.5-0017_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,17,319.0,324.0,5.120000000000001,2.0,6.0,43.39563786983226,-0.2958045302950884,2.42406846376496E-5,0.003615699397841418,318.0,323.0,3.0000285278396435,1.6803155860383388E-5,0.0018642335824937076,2.1984745334593318E-5,10.48435115814209,3.5414500470904424,10.48435115814209,0.0,1.607036974746734E-4,858135.5625,,,,,,,,,,,,,2.2251049595618073
ACT-CLJ0935.2+0048,AGBT21B_298_03,14,0.03,470,472,143.7683,0.84,ACT-CLJ0935.2+0048,AGBT21B_298_03,14,485.0,473.0,5.120000000000001,2.0,6.0,143.76847489594266,0.8398969132926273,0.001063522171035965,0.028760967492255964,483.0,471.0,3.6993701801613605,-2.8529752730385146E-4,0.010809597267858625,3.70292495627046E-5,41.169158935546875,29.66226219673097,41.10102462768555,0.0,3.264332190155983E-4,196074.15625,ACT-CLJ0935.2+0048,1.331562236969E-4,0.9965229747621032,0.0261983998716814,0.0,11301.459850609182,-4.9488957984072127E-5,-0.0753593366863075,412.84375404308594,21.0,,,0.7307510542987764
ACT-CLJ0254.4-0538,AGBT22B_242_03,64,0.01,463,472,43.569,-5.5991,ACT-CLJ0254.4-0538_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,64,465.0,474.0,5.120000000000001,2.0,6.0,43.56936828538023,-5.59891697300704,9.980684632768682E-4,0.009716988323578738,464.0,473.0,3.0000274881536204,-1.3596546615649501E-4,6.578927874975202E-4,4.1950069268850506E-5,7.259039402008057,9.487050320030827,7.236262798309326,0.0,5.510669434443116E-4,77476.90625,,,,,,,,,,,6,2,1.4750480534037975
ACT-CLJ1245.0+0231,AGBT21B_298_06,15,0.03,460,324,191.2114,2.5256,ACT-CLJ1245.0+0231,AGBT21B_298_06,15,492.0,324.0,5.120000000000001,2.0,6.0,191.21168031067225,2.525357838719885,8.144868238792049E-4,0.0264296087612857,490.0,322.0,4.473894645522374,5.602405634155226E-5,0.02508800277880317,4.7782523824089415E-5,6.627966403961182,26.546035689335895,6.627966403961182,0.0,0.002303912304341793,127180.359375,ACT-CLJ1245.0+0231,0.0013141721553502,1.840064613474757,-0.2455303068520269,0.3383272339127783,14836.265344100617,-7.444150773723E-4,-0.0562868219540593,405.9558122504171,21.0,,,1.3326932506943703
ACT-CLJ0256.5+0006,AGBT22B_242_03,66,0.007,311,558,44.1351,0.1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0231.7-0453,AGBT22B_242_02,34,0.03,322,324,37.9364,-4.8829,ACT-CLJ0231.7-0453_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,34,324.0,325.0,5.120000000000001,2.0,6.0,37.9364547729,-4.8829524315655135,4.848136928170107E-6,0.03086152800718311,322.0,323.0,4.213187171301248,-1.8951321429721752E-4,0.0200324325777147,2.6039053712488503E-5,77.94822692871094,30.828476107906948,77.94822692871094,0.0,2.14054569369182E-4,345724.9375,,,,,,,,,,,,,0.2718535946294228
ACT-CLJ1205.3-0245,AGBT21B_298_05,22,0.003,470,324,181.3026,-2.7523,ACT-CLJ1205.3-0245,AGBT21B_298_05,22,486.0,325.0,5.120000000000001,2.0,6.0,181.30277213440974,-2.7523394470913525,7.854129841583848E-4,0.0037762488259682385,485.0,324.0,3.0000071149092142,4.63629285660283E-5,0.0026393411623967292,3.0519152721968424E-5,7.675808906555176,3.4964678328222916,7.599647521972656,0.0,2.2052592248655856E-4,409726.875,ACT-CLJ1205.3-0245,1.591160371215E-4,1.152879352343033,0.0272843344050731,0.0,10603.2861638403,-1.42912050244E-4,-0.0768995117413115,417.0254208669691,21.0,,,0.6350313431687455
ACT-CLJ0300.2+0125,AGBT22B_242_03,72,0.003,307,558,45.0596,1.4823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0300.2+0125,AGBT22B_242_03,80,0.001,310,324,45.0708,1.4272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0853.4+0132,AGBT21B_298_02,21,0.003,322,414,133.3619,1.5645,ACT-CLJ0853.4+0132,AGBT21B_298_02,21,339.0,414.0,5.120000000000001,2.0,6.0,133.36250048129406,1.5642616936014893,4.4235095590341506E-4,0.0030645837490019356,338.0,413.0,4.983165437202763,-4.296686177277678E-5,0.002382907697914341,1.7079544835622392E-5,10.033671379089355,2.930159449814292,10.033671379089355,0.0,1.940248184837401E-4,779041.1875,ACT-CLJ0853.4+0132,1.696622764848E-4,0.913477138950802,0.1148098182662053,0.0038103947568968,11185.544374466672,3.312810766417909E-5,-0.0766902479574568,402.7190692974008,21.0,,,2.324961032908254
ACT-CLJ0201.6-0503,AGBT22B_242_04,35,0.003,468,472,30.3704,-5.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0240.0+0303,AGBT22B_242_03,18,0.01,456,324,39.9701,3.0543,ACT-CLJ0240.0+0303_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,18,472.0,324.0,5.120000000000001,2.0,6.0,39.970381326314595,3.0540386913824316,7.175241422794623E-4,0.009896070757370473,470.0,322.0,4.158717903668819,-2.1551902682101606E-4,0.0025026649467833843,2.196545149731335E-5,39.421688079833984,9.833495411823916,39.3354606628418,0.0,1.304489269386977E-4,1212373.375,,,,,,,,,,,,,1.3813801133210872
ACT-CLJ0215.6-0113,AGBT22B_242_01,44,0.003,475,324,33.8617,-1.2346,ACT-CLJ0215.6-0113_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,44,463.0,323.0,5.120000000000001,2.0,6.0,33.8621100537907,-1.235124923697979,6.73908370156884E-4,0.0028324561755875685,462.0,322.0,3.0000454572174764,-7.603246549655426E-5,-6.828338665804164E-4,2.9867254666967795E-5,5.2368364334106445,2.566278356718369,5.2368364334106445,0.0,2.2992056619841605E-4,290379.46875,,,,,,,,,,,,,2.397896135564113
ACT-CLJ1326.8+0216,AGBT21B_298_08,52,0.03,308,324,201.7166,2.2697,ACT-CLJ1326.8+0216,AGBT21B_298_08,52,331.0,324.0,5.120000000000001,2.0,6.0,201.71668195919275,2.269447563772429,3.3936958486584855E-5,0.020306649329472685,329.0,323.0,4.3287326353560704,-1.5653448231924257E-4,0.013315702550169834,1.8443588313987214E-5,69.65142822265625,20.27557394767957,69.65142822265625,0.0,1.5989734674803913E-4,1365839.75,ACT-CLJ1326.8+0216,2.646931673954E-4,1.3730142187036352,-0.38208162170295,0.0066681908245694,10269.452715768097,0.0021351231842914,-0.0695276638544779,426.4495019143942,21.0,,,0.9555694549584033
ACT-CLJ0205.2-0439,AGBT22B_242_01,18,0.007,300,324,31.3235,-4.6561,ACT-CLJ0205.2-0439_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,18,326.0,324.0,5.120000000000001,2.0,6.0,31.323771980981313,-4.656322955870618,9.696273856971463E-6,0.006194051425264609,324.0,322.0,4.350430472820721,7.73350254640786E-5,0.007119526758329772,2.0680944832033817E-5,23.267724990844727,6.128462032386839,23.186294555664062,0.0,1.535558549221605E-4,725952.75,,,,,,,,,,,,,1.2640378120654883
ACT-CLJ0248.3-0337,AGBT21B_298_01,32,0.007,301,324,42.0855,-3.6149,ACT-CLJ0248.3-0337_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,23,354.0,346.0,5.120000000000001,2.0,6.0,42.08535425506501,-3.617263312583397,1.8036111758371152E-4,0.0025868573709881466,353.0,345.0,4.843098454290536,1.2411823895363777E-4,0.005705530143211744,1.6558627973212886E-5,12.18901252746582,2.452542820203615,12.18901252746582,0.0,1.448068505851552E-4,1075678.0,,,,,,,,,,,1,2,8.523621228275161
ACT-CLJ0228.4+0030,AGBT22B_242_04,42,0.001,472,472,37.0792,0.5481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0246.4+0429,AGBT22B_242_04,30,0.007,328,345,41.6148,4.499,ACT-CLJ0246.4+0429_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,30,365.0,345.0,5.120000000000001,2.0,6.0,41.61498353825631,4.498685932237665,2.2333025402064904E-4,0.007186337246130683,363.0,343.0,4.179137088770415,-1.3371836632097343E-4,0.002419846852497723,1.9837412305525415E-5,29.451454162597656,7.136251490130831,29.451454162597656,0.0,1.2739704106934369E-4,1327556.75,,,,,,,,,,,,,1.3087528659714658
ACT-CLJ0209.9+0038,AGBT22B_242_01,30,0.007,457,472,32.4586,0.6761,ACT-CLJ0209.9+0038_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,30,490.0,472.0,5.120000000000001,2.0,6.0,32.45909276525343,0.6756376158241396,0.0010782060516346791,0.006965668602576292,489.0,471.0,4.520173457239051,1.8933938301751382E-4,0.010936966135993433,2.8853753381651785E-5,11.755504608154297,6.489864336912886,11.755504608154297,0.0,3.637719200924039E-4,171158.328125,,,,,,,,,,,,,2.43259168119394
ACT-CLJ0248.7-0019,AGBT22B_242_04,22,0.001,301,414,42.2002,-0.302,ACT-CLJ0248.7-0019_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,58,326.0,408.0,5.120000000000001,2.0,6.0,42.19806809381418,-0.30483359924524295,4.0735889493774026E-4,0.00102068888374794,325.0,407.0,3.0000018362813066,-6.931362135509152E-5,-0.0012532311678497676,2.284632057709197E-5,2.613237142562866,0.719386209072833,2.613237142562866,0.0,1.7380795907229185E-4,725724.5,,,,,,,,,,,5,2,12.765672881499077
ACT-CLJ0935.3+0233,AGBT21B_298_03,16,0.01,322,558,143.8441,2.614,ACT-CLJ0935.3+0233,AGBT21B_298_03,16,335.0,559.0,5.120000000000001,2.0,6.0,143.84430759651562,2.614036969424457,0.0011405591380686292,0.007869609022489121,334.0,558.0,4.032114715932137,-7.78054796987008E-6,0.0055551447698867695,2.946181947698413E-5,13.071500778198242,7.372317444668972,13.071500778198242,0.0,3.2726582139730453E-4,118011.7734375,ACT-CLJ0935.3+0233,1.336940502185E-4,1.3286508747427954,-0.1682978358352178,0.0066681908245694,11090.258092152726,5.091525595015E-4,-0.0706885126436373,428.9770236868604,21.0,,,0.7582881288338996
ACT-CLJ1053.7-0156,AGBT21B_298_08,18,0.01,306,558,163.4428,-1.8752,ACT-CLJ1053.7-0156,AGBT21B_298_08,18,337.0,551.0,5.120000000000001,2.0,6.0,163.44166893356862,-1.8773990668842813,0.0011023298619263478,0.004867155235564814,336.0,550.0,3.000009424777606,-3.1319664601402766E-4,-0.005559719151289719,5.341913981989488E-5,2.6884636878967285,4.262670515555829,2.6884636878967285,0.0,6.684982217848301E-4,32015.615234375,ACT-CLJ1053.7-0156,1.180965369901E-4,1.019629895337858,-0.1227480797201713,0.0,19318.2390511502,-6.929822858832E-4,-0.0667941649793426,401.0881402051468,21.0,,,8.901315054339422
ACT-CLJ0842.3+0033,AGBT21B_298_02,9,0.003,454,472,130.5527,0.5928,ACT-CLJ0842.3+0033,AGBT21B_298_02,9,496.0,471.0,5.120000000000001,2.0,6.0,130.55275985388477,0.5921112358569349,0.0010969327261206425,0.0034993389437503503,495.0,470.0,2.9999991276651934,-1.2248609159249758E-4,-0.0015297170160205693,4.711780382530566E-5,3.2778265476226807,2.778160731682744,3.1688952445983887,0.0,3.6686903331428766E-4,125976.9296875,ACT-CLJ0842.3+0033,1.639719227474E-4,1.0783229179235996,-0.2406068646978007,0.0181004096408497,10441.752861356805,6.069508172471E-4,-0.0785803952270728,408.55042808371513,21.0,,,2.4889706288682127
ACT-CLJ1134.0+0116,AGBT21B_298_08,33,0.001,328,345,173.5069,1.2817,ACT-CLJ1134.0+0116,AGBT21B_298_08,33,360.0,345.0,5.120000000000001,2.0,6.0,173.50641595563812,1.2813652019448487,2.0205740944650815E-4,0.0020033241386009423,359.0,344.0,3.000006023530443,-5.552268118147029E-6,6.757710049263332E-4,2.782734484211698E-5,3.4762983322143555,1.8453178659124174,3.455620765686035,0.0,2.3677537683397532E-4,265643.375,ACT-CLJ1134.0+0116,2.591344345064E-4,1.2197960256428029,0.1434304865025998,0.0019051973784484,19998.86043627206,-1.759494455641E-4,-0.0648792098166549,417.4014631975164,21.0,,,2.118445001494938
