cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,red_type,cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,gal_contam,mp_flg,j_h,h_k,j_k,GroupID,GroupSize,Separation
ACT-CLJ0856.3+0146,145.0,181.0,5.0,5.0,6.0,134.0973854660462,1.7918885010099823,2.4720744299356066E-4,7.421830086968839E-4,145.0,181.0,3.0,7.755290594513944E-4,3.4191777382321913,144.18876173609914,181.57250545115033,-0.2512356406787332,3.4176077842712402,0.0,1.2067354691680521E-4,4338598.5,126,ACT-CLJ0856.3+0146,1.475335522313E-4,1.0582220278304058,-0.0463035755754067,0.0,2965.505547201994,0.0118176468214832,1.0389213294336568,20.0,127,45.29393,39.936573,134.0879364,1.78133297,134.096017,1.79098,0.26,0.25,31,08562304+0147275,16.006,0.095,0.095,11.6,15.582,0.137,0.137,8.7,15.152,0.166,0.167,6.6,ABC,222,111,000,160606,0,0,0.424,0.43,0.854,23,11,5.911286897365204
ACT-CLJ0856.3+0146,145.0,181.0,5.0,5.0,7.0,134.0973854660462,1.7918885010099823,2.4720744299356066E-4,7.421830086968839E-4,145.0,181.0,3.0,7.755290594513944E-4,3.4191777382321913,144.18876173609914,181.57250545115033,-0.2512356406787332,3.4176077842712402,0.0,1.2067354691680521E-4,4338598.5,126,ACT-CLJ0856.3+0146,1.475335522313E-4,1.0582220278304058,-0.0463035755754067,0.0,2965.505547201994,0.0118176468214832,1.0389213294336568,20.0,127,45.29393,39.936573,134.0879364,1.78133297,134.096017,1.79098,0.26,0.25,31,08562304+0147275,16.006,0.095,0.095,11.6,15.582,0.137,0.137,8.7,15.152,0.166,0.167,6.6,ABC,222,111,000,160606,0,0,0.424,0.43,0.854,23,11,5.911286897365204
ACT-CLJ0856.3+0146,145.0,181.0,6.0,6.0,7.0,134.0973854660462,1.7918885010099823,2.4720744299356066E-4,7.421830086968839E-4,145.0,181.0,3.0,7.755290594513944E-4,3.4191777382321913,144.18876173609914,181.57250545115033,-0.2512356406787332,3.4176077842712402,0.0,1.2067354691680521E-4,4338598.5,126,ACT-CLJ0856.3+0146,1.475335522313E-4,1.0582220278304058,-0.0463035755754067,0.0,2965.505547201994,0.0118176468214832,1.0389213294336568,20.0,127,45.29393,39.936573,134.0879364,1.78133297,134.096017,1.79098,0.26,0.25,31,08562304+0147275,16.006,0.095,0.095,11.6,15.582,0.137,0.137,8.7,15.152,0.166,0.167,6.6,ABC,222,111,000,160606,0,0,0.424,0.43,0.854,23,11,5.911286897365204
ACT-CLJ0901.5+0301,213.0,114.0,2.0,2.0,3.0,135.3578890146803,2.9907201203252156,6.790852727997216E-4,0.0019039501203224063,213.0,114.0,3.0,0.001989494004515876,11.38051710841145,213.27502496805772,113.43558715800008,0.27444663875354725,14.3688383102417,0.0,1.9670184701681137E-4,1583777.5,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,2.517509946617499
ACT-CLJ0901.5+0301,213.0,114.0,3.2,2.0,4.0,135.3578890146803,2.9907201203252156,6.790852727997216E-4,0.0019039501203224063,213.0,114.0,3.0,0.001989494004515876,11.38051710841145,213.27502496805772,113.43558715800008,0.27444663875354725,14.3688383102417,0.0,1.9670184701681137E-4,1583777.5,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,2.517509946617499
ACT-CLJ0901.5+0301,213.0,114.0,3.2,2.0,5.0,135.3578890146803,2.9907201203252156,6.790852727997216E-4,0.0019039501203224063,213.0,114.0,3.0,0.001989494004515876,11.38051710841145,213.27502496805772,113.43558715800008,0.27444663875354725,14.3688383102417,0.0,1.9670184701681137E-4,1583777.5,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,2.517509946617499
ACT-CLJ0901.5+0301,213.0,113.0,5.120000000000001,2.0,6.0,135.35788902918117,2.9901645649472064,6.857671044610117E-4,0.006867407821118832,213.0,113.0,3.0,0.007175958309437108,11.376131487430445,213.27547493746442,113.43797603820565,0.2744008124842311,14.113529205322266,0.0,1.9679850083775818E-4,1748146.75,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,4.462308784523899
ACT-CLJ0901.5+0301,103.0,63.0,5.120000000000001,2.0,6.0,135.4190826061886,2.9623866820912474,0.0011174714343480387,8.982234285213053E-4,103.0,63.0,3.0,9.385803265981713E-4,4.881150450719176,102.19865760813829,63.40415975852195,0.32120599012551027,5.694880485534668,0.0,5.135630490258336E-4,307867.375,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,230.800412,147.825397,135.386261,3.017387152,135.420446,2.963121,0.18,0.18,135,09014090+0257472,16.653,0.151,0.151,6.9,16.131,0.172,0.172,6.3,15.945,,,,CCU,220,110,000,060600,0,1,0.522,,,25,11,5.569072633697461
ACT-CLJ0901.5+0301,213.0,113.0,5.120000000000001,2.0,7.0,135.35788902918117,2.9901645649472064,6.857671044610117E-4,0.006867407821118832,213.0,113.0,3.0,0.007175958309437108,11.376131487430445,213.27547493746442,113.43797603820565,0.2744008124842311,14.113529205322266,0.0,1.9679850083775818E-4,1748146.75,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,4.462308784523899
ACT-CLJ0901.5+0301,103.0,63.0,5.120000000000001,2.0,7.0,135.4190826061886,2.9623866820912474,0.0011174714343480387,8.982234285213053E-4,103.0,63.0,3.0,9.385803265981713E-4,4.881150450719176,102.19865760813829,63.40415975852195,0.32120599012551027,5.694880485534668,0.0,5.135630490258336E-4,307867.375,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,230.800412,147.825397,135.386261,3.017387152,135.420446,2.963121,0.18,0.18,135,09014090+0257472,16.653,0.151,0.151,6.9,16.131,0.172,0.172,6.3,15.945,,,,CCU,220,110,000,060600,0,1,0.522,,,25,11,5.569072633697461
ACT-CLJ0901.5+0301,213.0,114.0,3.0,3.0,4.0,135.3578890146803,2.9907201203252156,6.790852727997216E-4,0.0019039501203224063,213.0,114.0,3.0,0.001989494004515876,11.38051710841145,213.27502496805772,113.43558715800008,0.27444663875354725,14.3688383102417,0.0,1.9670184701681137E-4,1583777.5,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,2.517509946617499
ACT-CLJ0901.5+0301,213.0,113.0,4.800000000000001,3.0,5.0,135.35788902918117,2.9901645649472064,6.857671044610117E-4,0.006867407821118832,213.0,113.0,3.0,0.007175958309437108,11.376131487430445,213.27547493746442,113.43797603820565,0.2744008124842311,14.113529205322266,0.0,1.9679850083775818E-4,1748146.75,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,4.462308784523899
ACT-CLJ0901.5+0301,103.0,63.0,4.800000000000001,3.0,5.0,135.4190826061886,2.9623866820912474,0.0011174714343480387,8.982234285213053E-4,103.0,63.0,3.0,9.385803265981713E-4,4.881150450719176,102.19865760813829,63.40415975852195,0.32120599012551027,5.694880485534668,0.0,5.135630490258336E-4,307867.375,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,230.800412,147.825397,135.386261,3.017387152,135.420446,2.963121,0.18,0.18,135,09014090+0257472,16.653,0.151,0.151,6.9,16.131,0.172,0.172,6.3,15.945,,,,CCU,220,110,000,060600,0,1,0.522,,,25,11,5.569072633697461
ACT-CLJ0901.5+0301,213.0,113.0,4.800000000000001,3.0,6.0,135.35788902918117,2.9901645649472064,6.857671044610117E-4,0.006867407821118832,213.0,113.0,3.0,0.007175958309437108,11.376131487430445,213.27547493746442,113.43797603820565,0.2744008124842311,14.113529205322266,0.0,1.9679850083775818E-4,1748146.75,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,4.462308784523899
ACT-CLJ0901.5+0301,103.0,63.0,4.800000000000001,3.0,6.0,135.4190826061886,2.9623866820912474,0.0011174714343480387,8.982234285213053E-4,103.0,63.0,3.0,9.385803265981713E-4,4.881150450719176,102.19865760813829,63.40415975852195,0.32120599012551027,5.694880485534668,0.0,5.135630490258336E-4,307867.375,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,230.800412,147.825397,135.386261,3.017387152,135.420446,2.963121,0.18,0.18,135,09014090+0257472,16.653,0.151,0.151,6.9,16.131,0.172,0.172,6.3,15.945,,,,CCU,220,110,000,060600,0,1,0.522,,,25,11,5.569072633697461
ACT-CLJ0901.5+0301,213.0,113.0,4.800000000000001,3.0,7.0,135.35788902918117,2.9901645649472064,6.857671044610117E-4,0.006867407821118832,213.0,113.0,3.0,0.007175958309437108,11.376131487430445,213.27547493746442,113.43797603820565,0.2744008124842311,14.113529205322266,0.0,1.9679850083775818E-4,1748146.75,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,4.462308784523899
ACT-CLJ0901.5+0301,103.0,63.0,4.800000000000001,3.0,7.0,135.4190826061886,2.9623866820912474,0.0011174714343480387,8.982234285213053E-4,103.0,63.0,3.0,9.385803265981713E-4,4.881150450719176,102.19865760813829,63.40415975852195,0.32120599012551027,5.694880485534668,0.0,5.135630490258336E-4,307867.375,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,230.800412,147.825397,135.386261,3.017387152,135.420446,2.963121,0.18,0.18,135,09014090+0257472,16.653,0.151,0.151,6.9,16.131,0.172,0.172,6.3,15.945,,,,CCU,220,110,000,060600,0,1,0.522,,,25,11,5.569072633697461
ACT-CLJ0901.5+0301,213.0,114.0,4.0,4.0,5.0,135.3578890146803,2.9907201203252156,6.790852727997216E-4,0.0019039501203224063,213.0,114.0,3.0,0.001989494004515876,11.38051710841145,213.27502496805772,113.43558715800008,0.27444663875354725,14.3688383102417,0.0,1.9670184701681137E-4,1583777.5,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,2.517509946617499
ACT-CLJ0901.5+0301,102.0,63.0,4.0,4.0,5.0,135.41963890471104,2.962386665504742,0.0011224662566644114,0.003568256041035056,102.0,63.0,3.0,0.0037285766703881317,4.901193328898513,102.20450081786032,63.39420887781258,-0.3219523688338173,6.272144317626953,0.0,5.273207789286971E-4,231735.625,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,230.800412,147.825397,135.386261,3.017387152,135.420446,2.963121,0.18,0.18,135,09014090+0257472,16.653,0.151,0.151,6.9,16.131,0.172,0.172,6.3,15.945,,,,CCU,220,110,000,060600,0,1,0.522,,,25,11,3.92533692369944
ACT-CLJ0901.5+0301,213.0,114.0,4.0,4.0,6.0,135.3578890146803,2.9907201203252156,6.790852727997216E-4,0.0019039501203224063,213.0,114.0,3.0,0.001989494004515876,11.38051710841145,213.27502496805772,113.43558715800008,0.27444663875354725,14.3688383102417,0.0,1.9670184701681137E-4,1583777.5,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,2.517509946617499
ACT-CLJ0901.5+0301,102.0,63.0,4.0,4.0,6.0,135.41963890471104,2.962386665504742,0.0011224662566644114,0.003568256041035056,102.0,63.0,3.0,0.0037285766703881317,4.901193328898513,102.20450081786032,63.39420887781258,-0.3219523688338173,6.272144317626953,0.0,5.273207789286971E-4,231735.625,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,230.800412,147.825397,135.386261,3.017387152,135.420446,2.963121,0.18,0.18,135,09014090+0257472,16.653,0.151,0.151,6.9,16.131,0.172,0.172,6.3,15.945,,,,CCU,220,110,000,060600,0,1,0.522,,,25,11,3.92533692369944
ACT-CLJ0901.5+0301,213.0,114.0,4.0,4.0,7.0,135.3578890146803,2.9907201203252156,6.790852727997216E-4,0.0019039501203224063,213.0,114.0,3.0,0.001989494004515876,11.38051710841145,213.27502496805772,113.43558715800008,0.27444663875354725,14.3688383102417,0.0,1.9670184701681137E-4,1583777.5,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,2.517509946617499
ACT-CLJ0901.5+0301,103.0,64.0,6.4,4.0,7.0,135.41908262296323,2.962942237062326,0.0011091532558808951,0.009000038728117943,103.0,64.0,3.0,0.009404407656944974,4.832022027466312,102.21668377500124,63.413473767055336,-0.3190499976010079,6.15344762802124,0.0,4.8374332254752517E-4,306665.875,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,230.800412,147.825397,135.386261,3.017387152,135.420446,2.963121,0.18,0.18,135,09014090+0257472,16.653,0.151,0.151,6.9,16.131,0.172,0.172,6.3,15.945,,,,CCU,220,110,000,060600,0,1,0.522,,,25,11,4.943661755151443
ACT-CLJ0901.5+0301,213.0,113.0,5.0,5.0,6.0,135.35788902918117,2.9901645649472064,6.857671044610117E-4,0.006867407821118832,213.0,113.0,3.0,0.007175958309437108,11.376131487430445,213.27547493746442,113.43797603820565,0.2744008124842311,14.113529205322266,0.0,1.9679850083775818E-4,1748146.75,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,4.462308784523899
ACT-CLJ0901.5+0301,103.0,63.0,5.0,5.0,6.0,135.4190826061886,2.9623866820912474,0.0011174714343480387,8.982234285213053E-4,103.0,63.0,3.0,9.385803265981713E-4,4.881150450719176,102.19865760813829,63.40415975852195,0.32120599012551027,5.694880485534668,0.0,5.135630490258336E-4,307867.375,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,230.800412,147.825397,135.386261,3.017387152,135.420446,2.963121,0.18,0.18,135,09014090+0257472,16.653,0.151,0.151,6.9,16.131,0.172,0.172,6.3,15.945,,,,CCU,220,110,000,060600,0,1,0.522,,,25,11,5.569072633697461
ACT-CLJ0901.5+0301,213.0,113.0,5.0,5.0,7.0,135.35788902918117,2.9901645649472064,6.857671044610117E-4,0.006867407821118832,213.0,113.0,3.0,0.007175958309437108,11.376131487430445,213.27547493746442,113.43797603820565,0.2744008124842311,14.113529205322266,0.0,1.9679850083775818E-4,1748146.75,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,4.462308784523899
ACT-CLJ0901.5+0301,103.0,63.0,5.0,5.0,7.0,135.4190826061886,2.9623866820912474,0.0011174714343480387,8.982234285213053E-4,103.0,63.0,3.0,9.385803265981713E-4,4.881150450719176,102.19865760813829,63.40415975852195,0.32120599012551027,5.694880485534668,0.0,5.135630490258336E-4,307867.375,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,230.800412,147.825397,135.386261,3.017387152,135.420446,2.963121,0.18,0.18,135,09014090+0257472,16.653,0.151,0.151,6.9,16.131,0.172,0.172,6.3,15.945,,,,CCU,220,110,000,060600,0,1,0.522,,,25,11,5.569072633697461
ACT-CLJ0901.5+0301,214.0,113.0,6.0,6.0,7.0,135.357332716396,2.9901645504559355,6.927917012185637E-4,0.0018547193612903357,214.0,113.0,3.0,0.001938051322858079,11.390447450367331,213.27945081816506,113.4379619854058,-0.2745521597433672,13.12002182006836,0.0,2.0030455198138952E-4,1563518.375,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,24,15,4.5597905916973
ACT-CLJ0901.5+0301,103.0,64.0,6.0,6.0,7.0,135.41908262296323,2.962942237062326,0.0011091532558808951,0.009000038728117943,103.0,64.0,3.0,0.009404407656944974,4.832022027466312,102.21668377500124,63.413473767055336,-0.3190499976010079,6.15344762802124,0.0,4.8374332254752517E-4,306665.875,132,ACT-CLJ0901.5+0301,1.505741844802E-4,1.0487674119727306,-0.0152435809516249,0.0,3014.231956140972,-0.0033177262617367,1.0455342249098412,20.0,133,230.800412,147.825397,135.386261,3.017387152,135.420446,2.963121,0.18,0.18,135,09014090+0257472,16.653,0.151,0.151,6.9,16.131,0.172,0.172,6.3,15.945,,,,CCU,220,110,000,060600,0,1,0.522,,,25,11,4.943661755151443
ACT-CLJ0904.3+0206,212.0,184.0,6.4,4.0,7.0,136.05309009627757,2.116842191723698,5.296686171837222E-4,0.0012459543067961931,212.0,184.0,3.0,0.0013019346446176906,2.9952675108211793,211.44669603437143,183.82706942473868,-0.24172522123426732,4.560591220855713,0.0,1.7857900820672512E-4,2007625.0,135,ACT-CLJ0904.3+0206,1.715130229915E-4,1.0478074438391145,-0.0267386354554837,0.0,2971.950671170284,-0.0288456227979325,1.058641281128475,20.0,136,105.980134,-63.876874,136.0808868,2.104620218,136.054437,2.117582,0.07,0.06,0,09041306+0207032,12.69,0.025,0.027,263.9,12.373,0.02,0.022,206.4,12.335,0.021,0.023,91.7,AAA,222,111,000,666666,0,0,0.317,0.038,0.355,26,2,5.529241249422614
ACT-CLJ0904.3+0206,212.0,184.0,6.0,6.0,7.0,136.05309009627757,2.116842191723698,5.296686171837222E-4,0.0012459543067961931,212.0,184.0,3.0,0.0013019346446176906,2.9952675108211793,211.44669603437143,183.82706942473868,-0.24172522123426732,4.560591220855713,0.0,1.7857900820672512E-4,2007625.0,135,ACT-CLJ0904.3+0206,1.715130229915E-4,1.0478074438391145,-0.0267386354554837,0.0,2971.950671170284,-0.0288456227979325,1.058641281128475,20.0,136,105.980134,-63.876874,136.0808868,2.104620218,136.054437,2.117582,0.07,0.06,0,09041306+0207032,12.69,0.025,0.027,263.9,12.373,0.02,0.022,206.4,12.335,0.021,0.023,91.7,AAA,222,111,000,666666,0,0,0.317,0.038,0.355,26,2,5.529241249422614
ACT-CLJ0904.5+0426,140.0,254.0,6.4,4.0,7.0,136.14676615282423,4.49499918371946,9.172077991235832E-4,5.668869707733393E-4,140.0,254.0,3.0,5.923570252989326E-4,0.9157545566558838,140.0,254.0,3.0,1.1451436281204224,0.0,3.3510703360661864E-4,567431.125,136,ACT-CLJ0904.5+0426,1.921219646657E-4,1.0992501665294048,-0.1512403767995929,0.0,2996.347202366766,-0.0097535445562917,1.0466761021395847,20.0,137,183.078877,15.140656,136.1345062,4.443888187,136.14783,4.492978,0.27,0.26,19,09043547+0429347,16.73,0.154,0.155,6.4,15.961,0.142,0.142,7.6,15.625,0.233,0.233,4.4,CBD,222,111,000,060606,0,0,0.769,0.336,1.105,,,8.217157535820485
ACT-CLJ0905.6+0434,133.0,140.0,2.0,2.0,3.0,136.432040616144,4.56221235415048,3.5294968132132794E-4,0.003065000055357814,133.0,140.0,3.0,0.0032027095504700643,16.22839432162828,132.700369667779,139.89271205523121,-0.37488832687489115,18.955028533935547,0.0,1.7868253053165972E-4,2257750.0,137,ACT-CLJ0905.6+0434,2.260633577128E-4,1.2420590294521636,-0.262164520103109,0.0038119198734442,3114.1662916932146,-0.0270036847691048,1.0019479285642816,20.0,138,69.125241,125.98988,136.4158783,4.574434757,136.431464,4.563151,0.18,0.16,10,09054355+0433473,16.738,,,,16.058,0.153,0.153,7.2,15.671,,,,UBU,020,010,000,000600,0,0,,,,27,15,3.962352695625699
ACT-CLJ0905.6+0434,133.0,140.0,3.2,2.0,4.0,136.432040616144,4.56221235415048,3.5294968132132794E-4,0.003065000055357814,133.0,140.0,3.0,0.0032027095504700643,16.22839432162828,132.700369667779,139.89271205523121,-0.37488832687489115,18.955028533935547,0.0,1.7868253053165972E-4,2257750.0,137,ACT-CLJ0905.6+0434,2.260633577128E-4,1.2420590294521636,-0.262164520103109,0.0038119198734442,3114.1662916932146,-0.0270036847691048,1.0019479285642816,20.0,138,69.125241,125.98988,136.4158783,4.574434757,136.431464,4.563151,0.18,0.16,10,09054355+0433473,16.738,,,,16.058,0.153,0.153,7.2,15.671,,,,UBU,020,010,000,000600,0,0,,,,27,15,3.962352695625699
ACT-CLJ0905.6+0434,141.0,285.0,3.2,2.0,4.0,136.42758336189144,4.642767963359145,0.0012098985809918313,0.0026499340310692787,141.0,285.0,3.0,0.002768994739359126,5.324104846756818,139.9888891160429,284.4122039264817,0.38375514599703203,5.640376091003418,0.0,6.003659218549728E-4,189539.0,137,ACT-CLJ0905.6+0434,2.260633577128E-4,1.2420590294521636,-0.262164520103109,0.0038119198734442,3114.1662916932146,-0.0270036847691048,1.0019479285642816,20.0,138,247.84282,7.66989,136.4158783,4.574434757,136.425097,4.642664,0.08,0.07,7,09054202+0438335,14.831,0.038,0.04,38.0,14.487,0.047,0.048,30.5,14.486,0.092,0.093,13.1,AAA,222,111,000,665626,0,0,0.344,0.001,0.345,28,7,8.929380227172459
ACT-CLJ0905.6+0434,133.0,140.0,3.2,2.0,5.0,136.432040616144,4.56221235415048,3.5294968132132794E-4,0.003065000055357814,133.0,140.0,3.0,0.0032027095504700643,16.22839432162828,132.700369667779,139.89271205523121,-0.37488832687489115,18.955028533935547,0.0,1.7868253053165972E-4,2257750.0,137,ACT-CLJ0905.6+0434,2.260633577128E-4,1.2420590294521636,-0.262164520103109,0.0038119198734442,3114.1662916932146,-0.0270036847691048,1.0019479285642816,20.0,138,69.125241,125.98988,136.4158783,4.574434757,136.431464,4.563151,0.18,0.16,10,09054355+0433473,16.738,,,,16.058,0.153,0.153,7.2,15.671,,,,UBU,020,010,000,000600,0,0,,,,27,15,3.962352695625699
