cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,int_flux_err_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,red_type,cntr_01,dist_x,pang_x,ra_01,dec_01,designation,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,pmra,sigpmra,pmdec,sigpmdec,cc_flags,ext_flg,var_flg,ph_qual,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,GroupID,GroupSize,Separation
ACT-CLJ0232.7+0214,150.0,45.0,3.2,2.0,4.0,38.20208320323997,2.1867974491710247,0.001140414874490397,0.0052333893037881645,149.99999994227298,44.99999994320114,3.0000001023629705,0.29594121321842687,3.7811765761410814,5.014480541179218,149.58948978878516,45.49185395993988,3.774390666593644,5.892505168914795,0.0,7.688051555305719E-4,79568.609375,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,9.958894428187584
ACT-CLJ0232.7+0214,150.0,45.0,3.2,2.0,5.0,38.20208320323997,2.1867974491710247,0.001140414874490397,0.0052333893037881645,149.99999994227298,44.99999994320114,3.0000001023629705,0.29594121321842687,3.7811765761410814,5.014480541179218,149.58948978878516,45.49185395993988,3.774390666593644,5.892505168914795,0.0,7.688051555305719E-4,79568.609375,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,9.958894428187584
ACT-CLJ0232.7+0214,149.0,46.0,5.120000000000001,2.0,6.0,38.202639166084815,2.1873530014554885,0.0011318084787008075,0.005016566886144137,148.99999985788025,45.9999986547242,3.000002976725789,0.2836807371225466,3.7802769227345765,4.945107772469533,149.571627999769,45.485376196749314,3.8061334410986096,5.879639148712158,0.0,7.427737582474947E-4,104153.8125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,10.666645975966562
ACT-CLJ0232.7+0214,149.0,46.0,5.120000000000001,2.0,7.0,38.202639166084815,2.1873530014554885,0.0011318084787008075,0.005016566886144137,148.99999985788025,45.9999986547242,3.000002976725789,0.2836807371225466,3.7802769227345765,4.945107772469533,149.571627999769,45.485376196749314,3.8061334410986096,5.879639148712158,0.0,7.427737582474947E-4,104153.8125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,10.666645975966562
ACT-CLJ0232.7+0214,150.0,45.0,3.0,3.0,4.0,38.20208320323997,2.1867974491710247,0.001140414874490397,0.0052333893037881645,149.99999994227298,44.99999994320114,3.0000001023629705,0.29594121321842687,3.7811765761410814,5.014480541179218,149.58948978878516,45.49185395993988,3.774390666593644,5.892505168914795,0.0,7.688051555305719E-4,79568.609375,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,9.958894428187584
ACT-CLJ0232.7+0214,149.0,46.0,4.800000000000001,3.0,5.0,38.202639166084815,2.1873530014554885,0.0011318084787008075,0.005016566886144137,148.99999985788025,45.9999986547242,3.000002976725789,0.2836807371225466,3.7802769227345765,4.945107772469533,149.571627999769,45.485376196749314,3.8061334410986096,5.879639148712158,0.0,7.427737582474947E-4,104153.8125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,10.666645975966562
ACT-CLJ0232.7+0214,63.0,108.0,4.800000000000001,3.0,5.0,38.25045303686504,2.221796415515386,0.001093445232993328,0.0029266545574111575,62.99999932316384,107.99999984312802,3.000000036946266,0.16549842030520934,3.780480973757794,5.421447935616113,61.74114437561584,108.68473164584056,2.1283015956637206,4.657751560211182,0.0,6.886787014082074E-4,90585.125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,225.64414,121.442887,38.19541168,2.251797438,J023259.74+021308.7,38.248927,2.2191001,0.4216,0.4372,-0.1254,17.405,0.143,7.6,0.9275,16.982,0.403,2.7,0.8238,12.783,0.478,2.3,1.017,8.986,,0.4,1.016,1,0,0.0,0.0,0.0,0.0,1220,1206,-1040,1249,0000,0,nnnn,BCCU,1111,5,34,0,34,0,23,0,23,96,8,11.15152520101276
ACT-CLJ0232.7+0214,149.0,46.0,4.800000000000001,3.0,6.0,38.202639166084815,2.1873530014554885,0.0011318084787008075,0.005016566886144137,148.99999985788025,45.9999986547242,3.000002976725789,0.2836807371225466,3.7802769227345765,4.945107772469533,149.571627999769,45.485376196749314,3.8061334410986096,5.879639148712158,0.0,7.427737582474947E-4,104153.8125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,10.666645975966562
ACT-CLJ0232.7+0214,63.0,108.0,4.800000000000001,3.0,6.0,38.25045303686504,2.221796415515386,0.001093445232993328,0.0029266545574111575,62.99999932316384,107.99999984312802,3.000000036946266,0.16549842030520934,3.780480973757794,5.421447935616113,61.74114437561584,108.68473164584056,2.1283015956637206,4.657751560211182,0.0,6.886787014082074E-4,90585.125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,225.64414,121.442887,38.19541168,2.251797438,J023259.74+021308.7,38.248927,2.2191001,0.4216,0.4372,-0.1254,17.405,0.143,7.6,0.9275,16.982,0.403,2.7,0.8238,12.783,0.478,2.3,1.017,8.986,,0.4,1.016,1,0,0.0,0.0,0.0,0.0,1220,1206,-1040,1249,0000,0,nnnn,BCCU,1111,5,34,0,34,0,23,0,23,96,8,11.15152520101276
ACT-CLJ0232.7+0214,149.0,46.0,4.800000000000001,3.0,7.0,38.202639166084815,2.1873530014554885,0.0011318084787008075,0.005016566886144137,148.99999985788025,45.9999986547242,3.000002976725789,0.2836807371225466,3.7802769227345765,4.945107772469533,149.571627999769,45.485376196749314,3.8061334410986096,5.879639148712158,0.0,7.427737582474947E-4,104153.8125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,10.666645975966562
ACT-CLJ0232.7+0214,63.0,108.0,4.800000000000001,3.0,7.0,38.25045303686504,2.221796415515386,0.001093445232993328,0.0029266545574111575,62.99999932316384,107.99999984312802,3.000000036946266,0.16549842030520934,3.780480973757794,5.421447935616113,61.74114437561584,108.68473164584056,2.1283015956637206,4.657751560211182,0.0,6.886787014082074E-4,90585.125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,225.64414,121.442887,38.19541168,2.251797438,J023259.74+021308.7,38.248927,2.2191001,0.4216,0.4372,-0.1254,17.405,0.143,7.6,0.9275,16.982,0.403,2.7,0.8238,12.783,0.478,2.3,1.017,8.986,,0.4,1.016,1,0,0.0,0.0,0.0,0.0,1220,1206,-1040,1249,0000,0,nnnn,BCCU,1111,5,34,0,34,0,23,0,23,96,8,11.15152520101276
ACT-CLJ0232.7+0214,149.0,45.0,4.0,4.0,5.0,38.202639163329295,2.1867974465998166,0.0011414449286088328,0.005430242382672505,148.99999962714648,45.00000239998466,2.9999119484683243,0.3070549471465784,3.7954023516835425,4.9639990514986865,149.58524468575823,45.489158547937585,3.795163819137113,5.840821266174316,0.0,7.736169500276446E-4,86642.140625,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,8.860266581512033
ACT-CLJ0232.7+0214,63.0,108.0,4.0,4.0,5.0,38.25045303686504,2.221796415515386,0.001093445232993328,0.0029266545574111575,62.99999932316384,107.99999984312802,3.000000036946266,0.16549842030520934,3.780480973757794,5.421447935616113,61.74114437561584,108.68473164584056,2.1283015956637206,4.657751560211182,0.0,6.886787014082074E-4,90585.125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,225.64414,121.442887,38.19541168,2.251797438,J023259.74+021308.7,38.248927,2.2191001,0.4216,0.4372,-0.1254,17.405,0.143,7.6,0.9275,16.982,0.403,2.7,0.8238,12.783,0.478,2.3,1.017,8.986,,0.4,1.016,1,0,0.0,0.0,0.0,0.0,1220,1206,-1040,1249,0000,0,nnnn,BCCU,1111,5,34,0,34,0,23,0,23,96,8,11.15152520101276
ACT-CLJ0232.7+0214,149.0,45.0,4.0,4.0,6.0,38.202639163329295,2.1867974465998166,0.0011414449286088328,0.005430242382672505,148.99999962714648,45.00000239998466,2.9999119484683243,0.3070549471465784,3.7954023516835425,4.9639990514986865,149.58524468575823,45.489158547937585,3.795163819137113,5.840821266174316,0.0,7.736169500276446E-4,86642.140625,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,8.860266581512033
ACT-CLJ0232.7+0214,63.0,108.0,4.0,4.0,6.0,38.25045303686504,2.221796415515386,0.001093445232993328,0.0029266545574111575,62.99999932316384,107.99999984312802,3.000000036946266,0.16549842030520934,3.780480973757794,5.421447935616113,61.74114437561584,108.68473164584056,2.1283015956637206,4.657751560211182,0.0,6.886787014082074E-4,90585.125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,225.64414,121.442887,38.19541168,2.251797438,J023259.74+021308.7,38.248927,2.2191001,0.4216,0.4372,-0.1254,17.405,0.143,7.6,0.9275,16.982,0.403,2.7,0.8238,12.783,0.478,2.3,1.017,8.986,,0.4,1.016,1,0,0.0,0.0,0.0,0.0,1220,1206,-1040,1249,0000,0,nnnn,BCCU,1111,5,34,0,34,0,23,0,23,96,8,11.15152520101276
ACT-CLJ0232.7+0214,149.0,45.0,4.0,4.0,7.0,38.202639163329295,2.1867974465998166,0.0011414449286088328,0.005430242382672505,148.99999962714648,45.00000239998466,2.9999119484683243,0.3070549471465784,3.7954023516835425,4.9639990514986865,149.58524468575823,45.489158547937585,3.795163819137113,5.840821266174316,0.0,7.736169500276446E-4,86642.140625,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,8.860266581512033
ACT-CLJ0232.7+0214,63.0,108.0,4.0,4.0,7.0,38.25045303686504,2.221796415515386,0.001093445232993328,0.0029266545574111575,62.99999932316384,107.99999984312802,3.000000036946266,0.16549842030520934,3.780480973757794,5.421447935616113,61.74114437561584,108.68473164584056,2.1283015956637206,4.657751560211182,0.0,6.886787014082074E-4,90585.125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,225.64414,121.442887,38.19541168,2.251797438,J023259.74+021308.7,38.248927,2.2191001,0.4216,0.4372,-0.1254,17.405,0.143,7.6,0.9275,16.982,0.403,2.7,0.8238,12.783,0.478,2.3,1.017,8.986,,0.4,1.016,1,0,0.0,0.0,0.0,0.0,1220,1206,-1040,1249,0000,0,nnnn,BCCU,1111,5,34,0,34,0,23,0,23,96,8,11.15152520101276
ACT-CLJ0232.7+0214,191.0,239.0,6.4,4.0,7.0,38.179287647107365,2.2945751177718248,7.978093379598668E-4,0.001178020058432594,191.00000006242772,238.99999995532562,3.000000110012479,0.066615469790047,2.0,2.700502140674084,192.1893959896713,238.60274187124057,3.8351337045892833,2.531155824661255,0.0,3.491707320790738E-4,505952.25,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,162.79092,-18.341531,38.19541168,2.251797438,J023243.48+021740.9,38.1811705,2.2947198,0.2342,0.2467,-0.0662,16.603,0.079,13.7,0.906,17.058,0.42,2.6,0.8812,12.197,,1.4,0.9238,9.232,,-0.3,0.906,1,0,0.0,0.0,0.0,0.0,-181,576,-67,598,0000,0,1nnn,ACUU,1222,17,33,0,33,0,21,0,21,97,2,6.792833538814817
ACT-CLJ0232.7+0214,149.0,46.0,5.0,5.0,6.0,38.202639166084815,2.1873530014554885,0.0011318084787008075,0.005016566886144137,148.99999985788025,45.9999986547242,3.000002976725789,0.2836807371225466,3.7802769227345765,4.945107772469533,149.571627999769,45.485376196749314,3.8061334410986096,5.879639148712158,0.0,7.427737582474947E-4,104153.8125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,10.666645975966562
ACT-CLJ0232.7+0214,63.0,108.0,5.0,5.0,6.0,38.25045303686504,2.221796415515386,0.001093445232993328,0.0029266545574111575,62.99999932316384,107.99999984312802,3.000000036946266,0.16549842030520934,3.780480973757794,5.421447935616113,61.74114437561584,108.68473164584056,2.1283015956637206,4.657751560211182,0.0,6.886787014082074E-4,90585.125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,225.64414,121.442887,38.19541168,2.251797438,J023259.74+021308.7,38.248927,2.2191001,0.4216,0.4372,-0.1254,17.405,0.143,7.6,0.9275,16.982,0.403,2.7,0.8238,12.783,0.478,2.3,1.017,8.986,,0.4,1.016,1,0,0.0,0.0,0.0,0.0,1220,1206,-1040,1249,0000,0,nnnn,BCCU,1111,5,34,0,34,0,23,0,23,96,8,11.15152520101276
ACT-CLJ0232.7+0214,149.0,46.0,5.0,5.0,7.0,38.202639166084815,2.1873530014554885,0.0011318084787008075,0.005016566886144137,148.99999985788025,45.9999986547242,3.000002976725789,0.2836807371225466,3.7802769227345765,4.945107772469533,149.571627999769,45.485376196749314,3.8061334410986096,5.879639148712158,0.0,7.427737582474947E-4,104153.8125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,10.666645975966562
ACT-CLJ0232.7+0214,63.0,108.0,5.0,5.0,7.0,38.25045303686504,2.221796415515386,0.001093445232993328,0.0029266545574111575,62.99999932316384,107.99999984312802,3.000000036946266,0.16549842030520934,3.780480973757794,5.421447935616113,61.74114437561584,108.68473164584056,2.1283015956637206,4.657751560211182,0.0,6.886787014082074E-4,90585.125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,225.64414,121.442887,38.19541168,2.251797438,J023259.74+021308.7,38.248927,2.2191001,0.4216,0.4372,-0.1254,17.405,0.143,7.6,0.9275,16.982,0.403,2.7,0.8238,12.783,0.478,2.3,1.017,8.986,,0.4,1.016,1,0,0.0,0.0,0.0,0.0,1220,1206,-1040,1249,0000,0,nnnn,BCCU,1111,5,34,0,34,0,23,0,23,96,8,11.15152520101276
ACT-CLJ0232.7+0214,149.0,46.0,6.0,6.0,7.0,38.202639166084815,2.1873530014554885,0.0011318084787008075,0.005016566886144137,148.99999985788025,45.9999986547242,3.000002976725789,0.2836807371225466,3.7802769227345765,4.945107772469533,149.571627999769,45.485376196749314,3.8061334410986096,5.879639148712158,0.0,7.427737582474947E-4,104153.8125,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,243.692809,172.888621,38.19541168,2.251797438,J023248.91+021104.6,38.203798,2.1846257,0.0715,0.0713,-0.0152,14.835,0.031,35.5,1.144,14.534,0.051,21.5,0.8139,12.148,0.314,3.5,0.8716,8.539,,1.7,0.9846,1,0,0.0,0.0,0.0,0.0,110,117,-3,121,0000,0,00nn,AABU,1111,33,33,33,33,0,21,0,21,95,14,10.666645975966562
ACT-CLJ0232.7+0214,191.0,239.0,6.0,6.0,7.0,38.179287647107365,2.2945751177718248,7.978093379598668E-4,0.001178020058432594,191.00000006242772,238.99999995532562,3.000000110012479,0.066615469790047,2.0,2.700502140674084,192.1893959896713,238.60274187124057,3.8351337045892833,2.531155824661255,0.0,3.491707320790738E-4,505952.25,60,ACT-CLJ0232.7+0214,2.027348641654E-4,0.960627050604175,-0.0059772559335224,0.0,2963.284520265193,-0.0240614842301671,1.0530569866977362,20.0,61,162.79092,-18.341531,38.19541168,2.251797438,J023243.48+021740.9,38.1811705,2.2947198,0.2342,0.2467,-0.0662,16.603,0.079,13.7,0.906,17.058,0.42,2.6,0.8812,12.197,,1.4,0.9238,9.232,,-0.3,0.906,1,0,0.0,0.0,0.0,0.0,-181,576,-67,598,0000,0,1nnn,ACUU,1222,17,33,0,33,0,21,0,21,97,2,6.792833538814817
ACT-CLJ0232.7+0350,231.0,231.0,5.120000000000001,2.0,6.0,38.15367150122534,3.8802406752588214,9.461692551704238E-4,0.0015447254707117951,231.0000000134052,231.0000000518364,2.9999989671087013,0.08735210728063639,3.7232265340068804,2.2024663752684606,229.77529344095143,230.191340634613,4.504384936747394,2.1509218215942383,0.0,5.171139491721988E-4,246002.34375,61,ACT-CLJ0232.7+0350,2.078196534149E-4,0.9679896098318536,-0.05683643447178,0.0,3178.9940888014457,0.0316288369365643,0.9722459846997428,20.0,62,202.395882,-47.453147,38.1920929,3.841908216,J023236.13+035247.7,38.1505783,3.8799235,0.5108,0.5249,-0.148,17.635,0.174,6.2,1.011,17.363,,-2.5,0.9301,12.318,,1.0,0.9873,8.983,,0.7,1.085,1,0,0.0,0.001,0.0,0.0,-63,1486,716,1569,0000,0,nnnn,BUUU,2333,4,35,0,34,0,21,1,21,98,7,11.168522002312166
ACT-CLJ0232.7+0350,231.0,231.0,5.120000000000001,2.0,7.0,38.15367150122534,3.8802406752588214,9.461692551704238E-4,0.0015447254707117951,231.0000000134052,231.0000000518364,2.9999989671087013,0.08735210728063639,3.7232265340068804,2.2024663752684606,229.77529344095143,230.191340634613,4.504384936747394,2.1509218215942383,0.0,5.171139491721988E-4,246002.34375,61,ACT-CLJ0232.7+0350,2.078196534149E-4,0.9679896098318536,-0.05683643447178,0.0,3178.9940888014457,0.0316288369365643,0.9722459846997428,20.0,62,202.395882,-47.453147,38.1920929,3.841908216,J023236.13+035247.7,38.1505783,3.8799235,0.5108,0.5249,-0.148,17.635,0.174,6.2,1.011,17.363,,-2.5,0.9301,12.318,,1.0,0.9873,8.983,,0.7,1.085,1,0,0.0,0.001,0.0,0.0,-63,1486,716,1569,0000,0,nnnn,BUUU,2333,4,35,0,34,0,21,1,21,98,7,11.168522002312166
ACT-CLJ0232.7+0350,232.0,231.0,4.800000000000001,3.0,5.0,38.153114669594835,3.8802406498656175,9.530502125960322E-4,0.0015278417411595116,232.0000000859282,231.0000003030093,2.9999886534185083,0.08639676147543787,3.7245863038931004,2.227191058924387,229.80045071067772,230.11984752840095,4.46269012543467,1.6623249053955078,0.0,5.361374351195991E-4,209027.8125,61,ACT-CLJ0232.7+0350,2.078196534149E-4,0.9679896098318536,-0.05683643447178,0.0,3178.9940888014457,0.0316288369365643,0.9722459846997428,20.0,62,202.395882,-47.453147,38.1920929,3.841908216,J023236.13+035247.7,38.1505783,3.8799235,0.5108,0.5249,-0.148,17.635,0.174,6.2,1.011,17.363,,-2.5,0.9301,12.318,,1.0,0.9873,8.983,,0.7,1.085,1,0,0.0,0.001,0.0,0.0,-63,1486,716,1569,0000,0,nnnn,BUUU,2333,4,35,0,34,0,21,1,21,98,7,9.18126848170906
ACT-CLJ0232.7+0350,232.0,231.0,4.800000000000001,3.0,6.0,38.153114669594835,3.8802406498656175,9.530502125960322E-4,0.0015278417411595116,232.0000000859282,231.0000003030093,2.9999886534185083,0.08639676147543787,3.7245863038931004,2.227191058924387,229.80045071067772,230.11984752840095,4.46269012543467,1.6623249053955078,0.0,5.361374351195991E-4,209027.8125,61,ACT-CLJ0232.7+0350,2.078196534149E-4,0.9679896098318536,-0.05683643447178,0.0,3178.9940888014457,0.0316288369365643,0.9722459846997428,20.0,62,202.395882,-47.453147,38.1920929,3.841908216,J023236.13+035247.7,38.1505783,3.8799235,0.5108,0.5249,-0.148,17.635,0.174,6.2,1.011,17.363,,-2.5,0.9301,12.318,,1.0,0.9873,8.983,,0.7,1.085,1,0,0.0,0.001,0.0,0.0,-63,1486,716,1569,0000,0,nnnn,BUUU,2333,4,35,0,34,0,21,1,21,98,7,9.18126848170906
ACT-CLJ0232.7+0350,232.0,231.0,4.800000000000001,3.0,7.0,38.153114669594835,3.8802406498656175,9.530502125960322E-4,0.0015278417411595116,232.0000000859282,231.0000003030093,2.9999886534185083,0.08639676147543787,3.7245863038931004,2.227191058924387,229.80045071067772,230.11984752840095,4.46269012543467,1.6623249053955078,0.0,5.361374351195991E-4,209027.8125,61,ACT-CLJ0232.7+0350,2.078196534149E-4,0.9679896098318536,-0.05683643447178,0.0,3178.9940888014457,0.0316288369365643,0.9722459846997428,20.0,62,202.395882,-47.453147,38.1920929,3.841908216,J023236.13+035247.7,38.1505783,3.8799235,0.5108,0.5249,-0.148,17.635,0.174,6.2,1.011,17.363,,-2.5,0.9301,12.318,,1.0,0.9873,8.983,,0.7,1.085,1,0,0.0,0.001,0.0,0.0,-63,1486,716,1569,0000,0,nnnn,BUUU,2333,4,35,0,34,0,21,1,21,98,7,9.18126848170906
