cluster,project,scanno,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type
ACT-CLJ0225.4-0355,all,0,234.0,72.0,6.0,6.0,7.0,36.32723568235576,-3.9819977462750544,0.0011175555653855083,0.00376181574575569,234.0,72.0,3.00002476404479,-0.00014716094802646172,-0.008066293201576737,3.939226305890234e-05,5.058139324188232,3.76181574575569,1.928261637687683,0.0,0.0006852620281279087,144954.546875,ACT-CLJ0225.4-0355,0.0002694047167122,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0
ACT-CLJ0225.4-0355,all,0,241.0,107.0,6.0,6.0,7.0,36.32333841241975,-3.9625531187091623,0.0009333636749598241,0.0020719612072157153,240.0,106.0,3.0000016288850464,-0.0002850356774698052,-0.02404837961738776,3.4558330961358895e-05,4.500217437744141,2.071961207215715,2.6291706562042236,0.0,0.0004424128565005958,391320.21875,ACT-CLJ0225.4-0355,0.0002694047167122,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0
ACT-CLJ0225.4-0355,all,0,88.0,74.0,6.0,6.0,7.0,36.408542978668514,-3.9808865815045555,0.0011148602231716384,0.003960251019016054,87.0,73.0,3.0000051608567544,0.00016208875645309294,0.021977551531575063,3.650348755433976e-05,4.4243927001953125,3.960251019016054,4.022787094116211,0.0,0.0006298556691035628,127176.046875,ACT-CLJ0225.4-0355,0.0002694047167122,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0
ACT-CLJ0225.4-0355,all,0,225.0,97.0,6.0,6.0,7.0,36.33224836262543,-3.968109095365921,0.000877713425327518,0.0022126000313066187,225.0,96.0,3.0000084236761118,-6.376995771393629e-05,-0.0025543387247832718,3.32288873582727e-05,5.058139324188232,2.2126000313066188,2.5679054260253906,0.0,0.00043757949606515467,318673.0625,ACT-CLJ0225.4-0355,0.0002694047167122,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0
ACT-CLJ0225.4-0355,all,0,252.0,192.0,6.0,6.0,7.0,36.31721550131166,-3.915330569937854,0.0009198690466921469,0.003821520076280521,252.0,191.0,3.000005449970955,-1.7427625340051925e-05,0.004499318008528475,3.5583460929589176e-05,4.776727676391602,3.821520076280521,3.579711437225342,0.0,0.0005359239876270294,245313.796875,ACT-CLJ0225.4-0355,0.0002694047167122,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0
ACT-CLJ0226.4+0426,all,0,187.0,264.0,5.120000000000001,2.0,6.0,36.606932969220665,4.503637456610123,0.0010182930772015717,0.0017829378994424694,186.0,263.0,3.0000097821600353,5.289445036978072e-05,0.007964581856433152,2.448564539289936e-05,6.215697288513184,1.7829378994424694,5.250133991241455,0.0,0.0002485371951479465,885706.5,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,173.0,155.0,5.120000000000001,2.0,6.0,36.61473533640835,4.443082025339569,0.00012642394302626736,0.0005439493314666417,172.0,154.0,3.0000027200586703,1.1576128158737982e-05,0.001991478980174689,1.1993853219861801e-05,3.6701955795288086,0.3330062105526188,2.9861159324645996,0.0,9.057465649675578e-05,6723448.0,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,187.0,264.0,5.120000000000001,2.0,7.0,36.606932969220665,4.503637456610123,0.0010182930772015717,0.0017829378994424694,186.0,263.0,3.0000097821600353,5.289445036978072e-05,0.007964581856433152,2.448564539289936e-05,6.215697288513184,1.7829378994424694,5.250133991241455,0.0,0.0002485371951479465,885706.5,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,173.0,155.0,5.120000000000001,2.0,7.0,36.61473533640835,4.443082025339569,0.00012642394302626736,0.0005439493314666417,172.0,154.0,3.0000027200586703,1.1576128158737982e-05,0.001991478980174689,1.1993853219861801e-05,3.6701955795288086,0.3330062105526188,2.9861159324645996,0.0,9.057465649675578e-05,6723448.0,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,187.0,264.0,4.800000000000001,3.0,5.0,36.606932969220665,4.503637456610123,0.0010182930772015717,0.0017829378994424694,186.0,263.0,3.0000097821600353,5.289445036978072e-05,0.007964581856433152,2.448564539289936e-05,6.215697288513184,1.7829378994424694,5.250133991241455,0.0,0.0002485371951479465,885706.5,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,187.0,264.0,4.800000000000001,3.0,6.0,36.606932969220665,4.503637456610123,0.0010182930772015717,0.0017829378994424694,186.0,263.0,3.0000097821600353,5.289445036978072e-05,0.007964581856433152,2.448564539289936e-05,6.215697288513184,1.7829378994424694,5.250133991241455,0.0,0.0002485371951479465,885706.5,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,187.0,264.0,4.800000000000001,3.0,7.0,36.606932969220665,4.503637456610123,0.0010182930772015717,0.0017829378994424694,186.0,263.0,3.0000097821600353,5.289445036978072e-05,0.007964581856433152,2.448564539289936e-05,6.215697288513184,1.7829378994424694,5.250133991241455,0.0,0.0002485371951479465,885706.5,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,187.0,264.0,4.0,4.0,5.0,36.606932969220665,4.503637456610123,0.0010182930772015717,0.0017829378994424694,186.0,263.0,3.0000097821600353,5.289445036978072e-05,0.007964581856433152,2.448564539289936e-05,6.215697288513184,1.7829378994424694,5.250133991241455,0.0,0.0002485371951479465,885706.5,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,187.0,264.0,4.0,4.0,6.0,36.606932969220665,4.503637456610123,0.0010182930772015717,0.0017829378994424694,186.0,263.0,3.0000097821600353,5.289445036978072e-05,0.007964581856433152,2.448564539289936e-05,6.215697288513184,1.7829378994424694,5.250133991241455,0.0,0.0002485371951479465,885706.5,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,188.0,264.0,6.4,4.0,7.0,36.6063756932848,4.503637445790577,0.0010206447415696933,0.001579016564502744,187.0,263.0,3.000005167094716,5.38256024550942e-05,0.007724598012505514,2.452892531170366e-05,6.215697288513184,1.5790165645027439,4.343937397003174,0.0,0.0002465694851707667,879663.875,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,52.0,137.0,6.4,4.0,7.0,36.68215933099025,4.43307952407617,0.0010937891104643477,0.001392685531881232,51.0,136.0,3.0000210814289083,2.9794207450365517e-05,0.005113809737606549,2.0897557377820815e-05,4.453450679779053,1.3926855318812321,3.9629878997802734,0.0,0.0002646388893481344,820515.8125,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,173.0,155.0,6.4,4.0,7.0,36.61473533640835,4.443082025339569,0.00012642394302626736,0.0005439493314666417,172.0,154.0,3.0000027200586703,1.1576128158737982e-05,0.001991478980174689,1.1993853219861801e-05,3.6701955795288086,0.3330062105526188,2.9861159324645996,0.0,9.057465649675578e-05,6723448.0,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,187.0,264.0,5.0,5.0,6.0,36.606932969220665,4.503637456610123,0.0010182930772015717,0.0017829378994424694,186.0,263.0,3.0000097821600353,5.289445036978072e-05,0.007964581856433152,2.448564539289936e-05,6.215697288513184,1.7829378994424694,5.250133991241455,0.0,0.0002485371951479465,885706.5,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,173.0,155.0,5.0,5.0,6.0,36.61473533640835,4.443082025339569,0.00012642394302626736,0.0005439493314666417,172.0,154.0,3.0000027200586703,1.1576128158737982e-05,0.001991478980174689,1.1993853219861801e-05,3.6701955795288086,0.3330062105526188,2.9861159324645996,0.0,9.057465649675578e-05,6723448.0,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,187.0,264.0,5.0,5.0,7.0,36.606932969220665,4.503637456610123,0.0010182930772015717,0.0017829378994424694,186.0,263.0,3.0000097821600353,5.289445036978072e-05,0.007964581856433152,2.448564539289936e-05,6.215697288513184,1.7829378994424694,5.250133991241455,0.0,0.0002485371951479465,885706.5,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,173.0,155.0,5.0,5.0,7.0,36.61473533640835,4.443082025339569,0.00012642394302626736,0.0005439493314666417,172.0,154.0,3.0000027200586703,1.1576128158737982e-05,0.001991478980174689,1.1993853219861801e-05,3.6701955795288086,0.3330062105526188,2.9861159324645996,0.0,9.057465649675578e-05,6723448.0,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,188.0,264.0,6.0,6.0,7.0,36.6063756932848,4.503637445790577,0.0010206447415696933,0.001579016564502744,187.0,263.0,3.000005167094716,5.38256024550942e-05,0.007724598012505514,2.452892531170366e-05,6.215697288513184,1.5790165645027439,4.343937397003174,0.0,0.0002465694851707667,879663.875,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,173.0,155.0,6.0,6.0,7.0,36.61473533640835,4.443082025339569,0.00012642394302626736,0.0005439493314666417,172.0,154.0,3.0000027200586703,1.1576128158737982e-05,0.001991478980174689,1.1993853219861801e-05,3.6701955795288086,0.3330062105526188,2.9861159324645996,0.0,9.057465649675578e-05,6723448.0,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0226.4+0426,all,0,52.0,137.0,6.0,6.0,7.0,36.68215933099025,4.43307952407617,0.0010937891104643477,0.001392685531881232,51.0,136.0,3.0000210814289083,2.9794207450365517e-05,0.005113809737606549,2.0897557377820815e-05,4.453450679779053,1.3926855318812321,3.9629878997802734,0.0,0.0002646388893481344,820515.8125,ACT-CLJ0226.4+0426,0.0001340783979847,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,0.0002025742631814,-0.0655822343809727,426.8903584596504,21.0
ACT-CLJ0227.6-0318,all,0,189.0,253.0,5.120000000000001,2.0,6.0,36.896616011564724,-3.249842694610598,0.0009203799428867035,0.0013145402141936575,188.0,253.0,3.000001345418844,-7.99126998940783e-05,-0.005556879067200978,2.191436392935029e-05,4.319394588470459,1.3145402141936575,3.2310142517089844,0.0,0.00023579582921229303,1240172.875,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0227.6-0318,all,0,189.0,253.0,5.120000000000001,2.0,7.0,36.896616011564724,-3.249842694610598,0.0009203799428867035,0.0013145402141936575,188.0,253.0,3.000001345418844,-7.99126998940783e-05,-0.005556879067200978,2.191436392935029e-05,4.319394588470459,1.3145402141936575,3.2310142517089844,0.0,0.00023579582921229303,1240172.875,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0227.6-0318,all,0,189.0,254.0,4.800000000000001,3.0,5.0,36.896616019965066,-3.2492871394979925,0.0009296797640187854,0.0012921307967151668,188.0,253.0,3.0000002963236883,-8.84107881030728e-05,-0.006409874642202167,2.2063765308174565e-05,4.319394588470459,1.2921307967151667,3.7034146785736084,0.0,0.00023738804156892002,1257105.0,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0227.6-0318,all,0,189.0,254.0,4.800000000000001,3.0,6.0,36.896616019965066,-3.2492871394979925,0.0009296797640187854,0.0012921307967151668,188.0,253.0,3.0000002963236883,-8.84107881030728e-05,-0.006409874642202167,2.2063765308174565e-05,4.319394588470459,1.2921307967151667,3.7034146785736084,0.0,0.00023738804156892002,1257105.0,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0227.6-0318,all,0,189.0,254.0,4.800000000000001,3.0,7.0,36.896616019965066,-3.2492871394979925,0.0009296797640187854,0.0012921307967151668,188.0,253.0,3.0000002963236883,-8.84107881030728e-05,-0.006409874642202167,2.2063765308174565e-05,4.319394588470459,1.2921307967151667,3.7034146785736084,0.0,0.00023738804156892002,1257105.0,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0227.6-0318,all,0,189.0,254.0,4.0,4.0,5.0,36.896616019965066,-3.2492871394979925,0.0009296797640187854,0.0012921307967151668,188.0,253.0,3.0000002963236883,-8.84107881030728e-05,-0.006409874642202167,2.2063765308174565e-05,4.319394588470459,1.2921307967151667,3.7034146785736084,0.0,0.00023738804156892002,1257105.0,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0227.6-0318,all,0,189.0,254.0,4.0,4.0,6.0,36.896616019965066,-3.2492871394979925,0.0009296797640187854,0.0012921307967151668,188.0,253.0,3.0000002963236883,-8.84107881030728e-05,-0.006409874642202167,2.2063765308174565e-05,4.319394588470459,1.2921307967151667,3.7034146785736084,0.0,0.00023738804156892002,1257105.0,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0227.6-0318,all,0,190.0,252.0,6.4,4.0,7.0,36.896059552671474,-3.250398241319819,0.0009139217794697728,0.0011129798552904613,189.0,252.0,3.000002340564003,-7.39551567423073e-05,-0.005309929428849045,2.2022807432951338e-05,4.319394588470459,1.1129798552904613,2.3400073051452637,0.0,0.00023130857152864337,1211129.375,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0227.6-0318,all,0,155.0,120.0,6.4,4.0,7.0,36.915535608422275,-3.3237316747038244,0.00041286089564742697,0.00040968562916769854,155.0,119.0,3.0000036396387784,3.673708288345972e-05,0.004192879619203854,1.3318404637143315e-05,3.761061191558838,0.4096856291676985,1.9270859956741333,0.0,0.00010846789518836886,5526202.0,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0227.6-0318,all,0,189.0,253.0,5.0,5.0,6.0,36.896616011564724,-3.249842694610598,0.0009203799428867035,0.0013145402141936575,188.0,253.0,3.000001345418844,-7.99126998940783e-05,-0.005556879067200978,2.191436392935029e-05,4.319394588470459,1.3145402141936575,3.2310142517089844,0.0,0.00023579582921229303,1240172.875,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0227.6-0318,all,0,189.0,253.0,5.0,5.0,7.0,36.896616011564724,-3.249842694610598,0.0009203799428867035,0.0013145402141936575,188.0,253.0,3.000001345418844,-7.99126998940783e-05,-0.005556879067200978,2.191436392935029e-05,4.319394588470459,1.3145402141936575,3.2310142517089844,0.0,0.00023579582921229303,1240172.875,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0227.6-0318,all,0,190.0,253.0,6.0,6.0,7.0,36.89605956138295,-3.249842686199147,0.0009231848181047933,0.0011271741635361817,189.0,252.0,3.0000115139101418,-8.314394704259724e-05,-0.0061701589073206815,2.2240535910128873e-05,4.319394588470459,1.1271741635361816,2.7901904582977295,0.0,0.00023336158483289182,1245597.125,ACT-CLJ0227.6-0318,0.0001395089139924,1.1137490310260454,0.2488780358270429,0.0,16658.700806516383,-0.0010328021116644,-0.0680396693523782,417.2885687890828,21.0
ACT-CLJ0228.4+0030,all,0,102.0,81.0,5.120000000000001,2.0,6.0,37.154378586373426,0.4670243913489713,0.0009774014081634541,0.0014355199887367668,101.0,80.0,3.0000020120675766,0.00021111778586102136,0.022610774907520708,1.9514607696877045e-05,5.128396511077881,1.435519988736767,4.958278179168701,0.0,0.00027759847580455244,1000372.75,ACT-CLJ0228.4+0030,0.0001314571772664,0.9533389675367264,-0.0782624075140892,0.0,17132.46707448461,-0.0010768200964588,-0.0684608415531661,415.54148477132577,21.0
ACT-CLJ0228.4+0030,all,0,102.0,81.0,5.120000000000001,2.0,7.0,37.154378586373426,0.4670243913489713,0.0009774014081634541,0.0014355199887367668,101.0,80.0,3.0000020120675766,0.00021111778586102136,0.022610774907520708,1.9514607696877045e-05,5.128396511077881,1.435519988736767,4.958278179168701,0.0,0.00027759847580455244,1000372.75,ACT-CLJ0228.4+0030,0.0001314571772664,0.9533389675367264,-0.0782624075140892,0.0,17132.46707448461,-0.0010768200964588,-0.0684608415531661,415.54148477132577,21.0
ACT-CLJ0228.4+0030,all,0,101.0,81.0,4.800000000000001,3.0,5.0,37.15493416003612,0.4670243886924558,0.0009832037647581925,0.0016144754028361678,100.0,80.0,3.0000012425026,0.00020293906703581474,0.022113816222421576,1.95315963364415e-05,5.128396511077881,1.6144754028361679,4.965417861938477,0.0,0.0002801676164381206,928922.125,ACT-CLJ0228.4+0030,0.0001314571772664,0.9533389675367264,-0.0782624075140892,0.0,17132.46707448461,-0.0010768200964588,-0.0684608415531661,415.54148477132577,21.0
ACT-CLJ0228.4+0030,all,0,101.0,81.0,4.800000000000001,3.0,6.0,37.15493416003612,0.4670243886924558,0.0009832037647581925,0.0016144754028361678,100.0,80.0,3.0000012425026,0.00020293906703581474,0.022113816222421576,1.95315963364415e-05,5.128396511077881,1.6144754028361679,4.965417861938477,0.0,0.0002801676164381206,928922.125,ACT-CLJ0228.4+0030,0.0001314571772664,0.9533389675367264,-0.0782624075140892,0.0,17132.46707448461,-0.0010768200964588,-0.0684608415531661,415.54148477132577,21.0
ACT-CLJ0228.4+0030,all,0,101.0,81.0,4.800000000000001,3.0,7.0,37.15493416003612,0.4670243886924558,0.0009832037647581925,0.0016144754028361678,100.0,80.0,3.0000012425026,0.00020293906703581474,0.022113816222421576,1.95315963364415e-05,5.128396511077881,1.6144754028361679,4.965417861938477,0.0,0.0002801676164381206,928922.125,ACT-CLJ0228.4+0030,0.0001314571772664,0.9533389675367264,-0.0782624075140892,0.0,17132.46707448461,-0.0010768200964588,-0.0684608415531661,415.54148477132577,21.0
ACT-CLJ0228.4+0030,all,0,101.0,81.0,4.0,4.0,5.0,37.15493416003612,0.4670243886924558,0.0009832037647581925,0.0016144754028361678,100.0,80.0,3.0000012425026,0.00020293906703581474,0.022113816222421576,1.95315963364415e-05,5.128396511077881,1.6144754028361679,4.965417861938477,0.0,0.0002801676164381206,928922.125,ACT-CLJ0228.4+0030,0.0001314571772664,0.9533389675367264,-0.0782624075140892,0.0,17132.46707448461,-0.0010768200964588,-0.0684608415531661,415.54148477132577,21.0
ACT-CLJ0228.4+0030,all,0,101.0,81.0,4.0,4.0,6.0,37.15493416003612,0.4670243886924558,0.0009832037647581925,0.0016144754028361678,100.0,80.0,3.0000012425026,0.00020293906703581474,0.022113816222421576,1.95315963364415e-05,5.128396511077881,1.6144754028361679,4.965417861938477,0.0,0.0002801676164381206,928922.125,ACT-CLJ0228.4+0030,0.0001314571772664,0.9533389675367264,-0.0782624075140892,0.0,17132.46707448461,-0.0010768200964588,-0.0684608415531661,415.54148477132577,21.0
ACT-CLJ0228.4+0030,all,0,102.0,80.0,6.4,4.0,7.0,37.154378583484906,0.4664688362209351,0.0009852098164638081,0.0015016292143995623,101.0,79.0,3.0000021556170173,0.00021348421612073432,0.02294503415721715,1.96928106420827e-05,5.128396511077881,1.5016292143995624,4.631165981292725,0.0,0.0002823260729201138,878616.25,ACT-CLJ0228.4+0030,0.0001314571772664,0.9533389675367264,-0.0782624075140892,0.0,17132.46707448461,-0.0010768200964588,-0.0684608415531661,415.54148477132577,21.0
ACT-CLJ0228.4+0030,all,0,102.0,81.0,5.0,5.0,6.0,37.154378586373426,0.4670243913489713,0.0009774014081634541,0.0014355199887367668,101.0,80.0,3.0000020120675766,0.00021111778586102136,0.022610774907520708,1.9514607696877045e-05,5.128396511077881,1.435519988736767,4.958278179168701,0.0,0.00027759847580455244,1000372.75,ACT-CLJ0228.4+0030,0.0001314571772664,0.9533389675367264,-0.0782624075140892,0.0,17132.46707448461,-0.0010768200964588,-0.0684608415531661,415.54148477132577,21.0
ACT-CLJ0228.4+0030,all,0,102.0,81.0,5.0,5.0,7.0,37.154378586373426,0.4670243913489713,0.0009774014081634541,0.0014355199887367668,101.0,80.0,3.0000020120675766,0.00021111778586102136,0.022610774907520708,1.9514607696877045e-05,5.128396511077881,1.435519988736767,4.958278179168701,0.0,0.00027759847580455244,1000372.75,ACT-CLJ0228.4+0030,0.0001314571772664,0.9533389675367264,-0.0782624075140892,0.0,17132.46707448461,-0.0010768200964588,-0.0684608415531661,415.54148477132577,21.0
ACT-CLJ0228.4+0030,all,0,102.0,81.0,6.0,6.0,7.0,37.154378586373426,0.4670243913489713,0.0009774014081634541,0.0014355199887367668,101.0,80.0,3.0000020120675766,0.00021111778586102136,0.022610774907520708,1.9514607696877045e-05,5.128396511077881,1.435519988736767,4.958278179168701,0.0,0.00027759847580455244,1000372.75,ACT-CLJ0228.4+0030,0.0001314571772664,0.9533389675367264,-0.0782624075140892,0.0,17132.46707448461,-0.0010768200964588,-0.0684608415531661,415.54148477132577,21.0
ACT-CLJ0229.6-0336,all,0,116.0,136.0,5.120000000000001,2.0,6.0,37.436522126695614,-3.6237666314580217,0.0005123450468544473,0.001957336823214758,115.0,135.0,3.000014407684793,3.09111581653713e-05,0.006133457123645211,2.216165041070934e-05,5.847259998321533,1.957336823214758,5.29541540145874,0.0,0.0002477944944985211,965761.8125,ACT-CLJ0229.6-0336,0.0002939716419207,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,0.000647504126662,-0.0757795912124757,412.5921121872454,21.0
ACT-CLJ0229.6-0336,all,0,155.0,162.0,5.120000000000001,2.0,6.0,37.41481199272406,-3.609322539585135,6.787391689449448e-05,0.0012483328484603638,154.0,162.0,3.000001575186728,-4.407120048607475e-05,-0.0022189682445467856,1.949920380368047e-05,3.6319937705993652,0.9686935881012022,2.8045244216918945,0.0,0.000205755524802953,1464800.75,ACT-CLJ0229.6-0336,0.0002939716419207,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,0.000647504126662,-0.0757795912124757,412.5921121872454,21.0
ACT-CLJ0229.6-0336,all,0,116.0,136.0,5.120000000000001,2.0,7.0,37.436522126695614,-3.6237666314580217,0.0005123450468544473,0.001957336823214758,115.0,135.0,3.000014407684793,3.09111581653713e-05,0.006133457123645211,2.216165041070934e-05,5.847259998321533,1.957336823214758,5.29541540145874,0.0,0.0002477944944985211,965761.8125,ACT-CLJ0229.6-0336,0.0002939716419207,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,0.000647504126662,-0.0757795912124757,412.5921121872454,21.0
ACT-CLJ0229.6-0336,all,0,155.0,162.0,5.120000000000001,2.0,7.0,37.41481199272406,-3.609322539585135,6.787391689449448e-05,0.0012483328484603638,154.0,162.0,3.000001575186728,-4.407120048607475e-05,-0.0022189682445467856,1.949920380368047e-05,3.6319937705993652,0.9686935881012022,2.8045244216918945,0.0,0.000205755524802953,1464800.75,ACT-CLJ0229.6-0336,0.0002939716419207,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,0.000647504126662,-0.0757795912124757,412.5921121872454,21.0
ACT-CLJ0229.6-0336,all,0,116.0,136.0,4.800000000000001,3.0,5.0,37.436522126695614,-3.6237666314580217,0.0005123450468544473,0.001957336823214758,115.0,135.0,3.000014407684793,3.09111581653713e-05,0.006133457123645211,2.216165041070934e-05,5.847259998321533,1.957336823214758,5.29541540145874,0.0,0.0002477944944985211,965761.8125,ACT-CLJ0229.6-0336,0.0002939716419207,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,0.000647504126662,-0.0757795912124757,412.5921121872454,21.0
