cluster,x,y,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,red_type,cntr_01,dist_x,pang_x,ra_01,dec_01,designation,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,pmra,sigpmra,pmdec,sigpmdec,cc_flags,ext_flg,var_flg,ph_qual,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,GroupID,GroupSize,Separation
ACT-CLJ0219.9+0246,206.0,209.0,2.0,7.0,34.95545323116723,2.8082511091244102,6.242622653707362E-4,0.001242912607267499,206.0,209.0,3.0,0.0012987562824792692,3.350927138375564,205.190577880972,209.82594500631373,0.30627845500798184,3.9706335067749023,0.0,2.2248744789976627E-4,1378472.75,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,128.374836,-47.074664,34.97992706,2.782140255,J021948.90+024823.1,34.9537842,2.8064258,0.1341,0.1348,-0.035,15.812,0.049,22.3,1.013,15.472,0.106,10.3,0.973,12.052,,1.5,0.8943,8.969,,-0.5,0.9131,1,0,0.0,0.0,0.0,0.01,246,295,-34,301,0000,0,0nnn,AAUU,1111,30,30,7,30,0,20,0,20,48,7,8.899165151995241
ACT-CLJ0219.9+0246,100.0,76.0,3.0,5.0,35.01441075376511,2.734361992629555,0.0010279875990118876,0.00367848202586174,100.0,76.0,3.0,0.0038437550742831937,4.364176752132275,99.25879623447608,76.38709218106801,0.27906307377926287,6.000179767608643,0.0,4.316547710914165E-4,362171.28125,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,211.254821,144.345137,34.97992706,2.782140255,J022003.40+024404.0,35.0141718,2.7344582,0.0663,0.0663,-0.0137,14.565,0.029,37.0,1.199,14.314,0.045,24.0,0.9196,12.746,,-0.1,0.9628,8.804,,0.9,1.024,1,0,0.0,0.0,0.0,0.0,-30,91,-78,96,0000,0,11nn,AAUU,1111,34,34,34,34,0,20,1,20,47,11,0.9264305278260169
ACT-CLJ0219.9+0246,206.0,209.0,3.0,5.0,34.95545323116723,2.8082511091244102,6.242622653707362E-4,0.001242912607267499,206.0,209.0,3.0,0.0012987562824792692,3.350927138375564,205.190577880972,209.82594500631373,0.30627845500798184,3.9706335067749023,0.0,2.2248744789976627E-4,1378472.75,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,128.374836,-47.074664,34.97992706,2.782140255,J021948.90+024823.1,34.9537842,2.8064258,0.1341,0.1348,-0.035,15.812,0.049,22.3,1.013,15.472,0.106,10.3,0.973,12.052,,1.5,0.8943,8.969,,-0.5,0.9131,1,0,0.0,0.0,0.0,0.01,246,295,-34,301,0000,0,0nnn,AAUU,1111,30,30,7,30,0,20,0,20,48,7,8.899165151995241
ACT-CLJ0219.9+0246,100.0,76.0,3.0,6.0,35.01441075376511,2.734361992629555,0.0010279875990118876,0.00367848202586174,100.0,76.0,3.0,0.0038437550742831937,4.364176752132275,99.25879623447608,76.38709218106801,0.27906307377926287,6.000179767608643,0.0,4.316547710914165E-4,362171.28125,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,211.254821,144.345137,34.97992706,2.782140255,J022003.40+024404.0,35.0141718,2.7344582,0.0663,0.0663,-0.0137,14.565,0.029,37.0,1.199,14.314,0.045,24.0,0.9196,12.746,,-0.1,0.9628,8.804,,0.9,1.024,1,0,0.0,0.0,0.0,0.0,-30,91,-78,96,0000,0,11nn,AAUU,1111,34,34,34,34,0,20,1,20,47,11,0.9264305278260169
ACT-CLJ0219.9+0246,206.0,209.0,3.0,6.0,34.95545323116723,2.8082511091244102,6.242622653707362E-4,0.001242912607267499,206.0,209.0,3.0,0.0012987562824792692,3.350927138375564,205.190577880972,209.82594500631373,0.30627845500798184,3.9706335067749023,0.0,2.2248744789976627E-4,1378472.75,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,128.374836,-47.074664,34.97992706,2.782140255,J021948.90+024823.1,34.9537842,2.8064258,0.1341,0.1348,-0.035,15.812,0.049,22.3,1.013,15.472,0.106,10.3,0.973,12.052,,1.5,0.8943,8.969,,-0.5,0.9131,1,0,0.0,0.0,0.0,0.01,246,295,-34,301,0000,0,0nnn,AAUU,1111,30,30,7,30,0,20,0,20,48,7,8.899165151995241
ACT-CLJ0219.9+0246,100.0,76.0,3.0,7.0,35.01441075376511,2.734361992629555,0.0010279875990118876,0.00367848202586174,100.0,76.0,3.0,0.0038437550742831937,4.364176752132275,99.25879623447608,76.38709218106801,0.27906307377926287,6.000179767608643,0.0,4.316547710914165E-4,362171.28125,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,211.254821,144.345137,34.97992706,2.782140255,J022003.40+024404.0,35.0141718,2.7344582,0.0663,0.0663,-0.0137,14.565,0.029,37.0,1.199,14.314,0.045,24.0,0.9196,12.746,,-0.1,0.9628,8.804,,0.9,1.024,1,0,0.0,0.0,0.0,0.0,-30,91,-78,96,0000,0,11nn,AAUU,1111,34,34,34,34,0,20,1,20,47,11,0.9264305278260169
ACT-CLJ0219.9+0246,206.0,209.0,3.0,7.0,34.95545323116723,2.8082511091244102,6.242622653707362E-4,0.001242912607267499,206.0,209.0,3.0,0.0012987562824792692,3.350927138375564,205.190577880972,209.82594500631373,0.30627845500798184,3.9706335067749023,0.0,2.2248744789976627E-4,1378472.75,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,128.374836,-47.074664,34.97992706,2.782140255,J021948.90+024823.1,34.9537842,2.8064258,0.1341,0.1348,-0.035,15.812,0.049,22.3,1.013,15.472,0.106,10.3,0.973,12.052,,1.5,0.8943,8.969,,-0.5,0.9131,1,0,0.0,0.0,0.0,0.01,246,295,-34,301,0000,0,0nnn,AAUU,1111,30,30,7,30,0,20,0,20,48,7,8.899165151995241
ACT-CLJ0219.9+0246,99.0,76.0,4.0,5.0,35.01496694218826,2.734361976549952,0.0010336879136905424,0.007434649858623743,99.0,76.0,3.0,0.0077686863545049535,4.383957067727784,99.23135447249827,76.37431427423468,-0.2799613909603197,6.375802516937256,0.0,4.349377704784274E-4,404760.625,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,211.254821,144.345137,34.97992706,2.782140255,J022003.40+024404.0,35.0141718,2.7344582,0.0663,0.0663,-0.0137,14.565,0.029,37.0,1.199,14.314,0.045,24.0,0.9196,12.746,,-0.1,0.9628,8.804,,0.9,1.024,1,0,0.0,0.0,0.0,0.0,-30,91,-78,96,0000,0,11nn,AAUU,1111,34,34,34,34,0,20,1,20,47,11,2.8801600033302353
ACT-CLJ0219.9+0246,99.0,76.0,4.0,6.0,35.01496694218826,2.734361976549952,0.0010336879136905424,0.007434649858623743,99.0,76.0,3.0,0.0077686863545049535,4.383957067727784,99.23135447249827,76.37431427423468,-0.2799613909603197,6.375802516937256,0.0,4.349377704784274E-4,404760.625,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,211.254821,144.345137,34.97992706,2.782140255,J022003.40+024404.0,35.0141718,2.7344582,0.0663,0.0663,-0.0137,14.565,0.029,37.0,1.199,14.314,0.045,24.0,0.9196,12.746,,-0.1,0.9628,8.804,,0.9,1.024,1,0,0.0,0.0,0.0,0.0,-30,91,-78,96,0000,0,11nn,AAUU,1111,34,34,34,34,0,20,1,20,47,11,2.8801600033302353
ACT-CLJ0219.9+0246,99.0,76.0,4.0,7.0,35.01496694218826,2.734361976549952,0.0010336879136905424,0.007434649858623743,99.0,76.0,3.0,0.0077686863545049535,4.383957067727784,99.23135447249827,76.37431427423468,-0.2799613909603197,6.375802516937256,0.0,4.349377704784274E-4,404760.625,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,211.254821,144.345137,34.97992706,2.782140255,J022003.40+024404.0,35.0141718,2.7344582,0.0663,0.0663,-0.0137,14.565,0.029,37.0,1.199,14.314,0.045,24.0,0.9196,12.746,,-0.1,0.9628,8.804,,0.9,1.024,1,0,0.0,0.0,0.0,0.0,-30,91,-78,96,0000,0,11nn,AAUU,1111,34,34,34,34,0,20,1,20,47,11,2.8801600033302353
