cluster,x,y,theta_1,theta_2,ra_deg,dec_deg,amp_fit,x_center_fit,y_center_fit,sigma_x_fit,sigma_y_fit,theta,offset,snr,masked,rms_central,depth_at_psrcs,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,red_type
ACT-CLJ0248.3-0337,115.0,81.0,4.0,5.0,42.120463920516904,-3.6647176855636237,0.025205305322103758,114.1796817266707,82.9838975386537,2.3067986175220216,2.6808263761469924,-65152.27117687217,-0.00011249907522499616,4.116133213043213,0.0,0.00023607254843227565,0.0006489272927865386,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,58.0,232.0,4.0,5.0,42.15219008380114,-3.580827367904436,0.015160569496221854,59.437091640051165,235.77691173150524,12.783857432036989,3.5558953047378177,114067.41629119804,-0.00014441987223021008,3.9080779552459717,0.0,0.00023607254843227565,0.00070793746272102,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,103.0,112.0,4.0,5.0,42.12714361909131,-3.6474952533983487,0.011267931032946002,100.90112937249026,112.5076270797632,8.261009469041754,8.063311997349652,-12441.375417495847,-0.0001479756207335962,5.356412887573242,0.0,0.00023607254843227565,0.0005390355945564806,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,73.0,175.0,4.0,6.0,42.14384219049801,-3.612494505517786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.542792558670044,0.0,0.00023607254843227565,0.000765719567425549,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,105.0,77.0,4.0,6.0,42.12603093438363,-3.666939726649572,0.15683388676098173,105.78042779035687,73.74765868212303,0.36544949306904695,1.2530290296937987,-110125.18767207305,-0.00010750688455318783,3.4541261196136475,0.0,0.00023607254843227565,0.0008357506594620645,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,111.0,119.0,4.0,6.0,42.122690033200364,-3.643606516777705,0.011759686920918645,102.29629558596305,113.36205984951158,8.54485258602471,7.290220267212444,-60799.9347851032,-0.0001470167135750246,6.390414714813232,0.0,0.00023607254843227565,0.0007191819604486227,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,115.0,81.0,4.0,6.0,42.120463920516904,-3.6647176855636237,0.025205305322103758,114.1796817266707,82.9838975386537,2.3067986175220216,2.6808263761469924,-65152.27117687217,-0.00011249907522499616,4.116133213043213,0.0,0.00023607254843227565,0.0006489272927865386,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,58.0,232.0,4.0,6.0,42.15219008380114,-3.580827367904436,0.015160569496221854,59.437091640051165,235.77691173150524,12.783857432036989,3.5558953047378177,114067.41629119804,-0.00014441987223021008,3.9080779552459717,0.0,0.00023607254843227565,0.00070793746272102,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,103.0,112.0,4.0,6.0,42.12714361909131,-3.6474952533983487,0.011267931032946002,100.90112937249026,112.5076270797632,8.261009469041754,8.063311997349652,-12441.375417495847,-0.0001479756207335962,5.356412887573242,0.0,0.00023607254843227565,0.0005390355945564806,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,107.0,116.0,5.0,6.0,42.124916812020864,-3.645273110214849,0.011725693237241562,98.59252700165385,112.04184603091963,5.880231424319628,12.723545026261187,-3640.054583654332,-0.0001556796786801293,5.092365264892578,0.0,0.00023607254843227565,0.0005005554994568229,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,73.0,175.0,5.0,6.0,42.14384219049801,-3.612494505517786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.542792558670044,0.0,0.00023607254843227565,0.000765719567425549,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,58.0,233.0,5.0,6.0,42.15219004829322,-3.5802718128786277,0.015146568467371706,59.453580734394464,235.79105046341226,3.553387387484274,12.816741641296293,133942.70214359995,-0.00014445889515508404,3.5813255310058594,0.0,0.00023607254843227565,0.0006419617566280067,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,105.0,77.0,5.0,6.0,42.12603093438363,-3.666939726649572,0.15683388676098173,105.78042779035687,73.74765868212303,0.36544949306904695,1.2530290296937987,-110125.18767207305,-0.00010750688455318783,3.4541261196136475,0.0,0.00023607254843227565,0.0008357506594620645,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,113.0,80.0,5.0,6.0,42.12157732449416,-3.665273207600938,0.015214765886117105,114.07405118379222,81.03981353811274,3.4383889359494955,4.09690876779451,70780.89159228784,-0.00011599107582066466,2.4218757152557373,0.0,0.00023607254843227565,0.0005619875737465918,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,182.0,183.0,5.0,6.0,42.08316613826226,-3.6080513400781062,0.004830039399117203,187.74904569157647,181.7077697615146,10.244191174984056,10.42924728773121,9557.335752194858,-0.00013405451396876183,5.264154434204102,0.0,0.00023607254843227565,0.00024681122158654034,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,187.0,105.0,5.0,6.0,42.08038217797964,-3.6513846315840457,0.006434455308960327,182.18479683658327,106.75830252613594,1.9129121864410636,13.160927141419027,7519.522993413919,-0.00011286652876981865,2.4900593757629395,0.0,0.00023607254843227565,0.0003135247970931232,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.7-0019,136.0,233.0,3.0,4.0,42.212263386818414,-0.29360598132261734,0.08024005967071116,135.37364617827123,233.25674776627363,2.8958086589853633,3.3760944347284045,-8519.657790992374,-0.0002613888653001248,8.780487060546875,0.0,0.0018480266444385052,0.003028484061360359,10.0,ACT-CLJ0248.7-0019,0.0207978617995678,0.0207978617995678,0.0508667980450716,0.3788131792635566,0.0
ACT-CLJ0248.7-0019,218.0,184.0,3.0,4.0,42.16670716025816,-0.32082816019130195,0.8996621860712947,218.34231317398695,182.26658738397944,0.8338147715394405,0.3922176169045533,234828.49549368647,-0.00023217163238236426,9.302096366882324,0.0,0.0018480266444385052,0.0040941257029771805,10.0,ACT-CLJ0248.7-0019,0.0207978617995678,0.0207978617995678,0.0508667980450716,0.3788131792635566,0.0
ACT-CLJ0248.7-0019,147.0,243.0,3.0,4.0,42.206152192319884,-0.28805043493736476,0.07425238510634612,145.20143503965298,242.5324934624216,3.404683657494395,4.471330937679715,-149161.73384986806,-0.0002822731306781449,7.597162246704102,0.0,0.0018480266444385052,0.0036113273818045855,10.0,ACT-CLJ0248.7-0019,0.0207978617995678,0.0207978617995678,0.0508667980450716,0.3788131792635566,0.0
ACT-CLJ0248.7-0019,248.0,195.0,3.0,4.0,42.15004026991568,-0.31471698724832226,0.896208142219154,247.77613344197317,194.93627210691346,0.4696896364171827,1.5552225433979714,95906.3312922151,-0.00025382556766400413,6.93709135055542,0.0,0.0018480266444385052,0.013136242516338825,10.0,ACT-CLJ0248.7-0019,0.0207978617995678,0.0207978617995678,0.0508667980450716,0.3788131792635566,0.0
ACT-CLJ0248.7-0019,140.0,240.0,3.0,4.0,42.21004113118996,-0.2897170971088712,0.06560496370025941,141.65889936442974,240.5062171023656,2.9667532389939617,11.126319828812166,-50091.96506240595,-0.00034423461639939296,8.48536205291748,0.0,0.0018480266444385052,0.004512157756835222,10.0,ACT-CLJ0248.7-0019,0.0207978617995678,0.0207978617995678,0.0508667980450716,0.3788131792635566,0.0
ACT-CLJ0248.7-0019,142.0,241.0,3.0,5.0,42.20893000558477,-0.2891615430162028,0.06554093244416069,141.64554346776833,240.49351594309707,11.145006318846626,2.967575328374717,23338.05131849555,-0.0003443659637757372,6.644765377044678,0.0,0.0018480266444385052,0.004164493177086115,10.0,ACT-CLJ0248.7-0019,0.0207978617995678,0.0207978617995678,0.0508667980450716,0.3788131792635566,0.0
ACT-CLJ0248.7-0019,191.0,108.0,3.0,5.0,42.18170732379366,-0.36305041345270084,0.08652171334291837,191.64058878417754,103.83618391342434,10.600915541840507,5.997561178315777,121360.74608198364,-0.0005438718359988158,6.323807716369629,0.0,0.0018480266444385052,0.0032403573859483004,10.0,ACT-CLJ0248.7-0019,0.0207978617995678,0.0207978617995678,0.0508667980450716,0.3788131792635566,0.0
ACT-CLJ0248.7-0019,217.0,183.0,3.0,5.0,42.1672627226411,-0.3213837173312557,0.8992285673814456,218.34233928724333,182.26661738351453,0.8341690103814792,0.39233864140074814,-83958.33586691385,-0.00023217074917076906,6.928051471710205,0.0,0.0018480266444385052,0.013255884870886803,10.0,ACT-CLJ0248.7-0019,0.0207978617995678,0.0207978617995678,0.0508667980450716,0.3788131792635566,0.0
ACT-CLJ0248.7-0019,248.0,195.0,3.0,5.0,42.15004026991568,-0.31471698724832226,0.896208142219154,247.77613344197317,194.93627210691346,0.4696896364171827,1.5552225433979714,95906.3312922151,-0.00025382556766400413,6.93709135055542,0.0,0.0018480266444385052,0.013136242516338825,10.0,ACT-CLJ0248.7-0019,0.0207978617995678,0.0207978617995678,0.0508667980450716,0.3788131792635566,0.0
