cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,int_flux_err_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,red_type
ACT-CLJ0845.0+0127,223.0,199.0,4.800000000000001,3.0,6.0,131.22914602545984,1.4830655238557164,0.0006917731393157757,0.0010902599005770553,223.00000000969632,199.0000000037922,2.9999998310872478,0.061652737952192456,0.4601997362057429,4.330120743924398,223.34017387642123,199.46397244652002,3.33704388858237,4.496402740478516,0.0,0.00018433621153235435,2156500.0,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,201.0,281.0,3.0,3.0,6.0,131.24137189987744,1.5286212022092547,0.0012142423732730053,0.002878075192007878,200.9999999872543,280.9999999962631,2.999999909646577,0.16275130803101207,1.215344518337453,5.198887688886141,200.64420412485813,280.9473249777514,2.7741154957248044,6.184474468231201,0.0,0.0004923595697619021,242889.1875,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,79.0,94.0,4.800000000000001,3.0,7.0,131.30917161688737,1.4247319934560985,0.0010403967063144413,0.0029687045273766245,78.99999988135288,93.99999954299778,3.000001573752339,0.1678764621404443,1.2529004507201136,4.293536934382769,78.95111925965601,93.73326183211336,5.125524088509085,5.608173847198486,0.0,0.00043072435073554516,358798.0625,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,223.0,199.0,4.800000000000001,3.0,7.0,131.22914602545984,1.4830655238557164,0.0006917731393157757,0.0010902599005770553,223.00000000969632,199.0000000037922,2.9999998310872478,0.061652737952192456,0.4601997362057429,4.330120743924398,223.34017387642123,199.46397244652002,3.33704388858237,4.496402740478516,0.0,0.00018433621153235435,2156500.0,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,201.0,281.0,3.0,3.0,7.0,131.24137189987744,1.5286212022092547,0.0012142423732730053,0.002878075192007878,200.9999999872543,280.9999999962631,2.999999909646577,0.16275130803101207,1.215344518337453,5.198887688886141,200.64420412485813,280.9473249777514,2.7741154957248044,6.184474468231201,0.0,0.0004923595697619021,242889.1875,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,80.0,94.0,4.0,4.0,5.0,131.30861588999198,1.4247320045092515,0.0010329145191307633,0.002868589806677908,79.99999992903224,93.99999989578619,3.000000459817862,0.16221498165701312,1.211158113118983,4.292562877116723,78.9419370025227,93.72894193502364,5.126903667791769,5.512406349182129,0.0,0.00042455235961824656,380710.71875,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,223.0,199.0,4.0,4.0,5.0,131.22914602545984,1.4830655238557164,0.0006917731393157757,0.0010902599005770553,223.00000000969632,199.0000000037922,2.9999998310872478,0.061652737952192456,0.4601997362057429,4.330120743924398,223.34017387642123,199.46397244652002,3.33704388858237,4.496402740478516,0.0,0.00018433621153235435,2156500.0,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,80.0,94.0,4.0,4.0,6.0,131.30861588999198,1.4247320045092515,0.0010329145191307633,0.002868589806677908,79.99999992903224,93.99999989578619,3.000000459817862,0.16221498165701312,1.211158113118983,4.292562877116723,78.9419370025227,93.72894193502364,5.126903667791769,5.512406349182129,0.0,0.00042455235961824656,380710.71875,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,223.0,199.0,4.0,4.0,6.0,131.22914602545984,1.4830655238557164,0.0006917731393157757,0.0010902599005770553,223.00000000969632,199.0000000037922,2.9999998310872478,0.061652737952192456,0.4601997362057429,4.330120743924398,223.34017387642123,199.46397244652002,3.33704388858237,4.496402740478516,0.0,0.00018433621153235435,2156500.0,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,79.0,94.0,6.4,4.0,7.0,131.30917161688737,1.4247319934560985,0.0010403967063144413,0.0029687045273766245,78.99999988135288,93.99999954299778,3.000001573752339,0.1678764621404443,1.2529004507201136,4.293536934382769,78.95111925965601,93.73326183211336,5.125524088509085,5.608173847198486,0.0,0.00043072435073554516,358798.0625,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
