cluster,x,y,theta_1,theta_2,ra_deg,dec_deg,amp_fit,x_center_fit,y_center_fit,sigma_x_fit,sigma_y_fit,theta,offset,snr,masked,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,red_type
ACT-CLJ0248.3+0122,136.0,195.0,7.0,10.0,42.08944552837558,1.37103352303458,0.0030959932008098414,134.23351656390017,194.94612291933728,1.6392002940781119,2.3358574868237985,6536.984828008639,-1.9144509975529512e-06,6.277416229248047,0.0,81.0,ACT-CLJ0248.3+0122,0.0002362843981186,0.8373862227814587,-0.0166020259163209,0.0943180519035097,19.0
ACT-CLJ0248.3+0122,171.0,151.0,7.0,13.0,42.06999556689352,1.3465891170957118,0.001347699913749428,169.23105580392232,149.86624719693359,3.413805672389542,3.4098932635918873,38452.11963584024,-2.1440278070446987e-06,8.858085632324219,0.0,81.0,ACT-CLJ0248.3+0122,0.0002362843981186,0.8373862227814587,-0.0166020259163209,0.0943180519035097,19.0
ACT-CLJ0248.3+0122,163.0,180.0,7.0,13.0,42.07444123547468,1.362700233536538,0.0016108852528820983,163.55099946377186,177.81869508745945,2.3722770572875396,3.60941485804983,59343.78838794023,-2.030572751839536e-06,6.80435037612915,0.0,81.0,ACT-CLJ0248.3+0122,0.0002362843981186,0.8373862227814587,-0.0166020259163209,0.0943180519035097,19.0
ACT-CLJ0248.3+0122,138.0,135.0,7.0,13.0,42.08833391595175,1.3377001972118503,0.003320284690990724,138.98040073169432,135.46585823060187,1.4862131284222473,1.2847752214917467,-9693.602932038495,-1.5845461963674523e-06,5.1494340896606445,0.0,81.0,ACT-CLJ0248.3+0122,0.0002362843981186,0.8373862227814587,-0.0166020259163209,0.0943180519035097,19.0
ACT-CLJ0248.3+0122,112.0,170.0,7.0,13.0,42.10278251867006,1.3571445184787712,0.0005695885285201889,112.91867528817355,167.81480240040943,3.8723028926721668,5.496671187901755,-35030.19307883908,-1.930709698586435e-06,2.474196195602417,0.0,81.0,ACT-CLJ0248.3+0122,0.0002362843981186,0.8373862227814587,-0.0166020259163209,0.0943180519035097,19.0
ACT-CLJ0248.3+0122,136.0,195.0,7.0,13.0,42.08944552837558,1.37103352303458,0.0030959932008098414,134.23351656390017,194.94612291933728,1.6392002940781119,2.3358574868237985,6536.984828008639,-1.9144509975529512e-06,6.277416229248047,0.0,81.0,ACT-CLJ0248.3+0122,0.0002362843981186,0.8373862227814587,-0.0166020259163209,0.0943180519035097,19.0
ACT-CLJ0248.3+0122,172.0,148.0,10.0,13.0,42.069439861679854,1.3449224492181657,0.0013418856453474798,170.0129221638438,150.34131268670626,4.096669518665284,3.204335322752942,-53941.906546452745,-2.259343131215098e-06,2.7874977588653564,0.0,81.0,ACT-CLJ0248.3+0122,0.0002362843981186,0.8373862227814587,-0.0166020259163209,0.0943180519035097,19.0
ACT-CLJ0248.3+0122,138.0,135.0,10.0,13.0,42.08833391595175,1.3377001972118503,0.003320284690990724,138.98040073169432,135.46585823060187,1.4862131284222473,1.2847752214917467,-9693.602932038495,-1.5845461963674523e-06,5.1494340896606445,0.0,81.0,ACT-CLJ0248.3+0122,0.0002362843981186,0.8373862227814587,-0.0166020259163209,0.0943180519035097,19.0
ACT-CLJ0248.3-0337,152.0,171.0,5.0,7.0,42.084607140431395,-3.6119531174296915,0.0015897394784175195,153.37458465527018,171.03028401563503,3.6301714070925777,3.0892641454267746,4306.982529377318,-1.0535534812757313e-06,6.480866432189941,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,159.0,192.0,5.0,7.0,42.080710489749755,-3.600286466414621,0.0037766682262582968,157.87234769012068,189.56621728700517,2.165333713240102,1.544071627145783,20124.306460674154,-7.423393002670683e-07,8.86470890045166,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,169.0,150.0,5.0,7.0,42.075143847946784,-3.6236197929800804,0.002115203502659005,168.82132779958584,150.30369090367122,4.514489626255237,1.1469316862178935,10130.747237304513,-6.411512367868014e-07,6.373153209686279,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,165.0,167.0,5.0,7.0,42.077370539261565,-3.6141753551660085,0.0014129110667012287,166.57709162197585,165.70700427515467,2.620257956034937,4.867350241323593,-29259.878447995477,-1.0647862529347534e-06,5.503630638122559,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,160.0,107.0,5.0,7.0,42.08015389360317,-3.6475086872519364,0.004141461821088576,160.37231528673527,105.74913455315944,1.3319337417711445,1.4606796073762949,10061.348353314392,-4.687357478742296e-07,11.810678482055664,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,210.0,202.0,5.0,7.0,42.052321293797284,-3.5947305230427804,0.001277529354945268,209.8205480670315,201.54284228515183,3.464200995702323,3.2333146941102253,-12058.504897402841,-8.389708900684618e-07,5.445141315460205,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,201.0,120.0,5.0,7.0,42.05733005841816,-3.6402862065154395,0.0019217586113353068,200.38726142068887,119.78750992538612,3.1388682050745653,2.309200769636111,626.0426843058449,-8.203826749955874e-07,5.405789852142334,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,222.0,124.0,5.0,7.0,42.04563989001787,-3.6380636287018535,0.014448602858646428,221.3396655820942,122.97843531817364,1.783318009891238,0.4328142235236696,-6206.476379627055,-6.537114606942748e-07,10.972253799438477,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,137.0,142.0,5.0,7.0,42.09295730726283,-3.628064139043684,0.004181307020924283,140.4859935353187,142.85759349586428,0.82008588828803,1.3760804447924746,6796.739952687676,-2.6898485675029655e-07,2.6459336280822754,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,179.0,128.0,5.0,7.0,42.06957703561938,-3.635841973740589,0.0008046539614428549,176.89155700717075,128.18797966844855,5.220688540457641,2.334664414510982,52560.4369016072,-5.732512858118727e-07,2.633171558380127,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,109.0,150.0,5.0,7.0,42.10854395412644,-3.623619322207738,0.5685494360844746,109.06097657890044,148.87388786628588,-0.04548586880562629,1.19949483871277,1172.421281174845,-2.1829018747013544e-07,8.06118106842041,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,152.0,171.0,5.0,10.0,42.084607140431395,-3.6119531174296915,0.0015897394784175195,153.37458465527018,171.03028401563503,3.6301714070925777,3.0892641454267746,4306.982529377318,-1.0535534812757313e-06,6.480866432189941,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,159.0,192.0,5.0,10.0,42.080710489749755,-3.600286466414621,0.0037766682262582968,157.87234769012068,189.56621728700517,2.165333713240102,1.544071627145783,20124.306460674154,-7.423393002670683e-07,8.86470890045166,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,169.0,150.0,5.0,10.0,42.075143847946784,-3.6236197929800804,0.002115203502659005,168.82132779958584,150.30369090367122,4.514489626255237,1.1469316862178935,10130.747237304513,-6.411512367868014e-07,6.373153209686279,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,165.0,167.0,5.0,10.0,42.077370539261565,-3.6141753551660085,0.0014129110667012287,166.57709162197585,165.70700427515467,2.620257956034937,4.867350241323593,-29259.878447995477,-1.0647862529347534e-06,5.503630638122559,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,160.0,107.0,5.0,10.0,42.08015389360317,-3.6475086872519364,0.004141461821088576,160.37231528673527,105.74913455315944,1.3319337417711445,1.4606796073762949,10061.348353314392,-4.687357478742296e-07,11.810678482055664,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,210.0,202.0,5.0,10.0,42.052321293797284,-3.5947305230427804,0.001277529354945268,209.8205480670315,201.54284228515183,3.464200995702323,3.2333146941102253,-12058.504897402841,-8.389708900684618e-07,5.445141315460205,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,201.0,120.0,5.0,10.0,42.05733005841816,-3.6402862065154395,0.0019217586113353068,200.38726142068887,119.78750992538612,3.1388682050745653,2.309200769636111,626.0426843058449,-8.203826749955874e-07,5.405789852142334,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,222.0,124.0,5.0,10.0,42.04563989001787,-3.6380636287018535,0.014448602858646428,221.3396655820942,122.97843531817364,1.783318009891238,0.4328142235236696,-6206.476379627055,-6.537114606942748e-07,10.972253799438477,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,137.0,142.0,5.0,10.0,42.09295730726283,-3.628064139043684,0.004181307020924283,140.4859935353187,142.85759349586428,0.82008588828803,1.3760804447924746,6796.739952687676,-2.6898485675029655e-07,2.6459336280822754,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,179.0,128.0,5.0,10.0,42.06957703561938,-3.635841973740589,0.0008046539614428549,176.89155700717075,128.18797966844855,5.220688540457641,2.334664414510982,52560.4369016072,-5.732512858118727e-07,2.633171558380127,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,109.0,150.0,5.0,10.0,42.10854395412644,-3.623619322207738,0.5685494360844746,109.06097657890044,148.87388786628588,-0.04548586880562629,1.19949483871277,1172.421281174845,-2.1829018747013544e-07,8.06118106842041,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,152.0,171.0,5.0,13.0,42.084607140431395,-3.6119531174296915,0.0015897394784175195,153.37458465527018,171.03028401563503,3.6301714070925777,3.0892641454267746,4306.982529377318,-1.0535534812757313e-06,6.480866432189941,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,159.0,192.0,5.0,13.0,42.080710489749755,-3.600286466414621,0.0037766682262582968,157.87234769012068,189.56621728700517,2.165333713240102,1.544071627145783,20124.306460674154,-7.423393002670683e-07,8.86470890045166,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,169.0,150.0,5.0,13.0,42.075143847946784,-3.6236197929800804,0.002115203502659005,168.82132779958584,150.30369090367122,4.514489626255237,1.1469316862178935,10130.747237304513,-6.411512367868014e-07,6.373153209686279,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,165.0,167.0,5.0,13.0,42.077370539261565,-3.6141753551660085,0.0014129110667012287,166.57709162197585,165.70700427515467,2.620257956034937,4.867350241323593,-29259.878447995477,-1.0647862529347534e-06,5.503630638122559,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,160.0,107.0,5.0,13.0,42.08015389360317,-3.6475086872519364,0.004141461821088576,160.37231528673527,105.74913455315944,1.3319337417711445,1.4606796073762949,10061.348353314392,-4.687357478742296e-07,11.810678482055664,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,210.0,202.0,5.0,13.0,42.052321293797284,-3.5947305230427804,0.001277529354945268,209.8205480670315,201.54284228515183,3.464200995702323,3.2333146941102253,-12058.504897402841,-8.389708900684618e-07,5.445141315460205,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,201.0,120.0,5.0,13.0,42.05733005841816,-3.6402862065154395,0.0019217586113353068,200.38726142068887,119.78750992538612,3.1388682050745653,2.309200769636111,626.0426843058449,-8.203826749955874e-07,5.405789852142334,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,222.0,124.0,5.0,13.0,42.04563989001787,-3.6380636287018535,0.014448602858646428,221.3396655820942,122.97843531817364,1.783318009891238,0.4328142235236696,-6206.476379627055,-6.537114606942748e-07,10.972253799438477,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,137.0,142.0,5.0,13.0,42.09295730726283,-3.628064139043684,0.004181307020924283,140.4859935353187,142.85759349586428,0.82008588828803,1.3760804447924746,6796.739952687676,-2.6898485675029655e-07,2.6459336280822754,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,179.0,128.0,5.0,13.0,42.06957703561938,-3.635841973740589,0.0008046539614428549,176.89155700717075,128.18797966844855,5.220688540457641,2.334664414510982,52560.4369016072,-5.732512858118727e-07,2.633171558380127,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,109.0,150.0,5.0,13.0,42.10854395412644,-3.623619322207738,0.5685494360844746,109.06097657890044,148.87388786628588,-0.04548586880562629,1.19949483871277,1172.421281174845,-2.1829018747013544e-07,8.06118106842041,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,157.0,169.0,7.0,10.0,42.081823837284134,-3.6130642413111045,0.0012609244376348564,153.40078157829248,170.13219107860962,5.813604018079269,3.5454659513527047,17322.817102680823,-1.5418699731862414e-06,3.5691137313842773,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,170.0,150.0,7.0,10.0,42.074587179469866,-3.623619790421526,0.00185191936158697,168.77031268233293,150.85428430396132,-1.3187556026306768,7.377144092835593,23060.827317139327,-1.0647929626654238e-06,5.539226531982422,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,211.0,201.0,7.0,10.0,42.05176462646508,-3.595286062054339,0.0017039232551056232,209.07132217249764,200.240789343637,2.4461580010542967,3.626497562534567,2545.1546668989963,-8.911789814941654e-07,5.097880840301514,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,136.0,140.0,7.0,10.0,42.09351399618044,-3.6291752413903935,0.0006103613763345039,135.83888290497816,141.6667808450951,3.1572281226301615,3.12818515947691,4109.015660040871,-3.471532432516833e-07,3.3331799507141113,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,159.0,194.0,7.0,10.0,42.080710487702696,-3.599175355377478,0.12987366100690717,155.90239020796685,187.77293711298552,0.9746192175215465,0.08115262784069491,-11448.294290922175,-2.7511768123202487e-07,5.355318546295166,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,159.0,107.0,7.0,10.0,42.080710576754484,-3.647508686393441,0.0063343241974581355,159.80474124556528,105.91103201470906,0.6320391539630851,1.9818524225704437,11003.743900054043,-4.614329689662367e-07,9.61627197265625,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,157.0,169.0,7.0,13.0,42.081823837284134,-3.6130642413111045,0.0012609244376348564,153.40078157829248,170.13219107860962,5.813604018079269,3.5454659513527047,17322.817102680823,-1.5418699731862414e-06,3.5691137313842773,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,170.0,150.0,7.0,13.0,42.074587179469866,-3.623619790421526,0.00185191936158697,168.77031268233293,150.85428430396132,-1.3187556026306768,7.377144092835593,23060.827317139327,-1.0647929626654238e-06,5.539226531982422,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,211.0,201.0,7.0,13.0,42.05176462646508,-3.595286062054339,0.0017039232551056232,209.07132217249764,200.240789343637,2.4461580010542967,3.626497562534567,2545.1546668989963,-8.911789814941654e-07,5.097880840301514,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,136.0,140.0,7.0,13.0,42.09351399618044,-3.6291752413903935,0.0006103613763345039,135.83888290497816,141.6667808450951,3.1572281226301615,3.12818515947691,4109.015660040871,-3.471532432516833e-07,3.3331799507141113,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,159.0,194.0,7.0,13.0,42.080710487702696,-3.599175355377478,0.12987366100690717,155.90239020796685,187.77293711298552,0.9746192175215465,0.08115262784069491,-11448.294290922175,-2.7511768123202487e-07,5.355318546295166,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,159.0,107.0,7.0,13.0,42.080710576754484,-3.647508686393441,0.0063343241974581355,159.80474124556528,105.91103201470906,0.6320391539630851,1.9818524225704437,11003.743900054043,-4.614329689662367e-07,9.61627197265625,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.3-0337,172.0,153.0,10.0,13.0,42.073473852754454,-3.6219531175992588,0.001751312971493001,173.2406345977649,150.97606589115614,1.4585973369555074,3.775919553277199,-7331.019936451698,-5.636051257121747e-07,7.403148174285889,0.0,82.0,ACT-CLJ0248.3-0337,0.0002645489789158,0.855614999275333,-0.0022491865152278,0.0562129613750262,19.0
ACT-CLJ0248.7-0019,187.0,159.0,5.0,7.0,42.20153065666455,-0.32517897290251263,0.0014900239219636454,186.5385247449009,158.0732708964663,3.90759871150946,3.7174391687933257,13146.445607702108,4.65737006844134e-06,5.310753345489502,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,188.0,121.0,5.0,7.0,42.20097506213046,-0.3462900818748183,0.002142505637852482,186.61059756793776,121.14643071997975,2.876314493511859,3.815073528464891,-36660.5618688533,4.545383084977937e-06,5.713588714599609,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,149.0,214.0,5.0,7.0,42.22264208622576,-0.29462342626900123,0.001898013769744583,148.9533618007221,213.38733166529013,6.390612073711395,2.8183399029221357,26302.843662458552,3.9065033634486575e-06,5.4696807861328125,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,143.0,160.0,5.0,7.0,42.22597549441235,-0.3246234213788881,0.002041466868468229,141.84401589832206,159.65666818070522,4.361327786597216,2.316272590189558,-24110.609290099404,4.718205238354796e-06,7.066586017608643,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,209.0,132.0,5.0,7.0,42.18930820024277,-0.3401789470246748,0.006992021223253193,206.82142535996985,131.18162533355485,3.0312031444756626,0.7508263613810319,-11269.930474742785,5.000119037444483e-06,8.305967330932617,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,159.0,180.0,5.0,7.0,42.21708646093218,-0.31351231547674224,0.0012994162186719589,159.48919556214554,179.16576621331103,4.246940302213997,2.9892638411428356,-10207.370096740087,4.965125245801834e-06,3.9108521938323975,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,160.0,124.0,5.0,7.0,42.216530900461635,-0.34462342635213866,0.0012052190157523905,160.38509447326769,123.48525728061665,-4.155955424492596,4.162964514293357,3683.1118484841386,4.704531777191463e-06,1.8620582818984985,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,217.0,175.0,5.0,7.0,42.18486375056703,-0.3162900484136719,0.002813619966591898,217.59211632569654,172.66050300212657,2.4114037511451065,2.574378505718977,-3352.038130176217,4.907176535115553e-06,4.525719165802002,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,142.0,158.0,5.0,10.0,42.22653106009505,-0.325734531899885,0.0023349310344338114,142.18350406890815,158.5011912160383,2.166825180855274,3.512098206764815,3153.667411516019,4.891417247764743e-06,7.363699913024902,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,188.0,121.0,5.0,10.0,42.20097506213046,-0.3462900818748183,0.002142505637852482,186.61059756793776,121.14643071997975,2.876314493511859,3.815073528464891,-36660.5618688533,4.545383084977937e-06,5.713588714599609,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,185.0,162.0,5.0,10.0,42.2026417877357,-0.32351230770490563,0.0015321917846702763,186.5408204488515,157.62193968449884,3.778779629123823,3.6385532185532155,-24200.744587268597,4.6921197271219825e-06,3.9708733558654785,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,149.0,214.0,5.0,10.0,42.22264208622576,-0.29462342626900123,0.001898013769744583,148.9533618007221,213.38733166529013,6.390612073711395,2.8183399029221357,26302.843662458552,3.9065033634486575e-06,5.4696807861328125,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,157.0,177.0,5.0,10.0,42.218197589141816,-0.31517898190323257,0.0013208038105423344,157.28917950609468,178.37650189313035,4.728778650724632,2.7831693440934298,-12130.290202154847,4.912100430777789e-06,4.039508819580078,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,210.0,135.0,5.0,10.0,42.188752639403084,-0.3385122791063716,0.007397855769415239,206.34324658258294,130.97955826443513,1.1470731393907172,1.445055336728967,-12851.942009556213,5.218796945496287e-06,4.105822563171387,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,160.0,124.0,5.0,10.0,42.216530900461635,-0.34462342635213866,0.0012052190157523905,160.38509447326769,123.48525728061665,-4.155955424492596,4.162964514293357,3683.1118484841386,4.704531777191463e-06,1.8620582818984985,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,217.0,175.0,5.0,10.0,42.18486375056703,-0.3162900484136719,0.002813619966591898,217.59211632569654,172.66050300212657,2.4114037511451065,2.574378505718977,-3352.038130176217,4.907176535115553e-06,4.525719165802002,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,142.0,158.0,5.0,13.0,42.22653106009505,-0.325734531899885,0.0023349310344338114,142.18350406890815,158.5011912160383,2.166825180855274,3.512098206764815,3153.667411516019,4.891417247764743e-06,7.363699913024902,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,188.0,121.0,5.0,13.0,42.20097506213046,-0.3462900818748183,0.002142505637852482,186.61059756793776,121.14643071997975,2.876314493511859,3.815073528464891,-36660.5618688533,4.545383084977937e-06,5.713588714599609,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,185.0,162.0,5.0,13.0,42.2026417877357,-0.32351230770490563,0.0015321917846702763,186.5408204488515,157.62193968449884,3.778779629123823,3.6385532185532155,-24200.744587268597,4.6921197271219825e-06,3.9708733558654785,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,149.0,214.0,5.0,13.0,42.22264208622576,-0.29462342626900123,0.001898013769744583,148.9533618007221,213.38733166529013,6.390612073711395,2.8183399029221357,26302.843662458552,3.9065033634486575e-06,5.4696807861328125,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
ACT-CLJ0248.7-0019,157.0,177.0,5.0,13.0,42.218197589141816,-0.31517898190323257,0.0013208038105423344,157.28917950609468,178.37650189313035,4.728778650724632,2.7831693440934298,-12130.290202154847,4.912100430777789e-06,4.039508819580078,0.0,83.0,ACT-CLJ0248.7-0019,0.0004168991811096,0.9832993076033886,0.0270161799207007,0.0533455265965554,19.0
