cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps
ACT-CLJ1116.7+0218,111.0,70.0,5.120000000000001,2.0,6.0,169.22621596263858,2.2532573599209673,0.0010199536384319886,0.003171159652993083,111.0,70.0,3.0,0.0033136388656673675,3.7745682593772303,110.68947397344401,70.33370337590242,0.28131512452076346,4.825267314910889,0.0,0.0003769842442125082,429279.96875
ACT-CLJ1116.7+0218,261.0,123.0,3.2,2.0,6.0,169.14281705848384,2.282701015927376,0.0010317305590175905,-0.0001604295102879405,261.0,123.0,3.0,-0.00016763755807385768,6.171245757220658,260.6764094690839,122.59648290385933,-0.4589642493164038,6.816707134246826,0.0,0.0004022153152618557,446732.9375
ACT-CLJ1116.9-0036,251.0,81.0,5.120000000000001,2.0,6.0,169.1815398688425,-0.6581298989918974,0.0011668605239289287,0.020788785070180893,251.0,81.0,3.0,0.021722818689856472,5.331428900641532,251.15137013707138,79.85664191471078,0.37629444515809224,5.836931228637695,0.0,0.0005161023582331836,207142.71875
ACT-CLJ1116.9-0036,126.0,157.0,5.120000000000001,2.0,6.0,169.25098870424756,-0.6159078925431566,0.00035241652444229345,0.0005505777080543339,126.0,157.0,3.0,0.0005753149925002787,3.510194751613654,126.13480318894747,156.73534844950316,-0.270141450440076,3.3905956745147705,0.0,0.00014649605145677924,2705645.5
ACT-CLJ1117.9-0211,244.0,232.0,3.2,2.0,6.0,169.45285613510853,-2.144645298539155,0.0010454000473702168,0.024104170501232147,244.0,232.0,3.0,0.025187163352740197,43.60173863264462,243.5911795167044,232.07310832160937,0.37984140716098136,41.29958724975586,0.0,0.00034563979716040194,603474.75
ACT-CLJ1118.7+0039,166.0,237.0,3.2,2.0,6.0,169.69473806327056,0.6961587400188354,0.0007282539453046997,0.024546882137656212,166.0,237.0,3.0,0.025649765884704613,50.10613179707406,166.07826456074676,237.23917748249227,-0.3763492314141374,43.815547943115234,0.0,0.00030139461159706116,594365.25
ACT-CLJ1118.9-0041,271.0,163.0,3.2,2.0,6.0,169.67842309515214,-0.7003682709483346,0.0010569379342203835,0.00638615945354104,271.0,163.0,3.0,0.006673087603025462,6.283988577527478,271.36516247087854,163.34223336686898,-0.41411546346145656,6.425690174102783,0.0,0.0005328558618202806,176764.984375
ACT-CLJ1125.7+0010,166.0,163.0,5.120000000000001,2.0,6.0,171.43433172255425,0.17334971866561255,3.9978761266209984e-05,-0.00045809123548679054,166.0,163.0,3.0,-0.00047867313160909536,6.660595144614267,166.20962325906345,163.21401424056475,0.33636069572028543,8.068705558776855,0.0,0.00018741865642368793,1621108.375
ACT-CLJ1125.7+0010,103.0,276.0,5.120000000000001,2.0,6.0,171.46933198832647,0.23612743365967953,0.0012446399009860007,0.0036652986891567707,103.0,276.0,3.0,0.0038299794143779814,3.4859096895847697,102.68453732057573,276.89023036584615,0.20811950860964942,5.0069451332092285,0.0,0.0008678692975081503,75184.125
ACT-CLJ1125.7+0010,65.0,235.0,5.120000000000001,2.0,6.0,171.4904431894066,0.21334961862526505,0.0011771286999559315,0.0006302919355221093,65.0,235.0,3.0,0.0006586107553088645,3.7980538407296143,64.94141415032614,234.46631319106544,0.26324266995067025,5.077286720275879,0.0,0.0006916613783687353,105249.3515625
ACT-CLJ1127.5+0003,264.0,192.0,5.120000000000001,2.0,6.0,171.83969560479036,0.0783960705863786,0.00103091009779213,0.0094266626983881,264.0,192.0,3.0,0.009850199708940278,5.29862334091762,264.2515101030042,191.86124114794646,0.25502159275724495,7.702284812927246,0.0,0.0005214871489442885,159648.3125
ACT-CLJ1127.5+0003,83.0,274.0,5.120000000000001,2.0,6.0,171.94025126319042,0.12395160523114654,0.0013289548211968092,0.008058099076151848,83.0,274.0,3.0,0.008420146950637716,4.544180303216168,81.88944813640866,273.3608505356619,0.33814528059619464,3.990278482437134,0.0,0.0008217704016715288,90401.9453125
ACT-CLJ1127.5+0003,223.0,256.0,5.120000000000001,2.0,6.0,171.86247336629586,0.11395163142149516,0.0010865448288553598,0.007495316211134195,223.0,256.0,3.0,0.007832078427284126,3.7548966872134777,223.41863210082298,257.1990758533617,-0.2848078287172868,3.2603392601013184,0.0,0.0005336054018698633,200549.71875
ACT-CLJ1128.3-0058,212.0,162.0,5.120000000000001,2.0,6.0,172.05130441298328,-0.9861282739316348,0.000484813654864591,0.022004399448633194,212.0,162.0,3.0,0.022993050242626677,69.77074871488448,211.7365675020412,161.5156303900677,0.3652241869036998,49.42723846435547,0.0,0.00021604183712042868,1129656.5
ACT-CLJ1129.8+0256,219.0,215.0,3.2,2.0,6.0,172.43359238892816,2.9655807117821453,0.0007546914416776394,0.0033958684653043747,219.0,215.0,3.0,0.0035484437747263795,11.991753012380363,219.1044276538354,214.6184900692376,-0.4138386531386127,13.123602867126465,0.0,0.00029081435059197247,675469.6875
ACT-CLJ1129.8+0256,160.0,276.0,5.120000000000001,2.0,6.0,172.46641414874776,2.9994700310677147,0.001105544866266115,0.00016801245510578156,160.0,276.0,3.0,0.00017556120223377654,5.786810588112071,159.75412775449652,274.8464875663993,0.365319042552189,5.30162239074707,0.0,0.0005484522553160787,225311.34375
ACT-CLJ1131.6-0107,158.0,263.0,5.120000000000001,2.0,6.0,172.9183450469559,-1.0716319104123186,0.0009800910665089186,0.0,158.0,263.0,3.0,0.0,3.2641466386605633,156.86212134547455,263.75767322028696,0.23339193036370215,3.8037497997283936,0.0,0.0004577832587528974,248033.65625
ACT-CLJ1131.6-0107,90.0,76.0,5.120000000000001,2.0,6.0,172.95613083773907,-1.1755204871033278,0.0010875394564888775,-0.0011121509596705437,90.0,76.0,3.0,-0.0011621195549001305,0.8851478695869446,90.0,76.0,3.0,1.0848172903060913,0.0,0.0007270005298778415,137805.5625
ACT-CLJ1131.6-0107,263.0,120.0,5.120000000000001,2.0,6.0,172.86000002169763,-1.1510757863004488,0.001060623051063296,0.002195457462221384,263.0,120.0,3.0,0.002294098680231945,3.7898049926284063,263.3240131848462,119.79899961998764,0.2767757963510639,3.4669413566589355,0.0,0.000609566573984921,157424.484375
ACT-CLJ1131.6-0107,54.0,144.0,5.120000000000001,2.0,6.0,172.97613424698173,-1.1377423819716803,0.001061641964559953,0.0010719525162130594,54.0,144.0,3.0,0.0011201150079343765,3.572163417170195,54.284029295791996,143.76144332693212,0.2596356576078017,4.100334167480469,0.0,0.0005084815202280879,221481.84375
ACT-CLJ1131.6-0107,76.0,98.0,3.2,2.0,6.0,172.96391004500467,-1.163298153094387,0.0010394474191108283,0.00679519958794117,76.0,98.0,3.0,0.0071005057828975385,6.163794221074232,75.94526001015441,98.33235009688748,-0.4950892499304063,6.292564392089844,0.0,0.0007048220140859485,23419.4140625
ACT-CLJ1134.0+0116,85.0,276.0,3.2,2.0,6.0,173.55888743697025,1.3381942717793491,0.0013338978099578624,0.007774936966598034,85.0,276.0,3.0,0.008124262455949386,5.9654846798762415,85.27457600336888,276.2349090153224,-0.4368349889431,6.458651065826416,0.0,0.000944640371017158,60242.1640625
ACT-CLJ1136.9+0006,181.0,173.0,5.120000000000001,2.0,6.0,174.2245365906589,0.10194765950315432,0.0002128768256646621,0.027079369872808456,181.0,173.0,3.0,0.02829603750275635,78.01789075298034,181.50163192200117,172.97875054611072,0.35838114698018697,52.376644134521484,0.0,0.00019832466205116361,1449753.75
ACT-CLJ1138.5-0011,169.0,207.0,5.120000000000001,2.0,6.0,174.63841455981532,-0.17710109708424476,0.00044157982273595526,0.004617347847670317,169.0,207.0,3.0,0.004824803844204088,14.829935124095636,169.4079002150282,207.56103934377614,0.35981581667107065,16.336694717407227,0.0,0.00024386419681832194,1015992.75
ACT-CLJ1138.5-0011,187.0,276.0,5.120000000000001,2.0,6.0,174.6284145457967,-0.1387677833616966,0.0011316423296230762,0.0197242833673954,187.0,276.0,3.0,0.02061048925806965,3.526475539346996,186.42425413772736,276.08694494779627,0.2426095374754766,4.275973796844482,0.0,0.0012617363827303052,31123.92578125
ACT-CLJ1139.3+0154,196.0,267.0,3.2,2.0,6.0,174.81549644148015,1.958599855454734,0.0010701537528236386,0.0008133213850669563,196.0,267.0,3.0,0.0008498636608511869,6.231704701817933,195.6535404317482,267.02755220105325,-0.32371612903337516,6.3299126625061035,0.0,0.0006882416782900691,139739.875
ACT-CLJ1139.3+0154,74.0,241.0,3.2,2.0,6.0,174.883313384064,1.9441548206927062,0.0011466633139252378,0.010510415770113468,74.0,241.0,3.0,0.010982645467660142,7.617318636901932,73.47237331526784,241.3966379492337,0.4652732863097648,8.559412002563477,0.0,0.0006496424321085215,107208.46875
ACT-CLJ1139.3+0154,152.0,272.0,5.120000000000001,2.0,6.0,174.83995517127883,1.9613777275334565,0.001070988043238429,-0.00023290161334443837,152.0,272.0,3.0,-0.0002433658100834975,0.9340322017669678,152.0,272.0,3.0,1.1224496364593506,0.0,0.0006820361013524234,146396.03125
ACT-CLJ1139.3+0154,177.0,272.0,3.2,2.0,6.0,174.82605814811447,1.9613777160037054,0.0010764606757951054,0.006231148261576891,177.0,272.0,3.0,0.006511111806625232,6.064055840727759,176.8721599032332,271.75992599822354,-0.43983319246531283,6.148340225219727,0.0,0.0010722035076469183,31206.65234375
ACT-CLJ1139.3+0154,102.0,265.0,3.2,2.0,6.0,174.86774913889968,1.9574885205246126,0.0011558099710026189,0.0037979399785399437,102.0,265.0,3.0,0.003968580235461672,6.254594368842134,101.9965526410233,265.4242720659459,-0.4478915978473142,6.563632965087891,0.0,0.0010852280538529158,43864.80078125
ACT-CLJ1139.3+0154,249.0,217.0,5.120000000000001,2.0,6.0,174.7860355883187,1.9308215134731013,0.0009980095868204056,-0.0005092928768135607,249.0,217.0,3.0,-0.0005321752466874737,3.9703211167791244,249.17436103341862,217.00916064718493,0.2933725909807959,4.189751625061035,0.0,0.0004350583185441792,447360.875
ACT-CLJ1139.3+0154,133.0,274.0,3.2,2.0,6.0,174.85051691890627,1.962488768991968,0.0011217959779965152,-0.002533567836508155,133.0,274.0,3.0,-0.002647400248024195,4.101096970202616,133.2927049391547,273.51276420969174,0.39383356293832317,3.773277759552002,0.0,0.0006453475216403604,150668.5
ACT-CLJ1144.0+0440,179.0,169.0,3.2,2.0,6.0,176.01771510065822,4.681697109991677,0.0001782638240210118,0.026560505852103233,179.0,169.0,3.0,0.02775386108367178,143.16417443327862,179.49408396154263,168.88268367390972,-0.35868563585416724,59.69674301147461,0.0,0.00010699624544940889,5374508.0
ACT-CLJ1144.2+0227,171.0,202.0,3.2,2.0,6.0,176.05136126718892,2.483334234584299,0.0003975472071933089,0.005829463247209787,171.0,202.0,3.0,0.006091379210031838,29.990092145156463,171.00185910131046,202.00695288328433,0.36829149998993493,30.617685317993164,0.0,0.00011540524428710341,4163839.25
ACT-CLJ1145.1-0100,82.0,263.0,3.2,2.0,6.0,176.33477954757342,-0.9533607503472965,0.0012493144748487637,-7.178985106293112e-05,82.0,263.0,3.0,-7.501534664710845e-05,7.564404415011477,81.76517581249631,263.2218700993099,-0.37092754945458684,9.176944732666016,0.0,0.0007974202744662762,88000.75
ACT-CLJ1145.1-0100,96.0,253.0,5.120000000000001,2.0,6.0,176.3270007630764,-0.9589163916944174,0.001090000491454577,0.004726963583379984,96.0,253.0,3.0,0.00493934458067992,1.8108837604522705,96.0,253.0,3.0,2.240226984024048,0.0,0.0007198224193416536,131604.53125
ACT-CLJ1145.1-0100,175.0,282.0,5.120000000000001,2.0,6.0,176.28310578364346,-0.9428054860439177,0.0011703602050790983,0.0,175.0,282.0,3.0,0.0,3.9090917031657573,175.13661039832658,281.5699620475299,0.2891042704941635,3.7892367839813232,0.0,0.001594472210854292,29908.978515625
ACT-CLJ1145.1-0100,167.0,186.0,3.2,2.0,6.0,176.2875507813606,-0.9961387971436894,0.00023770707104324093,0.004179651848971844,167.0,186.0,3.0,0.004367442301001608,4.842156932649416,166.83039989223528,186.14320403041145,0.36235590893401787,5.814378261566162,0.0,0.00020437405328266323,1378462.0
ACT-CLJ1148.0-0234,173.0,166.0,3.2,2.0,6.0,177.0216384339502,-2.578121486350643,0.00011349197526114981,0.02417023852467537,173.0,166.0,3.0,0.025256199791839892,77.48006837144803,172.66021545389526,166.16280415227547,0.367143680150193,52.109310150146484,0.0,0.0001978224900085479,1419516.5
ACT-CLJ1148.0-0234,277.0,150.0,5.120000000000001,2.0,6.0,176.96380169338687,-2.5870087806814714,0.0011211252985927752,0.011551731266081333,277.0,150.0,3.0,0.012070746943599404,8.73086588526764,277.2498452611524,150.125791992341,-0.21848647372328972,4.763972282409668,0.0,0.0008530962513759732,71426.0859375
ACT-CLJ1152.2+0031,170.0,157.0,3.2,2.0,6.0,178.05349299558011,0.5183418747766287,9.14744643627518e-05,0.024233641102910042,170.0,157.0,3.0,0.025322451028110395,134.39984094127453,169.94139245715675,156.98983996990367,-0.36109817701476077,59.34132766723633,0.0,0.0001125275666709058,4392079.0
ACT-CLJ1152.5+0356,187.0,159.0,3.2,2.0,6.0,178.13253207947287,3.9391124265175197,0.0002441459325184888,0.005487303249537945,187.0,159.0,3.0,0.0057338460705407554,30.92865688901914,187.47461104396518,159.21417121925643,0.3739077065887178,31.10227394104004,0.0,0.00011145981261506677,5001429.5
ACT-CLJ1152.5+0356,63.0,121.0,5.120000000000001,2.0,6.0,178.20158268077762,3.9179996240372494,0.0010389950727422393,0.000826660601887852,63.0,121.0,3.0,0.0008638022045172443,2.501247452644802,68.11800427344511,120.07213904141503,0.06437125950706217,5.2357096672058105,0.0,0.00030525418696925044,821716.375
ACT-CLJ1153.4+0259,202.0,190.0,5.120000000000001,2.0,6.0,178.3505195003149,2.999964661983736,0.0004734323890308638,0.0021620518527925014,202.0,190.0,3.0,0.0022591921672059064,10.442207009732979,202.1562685994462,190.6471202245549,0.326746620049961,11.701395034790039,0.0,0.00013470706471707672,3733550.25
ACT-CLJ1153.4+0259,214.0,58.0,5.120000000000001,2.0,6.0,178.34384561655182,2.9266312003544828,0.0011274389508755024,0.008465787395834923,214.0,58.0,3.0,0.00884615257917975,3.282377171414898,214.2997878399093,57.544126177879704,-0.2551777977935373,3.441857099533081,0.0,0.0004284005262888968,318814.9375
ACT-CLJ1153.4+0259,260.0,207.0,5.120000000000001,2.0,6.0,178.31825260630046,3.009407971381769,0.0010456248595889627,0.003858953947201371,260.0,207.0,3.0,0.004032335542676902,3.259618098391928,260.4799182299913,206.74335363304843,0.18256681085938553,6.283212184906006,0.0,0.00035707230563275516,556298.875
ACT-CLJ1158.3+0228,276.0,161.0,3.2,2.0,6.0,179.53568323724716,2.4673682462466284,0.0011054172961403497,0.02039562724530697,276.0,161.0,3.0,0.021311996406716657,30.242828415485523,276.1752403975829,160.84374191945378,0.3858581875121794,33.091976165771484,0.0,0.00046040001325309277,379606.9375
ACT-CLJ1158.9-0244,171.0,162.0,3.2,2.0,6.0,179.72859104337184,-2.7485253706163446,8.726646449178901e-05,0.0050591034814715385,171.0,162.0,3.0,0.005286407420646426,36.29125248117999,171.23016425071168,161.591824239833,0.372543462887416,34.85002899169922,0.0,0.00010747186024673283,4711501.5
ACT-CLJ1200.9-0125,170.0,175.0,3.2,2.0,6.0,180.22814389716402,-1.4277884449646563,0.00014800719578267717,0.003080400638282299,170.0,175.0,3.0,0.0032188020767748623,13.939339544172588,169.90068303230507,174.61288757171886,0.4119080099138943,16.07440757751465,0.0,0.00010678289254428819,4911021.0
ACT-CLJ1202.8-0230,214.0,159.0,5.120000000000001,2.0,6.0,180.6891162596514,-2.5076218054441504,0.0005050446011879851,-4.175905269221403e-05,214.0,159.0,3.0,-4.363527388593253e-05,3.568449595363985,214.13736288010566,158.98337229664236,0.25129926691404797,3.9478161334991455,0.0,0.00013615688658319414,3687835.25
ACT-CLJ1203.9+0126,222.0,215.0,3.2,2.0,6.0,180.9553490003379,1.4657673603467205,0.0007762469764381937,0.024563267827033997,222.0,215.0,3.0,0.02566688777798795,73.74960267798168,222.1301134453797,214.58334424792685,0.36938375243826393,52.316932678222656,0.0,0.00019961094949394464,1540913.0
ACT-CLJ1203.9+0126,127.0,177.0,5.120000000000001,2.0,6.0,181.00814386346823,1.444656416156951,0.0003692230915572229,0.0019341027364134789,127.0,177.0,3.0,0.002021001368229532,13.441353229779464,126.46065258405808,176.82871156281902,0.35934550657188724,9.329422950744629,0.0,0.00012099804007448256,4264944.5
ACT-CLJ1205.3-0245,167.0,265.0,3.2,2.0,6.0,181.3437004694691,-2.6956130659870383,0.0009998919138836182,0.00752535555511713,167.0,265.0,3.0,0.007863467429609207,13.230369032691188,167.21045436059484,264.9031469574271,0.4067463022651336,15.149577140808105,0.0,0.0002852192847058177,829835.375
ACT-CLJ1205.5+0214,168.0,162.0,5.120000000000001,2.0,6.0,181.3813839565579,2.2443842849898408,5.81776430762658e-05,0.0022799945436418056,168.0,162.0,3.0,0.002382433986314816,13.01111032604763,167.65029035911223,162.21789902099835,0.36742194060061667,15.221001625061035,0.0,0.00011346284009050578,4351036.0
ACT-CLJ1205.5+0214,201.0,268.0,5.120000000000001,2.0,6.0,181.36303567566227,2.303272993594734,0.0010951635405818524,0.0030856053344905376,201.0,268.0,3.0,0.0032242406183580134,4.4519626081330825,200.83595639252144,267.7287374119131,0.32547301647261023,4.844594955444336,0.0,0.0003076523425988853,596614.875
ACT-CLJ1208.3+0254,237.0,98.0,3.2,2.0,6.0,182.04684273495812,2.8781261472391155,0.0009560051069316923,0.005740891210734844,237.0,98.0,3.0,0.005998827659624193,7.9213552946419385,236.84975102357816,97.8005007801286,0.38765144129284695,8.743537902832031,0.0,0.0002594988909550011,886767.75
ACT-CLJ1208.3+0254,207.0,58.0,5.120000000000001,2.0,6.0,182.06353093705496,2.8559044291007774,0.0010987632397345176,0.000675352755934,207.0,58.0,3.0,0.000705696144306788,3.888918361174926,207.15842826595446,58.683960471526674,0.31224015208166433,4.072455883026123,0.0,0.00035995771759189665,582364.625
ACT-CLJ1208.3+0254,269.0,113.0,3.2,2.0,6.0,182.02904208038373,2.88645868512716,0.0011411154124540315,0.006693492643535137,269.0,113.0,3.0,0.006994229177248243,4.535261048220053,268.4054466697322,112.62429931995534,0.39291154175527654,5.105175971984863,0.0,0.0004077912017237395,500162.75
ACT-CLJ1210.2+0223,167.0,209.0,3.2,2.0,6.0,182.57330007379048,2.415650348885141,0.0004582963801506859,0.023702029138803482,167.0,209.0,3.0,0.024766953904509382,109.61432440617261,166.7947347606681,208.69709138439836,0.3670193013547463,57.950523376464844,0.0,0.00013558096543420106,3213078.25
ACT-CLJ1210.2+0321,241.0,164.0,3.2,2.0,6.0,182.5133626622845,3.3633707033095597,0.0007662509207030235,0.0082950284704566,241.0,164.0,3.0,0.008667721508621967,16.911245904785346,241.04581489555184,164.2839967101551,0.3766280879971456,19.415081024169922,0.0,0.00021183279750403017,1454537.75
ACT-CLJ1220.4-0240,207.0,143.0,5.120000000000001,2.0,6.0,185.07661136104502,-2.682974609724643,0.0004736309347802832,0.00975052360445261,207.0,143.0,3.0,0.010188611584353968,44.53700095597257,206.6424519913642,143.32064449165654,0.34295920998721796,39.27515411376953,0.0,0.0001394475402776152,2571514.0
ACT-CLJ1222.4-0127,181.0,163.0,3.2,2.0,6.0,185.599487432785,-1.4537307566556092,0.00018448418982870292,0.026865122839808464,181.0,163.0,3.0,0.028072164417485276,126.65111284912689,181.15416104240393,162.91852689867767,0.3624354883413009,58.930545806884766,0.0,0.00012085566413588822,3892078.5
ACT-CLJ1222.6-0214,197.0,196.0,5.120000000000001,2.0,6.0,185.6353412478188,-2.2290345955023865,0.00047313441418659333,0.005832721944898367,197.0,196.0,3.0,0.006094784319989689,24.83842728090153,197.13982575891114,195.81789008844422,0.3509584070946414,27.877771377563477,0.0,0.00014022096002008766,3407184.5
ACT-CLJ1224.3+0211,187.0,163.0,3.2,2.0,6.0,186.0668656626527,2.197269653810371,0.00024260068963378808,0.004227162338793278,187.0,163.0,3.0,0.004417087422290475,20.020539196571224,186.9073892375709,162.84984045241762,0.36602360261243216,22.188735961914062,0.0,0.00016526467516086996,2110581.75
ACT-CLJ1224.3+0211,100.0,138.0,5.120000000000001,2.0,6.0,186.1152342357076,2.183380434682107,0.0006446380666158551,0.00280969706363976,100.0,138.0,3.0,0.002935935875079858,7.872886906876605,99.44721373788039,137.77262302112447,0.36962915711234473,8.306709289550781,0.0,0.00022988546697888523,1167109.375
ACT-CLJ1224.3+0211,120.0,277.0,5.120000000000001,2.0,6.0,186.10411626230967,2.2606028392319795,0.0011871100967036584,0.025177476927638054,120.0,277.0,3.0,0.026308693101629484,4.041426290945975,120.94947929488909,277.0159486546801,0.2982549782093869,3.877065420150757,0.0,0.0012385717127472162,9963.12890625
ACT-CLJ1224.3+0211,81.0,74.0,3.2,2.0,6.0,186.12579638300386,2.1478246218691774,0.0011597078833489594,0.028546946123242378,81.0,74.0,3.0,0.029829551495714195,6.061042031732956,81.38474015625042,73.74436837584766,-0.41486807195833053,6.730446815490723,0.0,0.0007024727528914809,162479.3125
ACT-CLJ1224.3+0211,85.0,264.0,5.120000000000001,2.0,6.0,186.12357562579766,2.253380184017064,0.001239189234266407,-0.005355186760425568,85.0,264.0,3.0,-0.0055957936288401015,4.047220431292841,84.70050983659794,263.77607258784633,0.32236247379752825,3.6959002017974854,0.0,0.0006998995668254793,124588.2890625
ACT-CLJ1224.3+0211,187.0,278.0,5.120000000000001,2.0,6.0,186.06686506812488,2.261158515190197,0.0011505922133358125,0.016040531918406487,187.0,278.0,3.0,0.016761228007124117,5.107886284166679,186.760295118363,276.69476959720674,0.36967451559230957,4.83247184753418,0.0,0.001036592060700059,47736.96875
ACT-CLJ1224.3+0211,266.0,197.0,5.120000000000001,2.0,6.0,186.02294376757416,2.2161574796364216,0.0010639861807968025,-0.001647345838136971,266.0,197.0,3.0,-0.0017213605720840562,3.2117052629455913,266.3511064108116,196.95363410392238,-0.28752453076239093,3.1853625774383545,0.0,0.0004856885934714228,138402.40625
ACT-CLJ1238.5-0004,201.0,195.0,5.120000000000001,2.0,6.0,189.6226356941653,-0.05159665035143013,0.00049536474094248,0.0018699339125305414,201.0,195.0,3.0,0.001953949459133132,8.351071631173392,200.5515660606824,194.96042489386826,0.3012437496965145,11.168225288391113,0.0,0.00017944855790119618,1669633.125
ACT-CLJ1238.5-0004,140.0,278.0,5.120000000000001,2.0,6.0,189.65652458265765,-0.005485568238720033,0.0011448170007495124,0.003465528367087245,140.0,278.0,3.0,0.0036212334741375788,4.707143139919041,139.89759171456583,277.59649251372633,-0.28471268932293786,6.904986381530762,0.0,0.0005883384728804231,133451.21875
ACT-CLJ1241.0+0010,269.0,167.0,5.120000000000001,2.0,6.0,190.19691821083185,0.17575761925304634,0.0010386330538028257,0.00046639342326670885,269.0,167.0,3.0,0.0004873483340927169,2.1987030506134033,269.0,167.0,3.0,2.736931085586548,0.0,0.0003943293122574687,463890.8125
ACT-CLJ1245.0+0231,172.0,173.0,3.2,2.0,6.0,191.25162590885287,2.5311469574795282,0.0001441454727523026,0.006773677654564381,172.0,173.0,3.0,0.007078016875776663,5.579668774870985,171.73744742801102,173.38249082159547,0.32836434173570317,7.097437381744385,0.0,0.0006688084686174989,2467062.25
ACT-CLJ1250.6+0036,274.0,164.0,3.2,2.0,6.0,192.59078953303907,0.5993695510433636,0.0010861553788034924,0.030743148177862167,274.0,164.0,3.0,0.032124428222648424,28.517579352991362,273.8725719118881,164.20972126742427,0.3956092042752585,30.016115188598633,0.0,0.0004795576387550682,256983.390625
ACT-CLJ1250.6+0036,112.0,259.0,5.120000000000001,2.0,6.0,192.68079470042747,0.6521475910125258,0.0010581381155744744,0.006082547828555107,112.0,259.0,3.0,0.006355834802564202,6.048946806046742,111.79235653007022,259.8754171810358,0.3389392462189092,5.383362770080566,0.0,0.0005672562401741743,162683.375
ACT-CLJ1256.7+0235,168.0,164.0,5.120000000000001,2.0,6.0,194.17928043754233,2.5932141112063336,6.132462033233309e-05,0.0038177729584276676,168.0,164.0,3.0,0.0039893043049407766,20.52968136687731,168.2554247523721,163.6316187609206,0.35440811774993153,22.821016311645508,0.0,0.00015811144839972258,2216931.0
ACT-CLJ1256.7+0235,220.0,267.0,5.120000000000001,2.0,6.0,194.1503604785069,2.650435899617913,0.001163107840890966,-0.0017424938268959522,220.0,267.0,3.0,-0.0018207835302578145,0.7287584543228149,220.0,267.0,3.0,0.8379008173942566,0.0,0.0004739791911561042,299870.28125
ACT-CLJ1258.4+0043,255.0,82.0,5.120000000000001,2.0,6.0,194.57033892422723,0.6870115042055743,0.0011894836840732944,0.010804331861436367,255.0,82.0,3.0,0.011289767117159361,4.5816217152928775,252.77158799060862,88.14215839195174,-0.06225804798844511,5.482540607452393,0.0,0.0030871026683598757,73643.40625
ACT-CLJ1301.2+0218,242.0,160.0,5.120000000000001,2.0,6.0,195.26023741313725,2.310710369272316,0.0007759441218113983,0.026800425723195076,242.0,160.0,3.0,0.02800456047963107,11.695291590071674,242.4664548091868,160.40465227604906,0.30893740549745624,15.57562255859375,0.0,0.0013465371448546648,533560.875
ACT-CLJ1324.9+0223,201.0,194.0,3.2,2.0,6.0,201.2084471098397,2.416335029316158,0.0004891575168669922,0.02660559117794037,201.0,194.0,3.0,0.027800972079116047,32.395744110828495,201.51023282263895,193.96342011981733,0.41314815630543394,33.422481536865234,0.0,0.0004464302328415215,2324842.75
ACT-CLJ1325.0+0209,167.0,237.0,5.120000000000001,2.0,6.0,201.25103488490757,2.192486436192567,0.0007288346642371642,0.004500716459006071,167.0,237.0,3.0,0.004702932243677817,8.460188380875968,167.50893007146826,236.39979121906256,0.3540685530678932,9.546195983886719,0.0,0.0003893088432960212,1626035.0
ACT-CLJ1325.0+0209,249.0,79.0,5.120000000000001,2.0,6.0,201.20544876095087,2.104707926954828,0.001165893245951312,0.0035770598333328962,249.0,79.0,3.0,0.0037377760143239855,2.6340471238889656,233.57468276723722,57.82878974260376,0.08615951215754529,4.385280132293701,0.0,0.001021072268486023,261914.25
ACT-CLJ1036.9+0154,238.0,237.0,3.2,2.0,6.0,159.19955943463677,1.9470485262483728,0.0010353237832879118,0.021364711225032806,238.0,237.0,3.0,0.022324621026951173,30.235380681285818,238.09219325668792,236.8665294177748,0.36510564119747996,31.795326232910156,0.0,0.0004960782825946808,210970.09375
ACT-CLJ1049.3-0002,164.0,165.0,3.2,2.0,6.0,162.35243503165685,-0.03486607432688943,3.496041255807947e-05,0.0038762534968554974,164.0,165.0,3.0,0.004050412355693348,15.246954064927564,163.67291895962683,165.29053533007627,0.35934258845324285,17.487579345703125,0.0,0.00020965791190974414,1321581.5
ACT-CLJ1050.6+0017,180.0,164.0,3.2,2.0,6.0,162.6617070306008,0.2833208012086121,0.00017560698655425493,0.00414961576461792,180.0,164.0,3.0,0.004336056704759651,6.851161907673791,179.85294030851963,163.68408355106428,-0.5291804182830779,7.130980014801025,0.0,0.0002114230883307755,1339710.75
ACT-CLJ1050.6+0017,220.0,256.0,5.120000000000001,2.0,6.0,162.63948439786827,0.33443185052482727,0.0010709880432382972,-0.0077650053426623344,220.0,256.0,3.0,-0.008113884607252469,3.2814873932407993,218.27731086591754,257.21593868297015,0.24342504514730515,3.476794719696045,0.0,0.0007464840309694409,107278.4296875
ACT-CLJ1050.6+0017,156.0,45.0,5.120000000000001,2.0,6.0,162.67504050821853,0.21720972032963953,0.0011359543076256576,-0.009174851700663567,156.0,45.0,3.0,-0.009587074921742975,3.6080848868216444,155.92643753638978,44.81716979938338,0.28496449957955766,3.9803311824798584,0.0,0.0009380026021972299,58333.25
