,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,red_type
34,ACT-CLJ0217.8-0048,0.00024653227901076994,1.0555484703930196,0.07370836950168927,0.007620789513793629,2935.4741990328325,0.06943450480070558,1.0542762538919859,20.0
35,ACT-CLJ0218.1-0214,0.00021542773626119678,0.9456683546507361,-0.05937743158857693,0.0,3051.1127080907117,0.00788006927027679,1.004364285488221,20.0
36,ACT-CLJ0218.2-0041,0.00022493009853725434,1.0180327929476845,-0.08484006458734379,0.007620789513793629,3058.9773339029493,0.03227180240995554,1.0075412534374628,20.0
37,ACT-CLJ0218.5-0114,0.0002274860231973797,1.0689352768340665,0.10231270082690967,0.005715592135345221,2969.5091525771663,0.05761729236319501,1.0440219653197633,20.0
38,ACT-CLJ0218.7-0014,0.0002128039277260121,0.9654959114206838,-0.08091896119705244,0.021909769852156685,2888.283952918457,-0.017953012760684804,1.072283415760522,20.0
39,ACT-CLJ0219.0+0303,0.00018673350904143467,0.9714862236417571,0.1630456424603924,0.0,3040.870073500455,0.020040831396631504,1.031718513753693,20.0
40,ACT-CLJ0219.8+0022,0.00019673078814114634,1.0554572197961063,0.036791795071710286,0.01047858558146624,2787.8549951426967,0.012810729492240509,1.113563664806559,20.0
41,ACT-CLJ0219.9+0130,0.00017504039761039543,0.9196630233414187,-0.11325042775324554,0.0,3131.54271761555,0.01943416890912923,0.9815437779871884,20.0
42,ACT-CLJ0219.9+0246,0.00017052902618570865,1.0064705221237513,-0.13185231670704797,0.0,3035.793271923992,-0.015018157408509506,1.0114600678293149,20.0
43,ACT-CLJ0220.9-0332,0.00018734445673179663,1.0615768578110945,-0.07403837847069633,0.005716300029534217,2968.0351024413308,-0.030389325356677068,1.052258448161119,20.0
44,ACT-CLJ0221.6-0012,0.0001802622913672236,0.9598590697097257,0.13136901771265486,0.020004572473708276,3015.739610743789,0.037503890795138745,1.024228914952697,20.0
45,ACT-CLJ0221.7-0346,0.00019403313449832532,0.9422967140981658,-0.21708328390948192,0.0,3284.7945955247656,-0.047372384857889846,0.9417113187475243,20.0
46,ACT-CLJ0221.9-0340,0.00019207964836639597,0.9864197231661793,0.06759620836499204,0.007620789513793629,3121.1433013478045,0.04807301345082908,0.989874710130289,20.0
47,ACT-CLJ0222.2+0520,0.0001786462434794184,1.0010668788113002,-0.02166946255665463,0.0,3039.6488254656388,0.022851217493076222,1.026461982108582,20.0
48,ACT-CLJ0223.1-0057,0.0002000851524212597,1.0575631454627963,0.10609165438847193,0.010478885046631038,2964.647854061691,0.06402524105842865,1.0374629450785826,20.0
49,ACT-CLJ0223.6+0020,0.00018576319120718458,1.0145247351450237,0.05421700984875217,0.0038103947568968147,2992.1210097585035,0.014918964635069091,1.035570246619304,20.0
50,ACT-CLJ0224.5-0002,0.00023484471425323778,1.1122253899563617,-0.04301015217043307,0.0,2917.0656362590216,0.005681335469957066,1.0625700891073724,20.0
51,ACT-CLJ0224.5+0102,0.00020156853370362907,0.9990430510901354,0.07214860136064714,0.04859040196648215,3032.096624542646,0.005161345714182557,1.0192626148940933,20.0
52,ACT-CLJ0225.4-0355,0.00023199947793300455,0.9616855952511147,0.05425676967104811,0.02095737080257204,3157.4911243948063,-0.011305402784761923,0.9697954441254816,20.0
53,ACT-CLJ0226.4+0426,0.00014833056494785687,1.0552774575610628,-0.140872085295002,0.0009525986892242037,2812.7679823159774,-0.04476513371630632,1.1157734179252572,20.0
