col1,cluster,ra_1,dec_1,RA_2,DEC_2,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,GroupID,GroupSize,Separation
109,ACT-CLJ0300.2+0125,45.0555992126,1.41701745987,45.105373995659455,1.4690805224205956,0.014053002,4.35,4.7956095,0.15079956,1.91,1.8,110.2,6.65,5.72,179.3,03015+01310T,2,1.0981109,20.863369,g,0,99.0,99.0,1998.6133,2451038.32782862,2000.2427711423443,2450000.8976157415,2454897.50462963,86,9,259.26299472863633
109,ACT-CLJ0300.2+0125,45.0555992126,1.41701745987,44.9703889670925,1.4586138978477856,0.014053002,8.61,10.865491,0.14716351,5.47,0.0,106.6,7.77,5.61,113.0,02585+01310T,2,3.0672483,15.884191,g,1,3.0785391,14.084,1998.7668,2451094.4200449144,2038.4594986625443,2450000.895648149,2454897.50462963,86,9,341.269325630456
109,ACT-CLJ0300.2+0125,45.0555992126,1.41701745987,44.97805585443583,1.455558348689557,0.014053002,9.8,66.958115,0.14696366,17.31,11.57,156.6,18.4,12.83,158.0,03000+01440X,0,99.0,99.0,-,0,99.0,99.0,1998.6636,2451056.725627693,2012.8765025537145,2450000.895648149,2454897.50462963,86,9,311.65677400214616
109,ACT-CLJ0300.2+0125,45.0555992126,1.41701745987,44.978537382772316,1.4542500472983821,0.014053002,6.31,32.33094,0.14684737,14.92,9.2,65.2,15.93,11.11,63.2,02585+01310T,0,99.0,99.0,-,0,99.0,99.0,1998.609,2451036.7807880817,1998.9257070515466,2450000.895648149,2454897.50462963,86,9,308.02756574909944
109,ACT-CLJ0300.2+0125,45.0555992126,1.41701745987,44.97998879797095,1.4511472204244924,0.05567651,1.19,12.039256,0.14656721,20.47,15.32,139.5,21.34,16.39,141.3,02585+01310T,1,6.124819,22.57222,g,0,99.0,99.0,1998.483,2450990.8008047817,1965.6156936637194,2450000.895648149,2454897.50462963,86,9,298.56557024608895
109,ACT-CLJ0300.2+0125,45.0555992126,1.41701745987,45.053850463655465,1.4167388618200838,0.014053002,6.26,10.65554,0.14356323,7.18,1.52,77.5,9.03,6.52,73.9,03015+01310T,0,99.0,99.0,-,0,99.0,99.0,1997.2294,2450533.2311512292,1522.9301996971947,2450000.8976157415,2454897.50462963,86,9,6.37298634727022
109,ACT-CLJ0300.2+0125,45.0555992126,1.41701745987,44.97115736337412,1.4143305798074195,0.20730872,1.11,0.7356977,0.1424854,0.0,0.0,71.3,5.2,4.43,18.6,02585+01310T,0,99.0,99.0,-,0,99.0,99.0,1997.225,2450531.597890589,1520.8212572956718,2450000.895648149,2454897.50462963,86,9,304.05176803145747
109,ACT-CLJ0300.2+0125,45.0555992126,1.41701745987,45.140464092520396,1.4129555773501314,0.014053002,9.58,10.442508,0.15191343,2.52,0.0,96.9,6.34,5.94,169.7,03015+01310T,1,0.7648261,20.310802,s,0,99.0,99.0,1996.76,2450361.678157327,1278.0305237310783,2450000.8976157415,2454897.50462963,86,9,305.77025676312263
111,ACT-CLJ0839.5-0140,129.88041687,-1.68005108833,129.82516215847588,-1.598563940332818,0.27237692,1.72,2.2231293,0.20304042,6.91,0.0,86.1,8.77,5.07,85.2,08390-01440G,0,99.0,99.0,-,0,99.0,99.0,1998.6556,2451053.7939305743,2.2165605648550266,2451050.17806713,2451055.1628356487,87,12,354.38959020525255
111,ACT-CLJ0839.5-0140,129.88041687,-1.68005108833,129.88468042690334,-1.6087777411846316,0.86636144,1.29,1.364423,0.20553449,5.66,0.0,91.5,7.82,4.71,91.9,08390-01440G,1,6.488632,20.748196,g,0,99.0,99.0,1998.6542,2451053.254507998,2.408548580149545,2451050.17806713,2451055.1628356487,87,12,257.0423434960705
111,ACT-CLJ0839.5-0140,129.88041687,-1.68005108833,129.8358172535811,-1.6155277823536025,0.014053002,41.74,49.526638,0.20332322,3.21,1.3,92.9,6.54,6.27,172.6,08390-01440G,0,99.0,99.0,-,0,99.0,99.0,1998.656,2451053.9438102124,2.133484880311328,2451050.17806713,2451055.1628356487,87,12,282.33590339305596
111,ACT-CLJ0839.5-0140,129.88041687,-1.68005108833,129.971082319904,-1.6577028130962561,0.30965558,1.41,1.0210345,0.19789097,0.0,0.0,105.0,5.51,4.53,123.5,08390-01440G,1,0.75845444,18.709398,g,0,99.0,99.0,1998.6528,2451052.7874069475,2.592819745479936,2451050.2221527784,2451056.159594908,87,12,336.0305835514254
111,ACT-CLJ0839.5-0140,129.88041687,-1.68005108833,129.82630963025642,-1.698211064238015,0.014053002,11.52,38.46474,0.2001847,12.56,5.52,98.2,13.68,8.43,99.0,08390-01440G,0,99.0,99.0,-,0,99.0,99.0,1998.6586,2451054.882487626,1.2038697845380595,2451050.2221527784,2451056.159594908,87,12,205.38416125699624
111,ACT-CLJ0839.5-0140,129.88041687,-1.68005108833,129.82072253551536,-1.7010249954543544,0.014053002,11.78,24.448866,0.20335111,7.78,4.05,82.3,9.49,7.56,79.6,08390-01440G,0,99.0,99.0,-,0,99.0,99.0,1998.6586,2451054.8872052925,1.1297943114804632,2451050.2221527784,2451055.1628356487,87,12,227.69016743319057
111,ACT-CLJ0839.5-0140,129.88041687,-1.68005108833,129.927492052621,-1.7231666544745374,0.014053002,15.22,15.545343,0.20361264,1.24,0.0,107.4,6.39,5.52,177.1,08390-01440G,1,6.0769076,21.013939,s,0,99.0,99.0,1998.6571,2451054.3288140814,2.0939610836906066,2451050.2221527784,2451056.159594908,87,12,229.7542092598869
111,ACT-CLJ0839.5-0140,129.88041687,-1.68005108833,129.92001982566902,-1.7602721907491607,0.014053002,5.74,6.01184,0.20266005,2.64,0.0,122.2,6.54,5.54,153.4,08390-01440G,2,1.8226963,19.915857,g,1,6.636846,15.246,1998.6582,2451054.764128864,1.7572722188815884,2451050.2221527784,2451056.159594908,87,12,322.04220227360327
112,ACT-CLJ0839.5-0150,129.879776001,-1.8441067934,129.92001982566902,-1.7602721907491607,0.014053002,5.74,6.01184,0.20266005,2.64,0.0,122.2,6.54,5.54,153.4,08390-01440G,2,1.8226963,19.915857,g,1,6.636846,15.246,1998.6582,2451054.764128864,1.7572722188815884,2451050.2221527784,2451056.159594908,87,12,334.74587807135833
112,ACT-CLJ0839.5-0150,129.879776001,-1.8441067934,129.82818110208902,-1.7806972311318492,0.014053002,41.74,45.391872,0.20382938,2.01,1.47,158.0,6.69,5.62,177.2,08390-01440G,4,0.1510483,21.466648,s,0,99.0,99.0,1998.6595,2451055.2346672798,0.261061380779803,2451055.1608217596,2451056.159594908,87,12,294.2357136124349
112,ACT-CLJ0839.5-0150,129.879776001,-1.8441067934,129.9294454867236,-1.8377610070480728,0.10910944,1.48,0.91447157,0.1942121,0.0,0.0,122.0,5.23,4.08,163.9,08390-01440G,2,0.2671666,21.904852,g,0,99.0,99.0,1998.66,2451055.4079891425,1.2062097880890554,2451050.2221527784,2451056.201608797,87,12,180.17202654476299
112,ACT-CLJ0839.5-0150,129.879776001,-1.8441067934,129.91623590086883,-1.8747972809356437,0.031924523,1.83,2.2701266,0.19467472,3.37,2.45,171.4,7.23,5.94,177.3,08390-01440G,2,0.637455,19.95602,g,0,99.0,99.0,1998.6609,2451055.703953493,0.5006280348784793,2451055.1608217596,2451056.201608797,87,12,171.5138647366773
113,ACT-CLJ0842.3+0033,130.59928894,0.550940871239,130.5954025911782,0.5560777702033254,0.014053002,1.37,1.626875,0.14764415,5.03,0.0,78.3,7.43,5.53,72.9,08420+00260G,0,99.0,99.0,-,0,99.0,99.0,1998.6122,2451037.933311185,9.173087787074628,2451034.222094908,2451076.1635995377,88,2,23.18859138814044
113,ACT-CLJ0842.3+0033,130.59928894,0.550940871239,130.65728410505852,0.5038805574315888,0.014053002,1.78,3.73451,0.15135919,9.18,2.33,89.1,10.65,6.81,88.9,08420+00260G,1,1.2612982,20.289928,s,0,99.0,99.0,1998.606,2451035.684158985,0.8697869525592977,2451034.26556713,2451036.255787038,88,2,268.86546749244775
114,ACT-CLJ0842.9+0424,130.738677979,4.39614200592,130.74210139417173,4.410611305121836,0.10837189,1.2,1.4147367,0.15165158,4.59,0.0,68.4,7.25,5.62,57.1,08420+04203I,2,1.061892,19.347656,g,0,99.0,99.0,2000.5865,2451759.1760790003,190.06558757873927,2451588.6796875005,2451976.7009259267,89,3,53.519216261032774
114,ACT-CLJ0842.9+0424,130.738677979,4.39614200592,130.6901099942096,4.3985304080273755,0.014053002,6.27,6.2804155,0.1512874,1.72,0.0,75.9,6.18,5.6,13.2,08420+04203I,1,6.3932257,20.36523,s,0,99.0,99.0,2000.7971,2451836.231707038,181.95091675636178,2451588.6796875005,2451976.7009259267,89,3,174.54196898567636
114,ACT-CLJ0842.9+0424,130.738677979,4.39614200592,130.73087256317623,4.391702780178302,0.014053002,2.77,3.1107538,0.15281995,3.12,0.33,153.3,7.04,5.51,168.1,08420+04203I,2,0.92176783,16.528526,g,0,99.0,99.0,2000.6863,2451795.685763839,190.54172051331534,2451588.6796875005,2451976.7009259267,89,3,32.25440070265226
115,ACT-CLJ0844.6+0216,131.17376709,2.27397918701,131.18916459610574,2.292602727229674,0.61848444,1.05,0.69562495,0.14649922,0.0,0.0,127.6,5.7,4.0,149.6,08450+02100G,0,99.0,99.0,-,0,99.0,99.0,1998.5511,2451015.6532421857,1.279534443613229,2451013.2802546304,2451016.3484837967,90,2,86.9638946389177
115,ACT-CLJ0844.6+0216,131.17376709,2.27397918701,131.17090067026513,2.258513893412375,0.46579418,1.0799999,2.2250602,0.14386082,6.6,5.47,43.5,9.0,7.91,23.8,08450+02100G,1,6.7119875,21.148869,g,0,99.0,99.0,1998.5515,2451015.823731785,1.1494714302282312,2451013.2802546304,2451016.3484837967,90,2,56.62181128973165
116,ACT-CLJ0845.0+0127,131.263046265,1.46251022816,131.33050853078998,1.4859361486317175,0.014053002,10.41,14.662117,0.15454942,5.04,1.84,116.1,7.63,6.38,132.2,08450+01180G,1,2.8832529,22.270512,s,0,99.0,99.0,1998.5653,2451020.8313030005,0.4521313037576998,2451020.3398726857,2451021.259027778,91,3,257.0137456149652
116,ACT-CLJ0845.0+0127,131.263046265,1.46251022816,131.2718372058196,1.3721056033064603,0.014053002,1.73,5.34196,0.14013468,9.59,7.46,161.4,11.49,9.26,165.9,08450+01180G,1,5.6596417,19.247564,g,0,99.0,99.0,1998.5663,2451021.185885551,0.24359264669903424,2451020.3398726857,2451021.259027778,91,3,326.99078709827677
116,ACT-CLJ0845.0+0127,131.263046265,1.46251022816,131.28553856529464,1.3678750481675779,0.014053002,1.1800001,1.9286021,0.14006619,9.53,0.0,82.6,10.96,5.11,81.6,08450+01180G,1,1.2334201,17.301796,g,1,0.8656072,14.736,1998.5663,2451021.1829081,0.24781862042852645,2451020.3398726857,2451021.259027778,91,3,350.17124630781905
117,ACT-CLJ0845.4+0327,131.372009277,3.4599545002,131.34722883387818,3.3731111197255994,0.014053002,89.36,99.087204,0.14223006,2.46,1.15,128.1,6.68,5.74,168.3,08450+03281G,0,99.0,99.0,-,0,99.0,99.0,1998.5153,2451002.5910756774,2.88428927051532,2451001.31394676,2451012.3385416674,,,325.0714704735774
119,ACT-CLJ0848.5-0122,132.141571045,-1.37009572983,132.06799137623295,-1.3038249492257832,0.17718169,1.02,1.5233766,0.13665982,5.99,2.18,150.0,8.64,6.01,157.7,08480-01180G,0,99.0,99.0,-,0,99.0,99.0,1998.6469,2451050.586348047,3.3427475844518506,2451048.188368056,2451076.1680555562,92,2,356.4333817845524
119,ACT-CLJ0848.5-0122,132.141571045,-1.37009572983,132.0698491876872,-1.3087166453319818,0.014053002,3.78,3.8870823,0.1368413,1.38,0.31,44.3,6.48,5.48,4.3,08480-01180G,0,99.0,99.0,-,0,99.0,99.0,1998.6467,2451050.575541686,3.297279156009535,2451048.188368056,2451076.1680555562,92,2,339.7874776987971
120,ACT-CLJ0849.6-0051,132.419021606,-0.856458723545,132.374926417155,-0.8230749875010013,0.87657654,1.02,0.8212987,0.14976384,0.0,0.0,155.9,6.21,4.49,170.1,08480-00520G,0,99.0,99.0,-,0,99.0,99.0,1998.6393,2451047.837166819,11.428701917235847,2451042.2506250003,2451076.1680555562,93,3,199.09145053104447
120,ACT-CLJ0849.6-0051,132.419021606,-0.856458723545,132.41365358974895,-0.8556416496287395,0.014053002,7.72,10.655047,0.15402585,4.03,3.08,115.5,7.25,6.58,162.5,08510-00520G,3,1.1585201,19.038437,g,0,99.0,99.0,1998.6465,2451050.4599558045,13.098968902904288,2451042.2506250003,2451076.1680555562,93,3,19.545306848336946
120,ACT-CLJ0849.6-0051,132.419021606,-0.856458723545,132.44723079970873,-0.9156999832483376,0.014053002,7.62,7.392537,0.1507062,0.91,0.0,161.4,6.44,5.2,176.2,08510-00520G,1,3.1338522,21.371887,s,0,99.0,99.0,1998.6584,2451054.8181972993,14.412235416022712,2451042.2506250003,2451076.1680555562,93,3,236.2076042839845
121,ACT-CLJ0849.8+0440,132.456375122,4.66891288757,132.46381449901352,4.684658131416612,0.014053002,4.94,6.983412,0.14641984,5.13,1.19,100.9,7.45,5.53,100.9,08510+04464I,3,1.6957823,20.421432,g,0,99.0,99.0,2000.1205,2451588.5775331575,0.3126884891509222,2451587.723541667,2451588.728935186,94,5,62.65335476798499
121,ACT-CLJ0849.8+0440,132.456375122,4.66891288757,132.45932023453966,4.684619284715707,0.014053002,2.56,3.357922,0.14603737,3.29,2.74,88.0,6.33,6.05,88.0,08510+04464I,1,0.42410395,21.7417,g,0,99.0,99.0,2000.1205,2451588.575558239,0.3143130638554252,2451587.723541667,2451588.728935186,94,5,57.521977651503796
121,ACT-CLJ0849.8+0440,132.456375122,4.66891288757,132.46162883847913,4.683372348305356,0.014053002,2.63,3.4919329,0.14607856,3.29,2.89,90.4,6.32,6.13,90.4,08510+04464I,2,0.51945865,21.375801,g,0,99.0,99.0,2000.1205,2451588.578953482,0.3105407036960155,2451587.723541667,2451588.728935186,94,5,55.362112744591066
121,ACT-CLJ0849.8+0440,132.456375122,4.66891288757,132.38611426701547,4.680925006148376,0.014053002,4.54,6.42373,0.14303449,4.93,1.66,59.7,7.31,5.65,59.7,08510+04464I,2,3.8574734,19.914993,g,1,7.3879967,14.607,2000.1204,2451588.562211191,0.3221123844698514,2451587.723541667,2451588.728935186,94,5,255.77960408845925
121,ACT-CLJ0849.8+0440,132.456375122,4.66891288757,132.51763638967324,4.67040566105291,0.014053002,1.8,1.6722581,0.15063334,2.32,0.0,121.0,5.88,4.61,121.0,08510+04464I,3,0.639149,19.579355,g,0,99.0,99.0,2000.1206,2451588.628278703,0.25196423222354647,2451587.723541667,2451588.728935186,94,5,219.87419248693936
122,ACT-CLJ0852.2-0101,133.074203491,-1.02396178246,133.08709658153387,-1.0132472508705788,0.04731718,1.55,2.909231,0.13765453,8.26,2.88,156.2,10.37,6.25,159.8,08510-00520G,1,2.0371792,19.611164,g,0,99.0,99.0,1998.6741,2451060.532941457,14.398806829624668,2451042.252719908,2451076.1701388895,95,2,60.344895915551795
122,ACT-CLJ0852.2-0101,133.074203491,-1.02396178246,133.02831597353673,-1.0434333786291559,0.014053002,8.62,25.530443,0.14064583,10.8,5.68,115.6,12.18,8.41,119.0,08510-00520G,1,6.9825463,18.948748,g,0,99.0,99.0,1998.673,2451060.1273045414,14.186109906198025,2451044.1980902785,2451076.1701388895,95,2,179.42748119119724
123,ACT-CLJ0853.4+0132,133.365112305,1.53896450996,133.30052633271842,1.5858693934301147,0.3056411,1.2,1.2252631,0.15268129,4.15,0.0,76.8,6.88,5.12,69.6,08540+01440G,1,7.4918046,16.018702,g,0,99.0,99.0,1998.5642,2451020.432405449,0.2389800022022625,2451020.346122686,2451021.2652777783,,,287.28619310244574
124,ACT-CLJ0854.7-0122,133.697814941,-1.37417173386,133.75697421457204,-1.3185416590096335,0.10177855,1.11,1.1616279,0.15471645,2.81,0.0,91.4,6.09,5.93,100.0,08540-01180G,1,7.0502424,24.923918,s,0,99.0,99.0,1998.6552,2451053.6223201547,9.21455739258997,2451048.192523149,2451076.1722106487,96,2,292.3012113971427
124,ACT-CLJ0854.7-0122,133.697814941,-1.37417173386,133.69792039900813,-1.35596106382096,0.014053002,2.5,4.922222,0.15287489,9.65,0.0,125.7,11.25,6.04,129.3,08540-01180G,2,4.260903,19.110113,g,0,99.0,99.0,1998.6497,2451051.6053967904,6.1357379626624615,2451048.192523149,2451076.1722106487,96,2,65.55951078084357
125,ACT-CLJ0855.4-0106,133.871520996,-1.11750924587,133.94003694470672,-1.1553055806533237,0.014053002,2.43,2.0844495,0.13972612,1.22,0.0,101.7,5.7,5.22,132.7,08570-01180G,0,99.0,99.0,-,0,99.0,99.0,1998.6748,2451060.7980755297,13.701596386610357,2451048.192523149,2451076.1722106487,97,2,281.6560370016448
125,ACT-CLJ0855.4-0106,133.871520996,-1.11750924587,133.8795214686604,-1.2153889405129275,0.014053002,5.34,5.319018,0.14340138,0.81,0.0,113.8,6.34,5.43,176.6,08570-01180G,1,0.43575335,21.419834,g,0,99.0,99.0,1998.6716,2451059.6629698286,13.351801627987122,2451048.192523149,2451076.1722106487,97,2,353.5415488528485
126,ACT-CLJ0856.3+0146,134.087936401,1.78133296967,134.02051023350782,1.8387723019320577,0.014053002,6.38,7.139772,0.15237825,2.63,1.37,26.8,6.86,5.64,7.7,08570+01440G,0,99.0,99.0,-,0,99.0,99.0,1998.5573,2451017.892698542,1.9250371558989503,2451016.386620371,2451020.3777777785,98,11,318.77850218735955
126,ACT-CLJ0856.3+0146,134.087936401,1.78133296967,134.0308101587762,1.821758300709556,0.09800083,1.4,1.8747824,0.15367727,7.37,0.0,8.0,9.75,4.74,6.7,08570+01440G,1,5.447012,22.06029,s,0,99.0,99.0,1998.5581,2451018.2304148246,1.9784441786736051,2451016.386620371,2451020.3777777785,98,11,251.855688152848
126,ACT-CLJ0856.3+0146,134.087936401,1.78133296967,133.99963717540425,1.790083298433622,0.014053002,11.76,15.795795,0.15331176,4.16,2.59,134.4,7.41,6.26,158.7,08570+01440G,1,6.995309,20.222448,s,0,99.0,99.0,1998.5582,2451018.2567106,1.9824199165641756,2451016.386620371,2451020.3777777785,98,11,319.28064016076615
126,ACT-CLJ0856.3+0146,134.087936401,1.78133296967,134.00135838307511,1.7887583484563452,0.014053002,8.26,8.744669,0.15347317,2.06,0.46,152.0,6.67,5.48,173.3,08570+01440G,2,5.177779,19.664984,g,0,99.0,99.0,1998.5583,2451018.2932189256,1.984164922102742,2451016.386620371,2451020.3777777785,98,11,312.67437650017143
126,ACT-CLJ0856.3+0146,134.087936401,1.78133296967,134.07448238832924,1.7773916330169746,0.014053002,2.37,3.0854719,0.15132852,4.25,2.12,30.1,7.57,5.95,16.2,08570+01440G,1,1.6885946,20.924929,g,0,99.0,99.0,1998.561,2451019.286960671,1.757776971657183,2451016.386620371,2451020.3777777785,98,11,50.44755806035831
126,ACT-CLJ0856.3+0146,134.087936401,1.78133296967,134.1159552969696,1.7574528167258263,0.014053002,1.95,1.4682353,0.14472245,0.61,0.0,109.1,5.67,4.61,130.0,08570+01440G,3,0.40567452,20.999262,g,0,99.0,99.0,1998.5625,2451019.816467403,1.3536929822309678,2451016.386620371,2451020.3777777785,98,11,132.49622673412117
126,ACT-CLJ0856.3+0146,134.087936401,1.78133296967,134.04583657495021,1.7357000516015109,0.014053002,5.23,6.2066865,0.1533587,3.54,1.48,9.2,7.31,5.61,4.3,08570+01440G,2,0.5314517,22.342316,s,0,99.0,99.0,1998.5613,2451019.3885854925,1.7047837774892673,2451016.386620371,2451020.3777777785,98,11,223.46373032267758
127,ACT-CLJ0856.4-0013,134.105819702,-0.230994328856,134.11307295713982,-0.1722916685559171,0.014053002,1.25,2.05,0.1523225,5.9,3.17,97.9,8.03,7.11,104.7,08570+00000G,1,2.6305256,17.31739,s,1,2.6887472,15.363,1998.615,2451038.99225156,1.5459648859597919,2451038.225868056,2451042.2149305562,,,212.93661847525706
128,ACT-CLJ0856.5+0143,134.1300354,1.72367167473,134.07448238832924,1.7773916330169746,0.014053002,2.37,3.0854719,0.15132852,4.25,2.12,30.1,7.57,5.95,16.2,08570+01440G,1,1.6885946,20.924929,g,0,99.0,99.0,1998.561,2451019.286960671,1.757776971657183,2451016.386620371,2451020.3777777785,98,11,278.13561127172005
128,ACT-CLJ0856.5+0143,134.1300354,1.72367167473,134.1159552969696,1.7574528167258263,0.014053002,1.95,1.4682353,0.14472245,0.61,0.0,109.1,5.67,4.61,130.0,08570+01440G,3,0.40567452,20.999262,g,0,99.0,99.0,1998.5625,2451019.816467403,1.3536929822309678,2451016.386620371,2451020.3777777785,98,11,131.74386544921845
128,ACT-CLJ0856.5+0143,134.1300354,1.72367167473,134.04583657495021,1.7357000516015109,0.014053002,5.23,6.2066865,0.1533587,3.54,1.48,9.2,7.31,5.61,4.3,08570+01440G,2,0.5314517,22.342316,s,0,99.0,99.0,1998.5613,2451019.3885854925,1.7047837774892673,2451016.386620371,2451020.3777777785,98,11,306.0564280260424
128,ACT-CLJ0856.5+0143,134.1300354,1.72367167473,134.1605700926281,1.6668750100996428,0.014053002,6.33,6.965082,0.14170548,2.27,1.13,106.8,6.53,5.82,172.9,08570+01440G,1,0.47184664,18.753283,s,0,99.0,99.0,1998.5641,2451020.384257452,0.17096003954991618,2451020.348206019,2451021.2673495375,98,11,232.12079995085264
129,ACT-CLJ0857.8+0310,134.465698242,3.17602372169,134.49669736206278,3.2168972228880035,0.014053002,31.88,41.293827,0.1653965,4.1,2.09,41.7,7.4,6.05,21.6,08570+03020G,0,99.0,99.0,-,0,99.0,99.0,1998.5247,2451006.018964769,2.697635082668401,2451001.322268519,2451012.3468750007,99,7,184.57157422399504
129,ACT-CLJ0857.8+0310,134.465698242,3.17602372169,134.491684003212,3.210063832066817,0.014053002,2.03,3.3073034,0.1667744,5.72,3.36,122.5,8.18,6.87,139.0,08570+03020G,1,1.1591449,20.312141,s,0,99.0,99.0,1998.5251,2451006.160397253,2.8315386159289795,2451001.322268519,2451012.3468750007,99,7,154.08226563018079
129,ACT-CLJ0857.8+0310,134.465698242,3.17602372169,134.48738098403487,3.204863923674322,0.014053002,17.32,18.75065,0.16796078,1.99,1.19,75.9,6.52,5.74,3.6,08570+03020G,0,99.0,99.0,-,0,99.0,99.0,1998.5254,2451006.2840149193,2.94109971867966,2451001.322268519,2451012.3468750007,99,7,129.82192454014407
129,ACT-CLJ0857.8+0310,134.465698242,3.17602372169,134.42287667751327,3.1929554888564047,0.014053002,3.76,2.6566381,0.1781214,0.0,0.0,62.3,5.47,4.46,25.0,08570+03020G,1,0.49246517,16.647772,g,1,0.45080683,14.273,1998.5289,2451007.554328506,3.9889134539984186,2451001.322268519,2451012.3468750007,99,7,165.54961067390434
129,ACT-CLJ0857.8+0310,134.465698242,3.17602372169,134.42466618707581,3.192388796598705,0.014053002,6.73,17.188503,0.17797291,11.64,2.87,117.3,12.93,6.82,119.6,08570+03020G,1,3.9191723,23.568668,s,0,99.0,99.0,1998.5288,2451007.5363441356,3.967313565691309,2451001.322268519,2451012.3468750007,99,7,158.81878682781803
129,ACT-CLJ0857.8+0310,134.465698242,3.17602372169,134.47665758703795,3.1769500077535375,0.014053002,1.77,2.1542764,0.16932793,3.62,0.87,89.7,6.5,6.46,82.7,08570+03020G,3,0.33325127,18.6869,g,2,0.5877466,14.888,1998.5273,2451006.969565221,3.2631479323537134,2451001.322268519,2451012.3468750007,99,7,39.533911800936636
129,ACT-CLJ0857.8+0310,134.465698242,3.17602372169,134.53976853496886,3.133547143785868,0.014053002,3.67,3.262222,0.16422269,0.0,0.0,105.3,5.94,5.16,173.4,08570+03020G,2,0.6894727,15.622823,g,1,0.6517137,13.519,1998.5266,2451006.72154716,2.5901331577789652,2451005.312777778,2451012.3468750007,99,7,307.0369713259291
132,ACT-CLJ0901.5+0301,135.386260986,3.01738715172,135.4008231628757,3.084041719238204,0.79352,1.11,2.129651,0.15567791,6.4,4.59,84.1,8.39,7.86,76.1,09030+03020G,0,99.0,99.0,-,0,99.0,99.0,1998.5269,2451006.824240022,2.302726860546667,2451005.314872686,2451012.351041667,100,8,245.60042523941314
132,ACT-CLJ0901.5+0301,135.386260986,3.01738715172,135.46248611070257,3.072980654764192,0.014053002,370.58,384.86963,0.1575354,1.36,0.95,20.9,6.53,5.49,1.5,09030+03020G,1,0.5137421,17.838898,g,1,0.61989546,14.872,1998.5294,2451007.73700414,2.8480201035483006,2451005.314872686,2451012.351041667,100,8,339.3276353759329
132,ACT-CLJ0901.5+0301,135.386260986,3.01738715172,135.34999289507246,3.050072200287969,0.014053002,1.81,1.7055769,0.15916182,2.46,0.0,102.2,6.05,5.4,122.5,09000+03020G,0,99.0,99.0,-,0,99.0,99.0,1998.5286,2451007.4328481755,2.3898250222844837,2451005.314872686,2451012.34894676,100,8,175.62696978037204
132,ACT-CLJ0901.5+0301,135.386260986,3.01738715172,135.36497833011146,3.0094251042069886,0.51563877,1.27,0.597647,0.15582483,0.0,0.0,78.7,4.5,3.58,59.8,09000+03020G,1,6.747457,22.594622,g,0,99.0,99.0,1998.5308,2451008.240056618,2.2790138384089698,2451005.314872686,2451012.351041667,100,8,81.70444723543184
132,ACT-CLJ0901.5+0301,135.386260986,3.01738715172,135.35738315975442,2.9902943846720174,0.08898385,5.5,8.181905,0.15595376,6.99,0.49,4.8,9.48,5.43,3.9,09000+03020G,1,3.7739086,16.926413,g,1,4.061214,14.761,1998.5314,2451008.4367972156,2.0535880750120543,2451005.314872686,2451012.34894676,100,8,142.44617444636992
132,ACT-CLJ0901.5+0301,135.386260986,3.01738715172,135.35445983878964,2.9899110403048503,0.014053002,9.41,38.184464,0.15578648,18.21,4.38,41.8,19.17,7.31,40.7,09000+03020G,1,7.4467535,20.637537,g,0,99.0,99.0,1998.5314,2451008.457137803,2.0601586534002343,2451005.314872686,2451012.34894676,100,8,151.17740689935025
132,ACT-CLJ0901.5+0301,135.386260986,3.01738715172,135.34988361204574,2.986861147397028,0.014053002,12.31,65.53084,0.15518837,18.25,7.66,34.5,19.24,9.56,33.4,09000+03020G,0,99.0,99.0,-,0,99.0,99.0,1998.5316,2451008.5246944427,2.047641295677381,2451005.314872686,2451012.34894676,100,8,170.82068243321282
132,ACT-CLJ0901.5+0301,135.386260986,3.01738715172,135.35256104620038,2.9840639714884962,0.014053002,13.53,43.962315,0.15482467,13.77,4.9,25.4,15.11,7.43,23.9,09000+03020G,0,99.0,99.0,-,0,99.0,99.0,1998.5316,2451008.549399708,2.0112007971921253,2451005.314872686,2451012.34894676,100,8,170.49746113584985
133,ACT-CLJ0901.7+0408,135.446762085,4.13955831528,135.48423343301988,4.184063748749445,0.014053002,1.12,1.094253,0.14128424,2.25,0.0,9.6,6.77,4.97,4.3,09030+04203I,1,3.4342763,21.192799,s,0,99.0,99.0,2001.0674,2451935.100198489,176.9301786129259,2451000.360243056,2451976.7134259264,101,3,209.21669347107695
133,ACT-CLJ0901.7+0408,135.446762085,4.13955831528,135.40810414453094,4.153808145160404,0.014053002,2.28,2.9314284,0.13588399,5.1,0.0,24.1,8.1,5.48,16.9,09030+04203I,1,0.79805607,21.60372,s,0,99.0,99.0,2001.1808,2451976.4964272785,1.2950930939978431,2451968.693796297,2451976.7134259264,101,3,147.9805810834456
133,ACT-CLJ0901.7+0408,135.446762085,4.13955831528,135.36290195260378,4.100189025741688,0.014053002,4.51,6.1403756,0.13605937,5.05,0.72,65.8,7.6,6.2,52.1,09000+04203I,0,99.0,99.0,-,0,99.0,99.0,2001.1814,2451976.7113888892,0.0,2451976.7113888892,2451976.7134259264,101,3,332.8036795768264
