,cluster,ra_deg,dec_deg,flux_offset,flux_no_offset
2356,ACT-CLJ0256.5+0006,44.11286792235462,0.1669504584152029,0.2838371990139938,0.22213057427287583
2357,ACT-CLJ0256.5+0006,44.17175689334474,0.051394945467497,0.2838652303686202,0.11377374735514786
2358,ACT-CLJ0256.5+0006,44.08842353033161,0.0802838032748451,0.28399149946982755,0.07266621527283686
2359,ACT-CLJ0256.5+0006,44.124534640611806,0.1402838236652644,0.28381677380878123,0.07157924601551244
2360,ACT-CLJ0257.0-0300,44.29917413509649,-2.964971448881756,-0.4002712132362802,0.10208622885425073
2361,ACT-CLJ0257.0-0300,44.29917413509649,-2.964971448881756,-0.4002712132362802,0.10208622885425073
2362,ACT-CLJ0257.0-0300,44.29917413509649,-2.964971448881756,-0.4002712132362802,0.10208622885425073
2363,ACT-CLJ0257.0-0300,44.29917413509649,-2.964971448881756,-0.4002712132362802,0.10208622885425073
2364,ACT-CLJ0257.0-0300,44.29917413509649,-2.964971448881756,-0.4002712132362802,0.10208622885425073
2365,ACT-CLJ0257.0-0300,44.2240725929903,-2.988859620717085,-0.4002616019357116,0.07677919843840736
2366,ACT-CLJ0257.0-0300,44.2240725929903,-2.988859620717085,-0.4002616019357116,0.07677919843840736
2367,ACT-CLJ0257.0-0300,44.29973043499561,-2.9649714350708254,-0.4002778435814262,0.10214998970091506
2368,ACT-CLJ0257.0-0300,44.30251298228068,-3.0021935651015306,-0.40033059233939344,0.04475502806289673
2369,ACT-CLJ0257.0-0300,44.31864532044835,-2.9810818957097123,-0.40026201622280433,0.10735977991766159
2370,ACT-CLJ0257.0-0300,44.2652391427471,-3.07774950662626,-0.4002555398324489,0.07995039061742064
2371,ACT-CLJ0257.0-0300,44.2240725929903,-2.988859620717085,-0.4002616019357116,0.07677919843840736
2372,ACT-CLJ0257.0-0300,44.29917413509649,-2.964971448881756,-0.4002712132362802,0.10208622885425073
2373,ACT-CLJ0257.0-0300,44.29917413509649,-2.964971448881756,-0.4002712132362802,0.10208622885425073
2374,ACT-CLJ0257.0-0300,44.29917413509649,-2.964971448881756,-0.4002712132362802,0.10208622885425073
2375,ACT-CLJ0257.0-0300,44.30251298228068,-3.0021935651015306,-0.40033059233939344,0.04475502806289673
2376,ACT-CLJ0257.0-0300,44.31864532044835,-2.9810818957097123,-0.40026201622280433,0.10735977991766159
2377,ACT-CLJ0258.4+0147,44.619820744364326,1.841799255013896,0.5667666616089508,0.06025242695031801
2378,ACT-CLJ0258.4+0147,44.619820744364326,1.841799255013896,0.5667666616089508,0.06025242695031801
2379,ACT-CLJ0258.4+0147,44.6203765869,1.8417992551005116,0.5659788498665559,0.06461285688180188
2380,ACT-CLJ0258.4+0147,44.6203765869,1.8417992551005116,0.5659788498665559,0.06461285688180188
2381,ACT-CLJ0258.4+0147,44.6203765869,1.8417992551005116,0.5659788498665559,0.06461285688180188
2382,ACT-CLJ0258.4+0147,44.6203765869,1.8412436999133208,0.5664784653137905,0.07165214062528819
2383,ACT-CLJ0258.4+0147,44.6203765869,1.8412436999133208,0.5664784653137905,0.07165214062528819
2384,ACT-CLJ0258.4+0147,44.61926490182875,1.84179925475408,0.5658404417007522,0.0543361250461377
