,cluster,Component_name,Component_id,ra_vlass,dec_vlass,pix_x,pix_y,amp_map,x_map,y_map,sigma_x_map,sigma_y_map,theta_map,offset_map,amp_snr,x_snr,y_snr,sigma_x_snr,sigma_y_snr,theta_snr,offset_snr
222,ACT-CLJ0229.6-0336,VLASS1QLCIR J022954.98-033746.9,-15.0,37.479118020374365,-3.62972181636352,37.54898048342854,126.37904816870187,0.0005515705828494367,37.54898047048454,126.37904794698565,2.999998786871294,2.9999999074697583,0.0,1.943647003776427e-05,0.20906237186963553,37.54433135527283,126.36984932486972,2.9476843375381963,3.0060549506343093,-2.1757728280719543e-06,0.01968070839694104
223,ACT-CLJ0230.9+0248,VLASS1QLCIR J023053.22+024641.5,19.0,37.72179041170344,2.77819860700563,179.39268890387712,113.41111437045207,0.0001600087235119593,179.39268877244697,113.41111438091835,2.999999637141639,2.999999593468177,0.0,1.2044740201910255e-05,1.1641361182787593,200.4025603512145,119.7872274860866,7.353316362239088,10.671483963521924,-5.46121014962449,-0.0009741846952119399
224,ACT-CLJ0230.9+0248,VLASS1QLCIR J023102.75+025005.5,16.0,37.76148840125578,2.8348699987807,108.02289856450744,215.42025375296944,-0.0003212057172635645,108.02289856727472,215.4202537185986,2.999999936871861,3.0000000104896234,0.0,1.2308832800361563e-05,-1.0670692399339203,107.53092829424676,211.32129148950068,2.3098218858472026,8.40542571995478,-0.09444711609271017,0.005724724240579008
225,ACT-CLJ0230.9+0248,VLASS1QLCIR J023110.64+024556.8,-1.0,37.79435407564836,2.7658023591377403,48.93035595332171,91.10078435621745,-0.00013859181329867258,48.93035595659595,91.10078435907802,3.000000005037491,3.0000000040813752,0.0,1.2210886548615703e-05,-0.04370265208005204,48.9303565010684,91.10078476020288,3.000001095493379,3.0000007166204266,0.0,0.004504655481286666
226,ACT-CLJ0231.7-0453,VLASS1QLCIR J023136.83-045318.2,15.0,37.90348526750312,-4.8883889360385,219.1794300893002,154.80119711382486,0.0004986839048687867,219.17943028031004,154.80119743720485,2.99999778947229,2.9999987366130054,0.0,6.633327415113855e-06,4.75896116718599,219.6421658592162,163.5987993875686,3.8961513071969596,3.4889452622616224,1.0401376818855153,0.00233098724126942
227,ACT-CLJ0231.7-0453,VLASS1QLCIR J023137.45-045312.6,14.0,37.90605576115119,-4.88684928520245,214.56949095253273,157.57277870559525,0.00025582705462196014,214.5694902992658,157.57277805348784,2.9999959791892974,2.999996181974027,0.0,6.7646743081233985e-06,4.75956490695817,219.63790711553074,163.60169937677375,3.898570716239839,3.486093067833635,-2.1053042150911088,0.0023349852564565816
228,ACT-CLJ0231.7-0453,VLASS1QLCIR J023139.85-045250.0,13.0,37.91604927338996,-4.8805797472508,196.64687987799562,168.85859534043163,-0.000363736204649016,196.64687988109955,168.85859527641614,2.9999999904624177,2.999999922097905,0.0,7.12806084994586e-06,-1.594174001084943,200.14547719194852,166.49313965678058,5.34057832071064,3.0295594473640453,-0.26336726610683403,0.007746185752798138
229,ACT-CLJ0231.7-0453,VLASS1QLCIR J023141.06-045257.1,12.0,37.92109933682997,-4.8825315646508205,187.58964963554604,165.34554984335801,0.0004546906279699497,187.58964948258125,165.34555001885133,2.999999915670739,3.000000196094679,0.0,6.657049651073328e-06,6.923714362124123,186.86775335053537,171.59915165113432,2.225491751221883,4.236221987221318,0.627235282718337,0.002302156570933657
230,ACT-CLJ0231.7-0453,VLASS1QLCIR J023142.30-045044.4,8.0,37.92625818699768,-4.84568440133826,178.33831294882935,231.67061427725704,0.0007170651668720042,178.33831287383265,231.6706143479556,2.9999999798008945,3.000000053066309,0.0,6.517037579884656e-06,2.797356169388002,177.70285057783917,234.92581924201014,1.9883954857829647,3.183185760471511,0.33249261812674574,0.005143838510983492
231,ACT-CLJ0231.7-0453,VLASS1QLCIR J023142.54-045045.9,9.0,37.92726851546436,-4.8460913298723485,176.5262124506917,230.9381655827744,0.0006624652832378728,176.5262125020713,230.93816576490062,2.999999885239857,2.999999948326693,0.0,6.547557347811424e-06,2.8563053409296297,177.68701416405838,234.91124660558413,1.9793437839654069,3.1571824415069343,0.32474348213320303,0.005141273271530394
232,ACT-CLJ0231.7-0453,VLASS1QLCIR J023154.57-045724.6,4.0,37.97738869034704,-4.95685723830558,86.64481999914109,31.55715449448141,-1.1708928139880486e-06,86.64481999914109,31.55715449448141,3.0,3.0,0.0,6.902609765867837e-06,-4.341074300394192e-06,86.64481999914109,31.55715449448141,3.0,3.0,0.0,0.006202982438987806
233,ACT-CLJ0232.1+0230,VLASS1QLCIR J023154.09+023539.4,3.0,37.975385927617815,2.59428705996725,262.6993344729718,304.4038350508155,1.3339802428552381e-06,262.6993344729718,304.4038350508155,3.0,3.0,0.0,-7.715210702302995e-06,0.03769377753188529,262.6993344729718,304.4038351285358,3.00000072527498,3.000000716686093,0.0,-0.01876377592725039
234,ACT-CLJ0232.1+0230,VLASS1QLCIR J023218.06+023310.8,96.0,38.07526420604943,2.55301882211588,83.09998234068681,230.12004631193759,0.0001311537881071252,83.09998223541368,230.1200466091597,2.9999996179975637,2.999999584754113,0.0,-7.78687672152343e-06,1.8922375506319384,85.44843944505786,211.79092126933963,4.878693069278025,3.7754389663387906,-1.8905256579850132,-0.020836888874170074
235,ACT-CLJ0232.1+0230,VLASS1QLCIR J023230.26+023119.9,92.0,38.12608520776369,2.52220521617838,-8.291202522151593,174.66039437438127,6.0664746366469725e-09,-8.291202522151593,174.66039437438127,3.0,3.0,0.0,-7.714492049789769e-06,5.424881145669309e-08,-8.291202522151593,174.66039437438127,3.0,3.0,0.0,-0.018742536395568554
236,ACT-CLJ0232.7+0214,VLASS1QLCIR J023250.45+021722.8,86.0,38.21023043904127,2.28968870451419,135.34752802739317,230.20442631144175,-0.0003564478518747787,135.3475279438396,230.2044263139853,2.999999716104751,2.999999637692523,0.0,8.240395879887388e-06,-1.1570474414982992,138.7345966377015,230.63902218119318,2.5745162518079368,4.273050501987443,0.3035123947868861,0.0015558933178894275
237,ACT-CLJ0232.7+0214,VLASS1QLCIR J023250.84+021748.7,85.0,38.21187470547265,2.29686777969434,132.39035654926937,243.12680089800665,2.691968070116658e-05,132.39035640589165,243.12680123181477,2.9999988135361213,2.999999043592594,0.0,8.031458256479006e-06,0.00649236512596283,132.39738221825615,243.1200239827806,2.9961040659106857,2.9879179175669606,1.766505816056913e-07,0.0007940296879401503
238,ACT-CLJ0232.7+0214,VLASS1QLCIR J023256.32+021800.7,81.0,38.23469943205716,2.30019558808041,91.33899594481197,249.11766167106472,0.0011601210317179465,91.33899688003287,249.1176624379992,2.9999983573403535,2.999999703186613,0.0,7.419225669302293e-06,1.9540752467726512,106.81680232174709,251.06633403794274,4.7618048617707975,10.8021138373152,1.3172767308687496,-0.005221351036466211
239,ACT-CLJ0232.7+0350,VLASS1QLCIR J023241.85+034555.8,92.0,38.17439075074771,3.76551799748707,193.79510048108546,24.49785023763158,5.218269859148013e-06,193.79510048108546,24.49785023763158,3.0,3.0,0.0,-3.5060806307995902e-06,1.83766946387096e-05,193.79510048108546,24.49785023763158,3.0,3.0,0.0,0.005735268759901817
240,ACT-CLJ0232.7+0350,VLASS1QLCIR J023243.64+035340.0,91.0,38.18183716746887,3.8944606761139102,180.41769032403175,256.5945635312582,0.0002953729144292049,180.4176902157529,256.59456309520664,2.9999994132529615,2.9999994763719156,0.0,-3.6623255209537437e-06,1.5876840755109123,180.78970720378163,265.25890575365435,19.338366884177734,3.9670549462687905,-0.18196892095009312,-0.0015490803943352541
241,ACT-CLJ0232.7+0350,VLASS1QLCIR J023247.45+035139.4,87.0,38.19774296882244,3.8609704094545902,151.85295001594986,196.3119814782351,0.000128442966512283,151.85295005577427,196.3119814487755,2.999999954450336,2.9999999594121776,0.0,-3.5853788854406456e-06,1.7658704590499672,143.770814320878,195.40455975216742,1.8435630972414252,7.348911694864784,1.0505835800323735,0.004306720141780341
242,ACT-CLJ0232.7+0350,VLASS1QLCIR J023247.61+035142.4,88.0,38.19840549738244,3.86178176306186,150.66311597891533,197.7724264773231,0.0003712853889579503,150.66311585833583,197.7724265395589,2.999999852163212,2.9999997957659823,0.0,-3.732328051623351e-06,1.7861591469605411,143.78698857144866,195.43206828896473,1.8306546165495245,7.296608059335607,1.052447203369623,0.004306520100641512
243,ACT-CLJ0232.7+0350,VLASS1QLCIR J023254.68+034753.0,84.0,38.22785194426105,3.79806652455098,97.77505410932928,83.08626861191004,0.00018545515005455402,97.77505437483471,83.08626862206285,2.999998438126362,2.9999991214562916,0.0,-3.6031180235221498e-06,1.1227862063424408,109.91994318201624,74.12319149094165,5.04503183691864,16.53979650700028,0.5566889852820713,0.00012775295922496247
244,ACT-CLJ0232.7+0350,VLASS1QLCIR J023257.11+034904.8,83.0,38.23799232251213,3.8180269357379,79.56437594689903,119.01589190841275,-0.0004482832565498601,79.56437555207148,119.0158917737855,2.999999593345725,2.9999994452698933,0.0,-3.261732594922311e-06,-2.7685111211135207,58.33474888070489,122.79840322798032,13.888460958804815,3.592642566836205,0.2691731043675327,0.014000762711596849
245,ACT-CLJ0232.7+0350,VLASS1QLCIR J023305.93+035252.9,-12.0,38.27473366295784,3.88136186634549,13.587672779715973,233.02382430883387,6.443079682616086e-07,13.587672779715973,233.02382430883387,3.0,3.0,0.0,-3.5035641818217683e-06,-4.039544495672398e-06,13.587672779715973,233.02382430883387,3.0,3.0,0.0,0.005735273112750533
246,ACT-CLJ0232.7+0350,VLASS1QLCIR J023305.97+035140.1,78.0,38.27488719499223,3.86115724895546,13.308427075016084,196.65549328432505,-3.7746278475263876e-08,13.308427075016084,196.65549328432505,3.0,3.0,0.0,-3.5031968256318764e-06,-8.409257511857783e-06,13.308427075016084,196.65549328432505,3.0,3.0,0.0,0.005735280472784463
247,ACT-CLJ0233.2+0211,VLASS1QLCIR J023316.59+021204.4,75.0,38.31912550942263,2.20122993476019,131.72180807304244,166.18506923993974,7.94045418330462e-06,131.72180819604537,166.18506928104713,2.999999499865093,2.999999487648859,0.0,1.5393769534016536e-05,1.1126250245464633,117.67246159598358,175.6436167782688,13.470616887628898,54.93854681964508,-0.9275923841735271,-0.026826873257796927
248,ACT-CLJ0233.2+0211,VLASS1QLCIR J023327.53+021224.2,65.0,38.36473957614745,2.20673577548648,49.67744698555309,176.0977685065972,0.001986549723683384,49.67744587793344,176.097767035858,2.9999918117436155,2.999994403656717,0.0,1.4329434319393998e-05,3.2557744723624347,50.88464081854526,178.31029878641053,7.268706321370248,2.4941865656024453,0.3202677676261453,0.018726774636136638
249,ACT-CLJ0233.2+0211,VLASS1QLCIR J023327.67+021219.9,64.0,38.36531451415999,2.2055303966651603,48.643233249264824,173.9281289368871,0.0008721093500703714,48.643232489254,173.9281276402457,2.999997850179505,2.999997667177855,0.0,1.4929153547114824e-05,3.2546869166420285,50.8957761457385,178.3062730264635,7.270484686420875,2.4947118585651533,0.32048177559374413,0.01872309688723098
250,ACT-CLJ0233.2+0248,VLASS1QLCIR J023258.98+024938.3,80.0,38.245774616701176,2.82731423680983,268.4970831642082,183.28589909681392,2.1478258291446025e-05,268.49708270720674,183.28589913346906,2.9999972963139196,2.9999975017735823,0.0,6.308107226803926e-06,0.03976547500852067,268.37088549576976,183.31912075193839,2.9051638658640386,2.8944467951422688,-2.3035469364656615e-06,0.0025020690260103545
251,ACT-CLJ0233.2+0448,VLASS1QLCIR J023259.61+045110.8,-38.0,38.248387827306814,4.85300717881204,275.9141039373767,239.5454084507502,0.0004144546191362727,275.9141039588131,239.54540821086675,2.9999971050980467,2.9999967901866222,0.0,2.2171952552121028e-05,0.11606439646191676,275.92161273294835,239.5543253931101,2.9843992614998003,2.9903361958804084,-1.782134854074315e-08,0.007565415704809392
252,ACT-CLJ0233.2+0448,VLASS1QLCIR J023312.77+045008.4,70.0,38.303214364556354,4.83566813283517,177.58045604178528,208.32987307784694,0.000535812887514393,177.58045611775503,208.32987323758732,2.9999998132250956,2.9999996926037182,0.0,2.2096174692140046e-05,2.553892366478887,179.43836423508782,212.20254355668592,3.8032786254111217,4.129935205891413,0.10521414281519983,0.005225357885096587
253,ACT-CLJ0233.2+0448,VLASS1QLCIR J023322.69+044930.9,-36.0,38.3445739294629,4.82525834783941,103.39732048880839,189.59356403433233,-3.4311706780500016e-05,103.39732009419883,189.59356369031042,2.999996450683067,2.9999959817844517,0.0,2.241366417435705e-05,1.9305856409543607,99.96855749024152,177.143837105794,8.193235614954753,3.316728901763534,1.5283170570964715,0.0044884309062081535
254,ACT-CLJ0233.2+0448,VLASS1QLCIR J023326.11+044917.9,-35.0,38.358791905714,4.82165045923038,77.89520753989557,183.10085159994185,-0.00018508484731999674,77.8952075110855,183.10085155885145,2.999999730438484,2.999999894877698,0.0,2.2484313758913677e-05,-1.2247354004503368,111.29113540785727,133.4164673687142,4.682013679484817,58.07403377938737,-0.7460395176814145,0.027492837635323925
255,ACT-CLJ0233.2+0448,VLASS1QLCIR J023328.25+044909.9,-34.0,38.36771289646634,4.8194301194607005,61.89391083840225,179.10544351634326,-0.0004480010649150128,61.893910929351016,179.10544353359805,2.9999999656581644,2.999999918376421,0.0,2.262685360802139e-05,-1.533725324478181,56.44509512087804,184.2448322708139,2.894651195051856,21.428359147415527,-0.37367104545968816,0.013323215978123248
256,ACT-CLJ0233.2+0448,VLASS1QLCIR J023328.83+044908.0,65.0,38.370129309184286,4.81891296452274,57.559662553039345,178.1749265382384,-0.0006925933315940308,57.559662831677024,178.1749264154502,2.9999997917847097,3.0000002667848107,0.0,2.2752548160363622e-05,-1.533882570957562,56.4504012407952,184.23269722920787,2.8948610302257243,21.4348334720225,-0.37382270438594234,0.013323571107378553
257,ACT-CLJ0233.2+0448,VLASS1QLCIR J023330.48+044902.5,64.0,38.3770126599574,4.8173626184001,45.21314771471397,175.38541809961862,1.4623373242488339e-05,45.21314730935109,175.3854180111163,2.9999997150905813,2.9999998293303616,0.0,2.237267096050855e-05,-1.47743328380243,36.77247449931563,158.88996971394116,3.89312722255882,10.045692441439295,0.05786190636651512,0.011087494352951402
258,ACT-CLJ0233.2+0448,VLASS1QLCIR J023331.56+044911.0,63.0,38.38151089165122,4.81973241156722,37.14535666342492,179.65184549138382,-0.0003371188735256905,37.14535637743316,179.65184566838212,3.0000000423621933,2.9999999673743707,0.0,2.2566039628148087e-05,-0.9624553914265194,49.61939166821343,195.9682262551166,3.541009464819432,38.18224362429202,0.33511650417978817,0.015414535030445153
259,ACT-CLJ0233.2+0448,VLASS1QLCIR J023334.00+044848.9,-32.0,38.39168772520151,4.81360131156522,18.89051092431899,168.61785454945687,0.001768040581968382,18.89051135813864,168.61785460796168,3.000000246214493,3.0000000182447053,0.0,2.1433801057202867e-05,3.0094080426061565,24.02103257276667,167.55899386850868,2.1215655361957255,3.6578450431672054,0.43301424293133667,0.006227688764528897
260,ACT-CLJ0233.2+0448,VLASS1QLCIR J023335.67+044841.9,-31.0,38.39865711502843,4.81165803244622,6.389385542146329,165.1214728125671,-4.320701351682554e-06,6.389385542146329,165.1214728125671,3.0,3.0,0.0,2.2397425804074464e-05,-5.403193681702391e-06,6.389385542146329,165.1214728125671,3.0,3.0,0.0,0.007627221669520972
261,ACT-CLJ0233.6-0530,VLASS1QLCIR J023329.10-052511.5,53.0,38.37125689597465,-5.41986929059986,221.70516256765933,317.63807518747495,-2.244640769904034e-06,221.70516256765933,317.63807518747495,3.0,3.0,0.0,1.2394795841556493e-05,-7.1909770567920665e-06,221.70516256765933,317.63807518747495,3.0,3.0,0.0,0.01066653268615156
262,ACT-CLJ0233.6-0530,VLASS1QLCIR J023334.07-053009.3,49.0,38.39198798481915,-5.50259506459946,184.55284552422378,168.73296959044546,0.0005142427399134294,184.55284537019742,168.73296950665585,2.9999995554817063,2.999999606719729,0.0,1.2126182450341702e-05,1.4222516774317002,197.17247519123077,158.07162167026,11.720400905509507,16.862681259347085,0.7041794370168925,-0.0061560571914841275
263,ACT-CLJ0233.6-0530,VLASS1QLCIR J023334.35-053006.3,50.0,38.393163185460246,-5.50175614727838,182.4472610746462,170.24306305610187,0.0004897903118155274,182.44726108152216,170.24306303369733,2.9999999928157375,3.000000035475024,0.0,1.2154137043659545e-05,1.4221458586753355,197.1732702285048,158.07639026976716,11.720445797390102,16.865976131137515,0.7042852169720702,-0.006158418798441197
264,ACT-CLJ0234.5-0107,VLASS1QLCIR J023443.50-010229.0,23.0,38.68127696650665,-1.04140798378741,103.57145306473319,318.96712036705617,-2.009714468852781e-12,103.57145306473319,318.96712036705617,3.0,3.0,0.0,-2.707411130764856e-07,-3.2038025458496553e-06,103.57145306473319,318.96712036705617,3.0,3.0,0.0,0.0051709328578003755
265,ACT-CLJ0234.6-0259,VLASS1QLCIR J023447.20-025508.7,16.0,38.69668787610581,-2.91909995407368,94.66880412967488,298.35018201184187,4.081507150586435e-06,94.66880412967488,298.35018201184187,3.0,3.0,0.0,1.3595522401686953e-05,1.5150993893116673e-05,94.66880412967488,298.35018201184187,3.0,3.0,0.0,0.008636050228755692
266,ACT-CLJ0234.6-0259,VLASS1QLCIR J023450.19-025436.1,15.0,38.709133412016406,-2.9100323525739,72.29513274109031,314.6710339993157,-2.490593750917683e-06,72.29513274109031,314.6710339993157,3.0,3.0,0.0,1.3599045309990563e-05,-6.003937257847954e-06,72.29513274109031,314.6710339993157,3.0,3.0,0.0,0.008636056208216985
267,ACT-CLJ0235.2-0323,VLASS1QLCIR J023521.49-032615.9,10.0,38.83956191337689,-3.4377559309959103,114.95263306423962,70.91389650067704,-0.0005244353517699844,114.95263291428654,70.91389640530943,2.99999956804267,2.999999794174767,0.0,1.1465066146776319e-05,-1.4994518428022068,114.86306252034817,73.66800703291524,2.353364030303047,9.60007145873693,0.6454127981443218,0.020682607415879902
268,ACT-CLJ0235.2-0323,VLASS1QLCIR J023530.61-031929.7,-2.0,38.87756284876366,-3.32492852343158,46.660524507865034,274.00019060589017,-2.0246907341587735e-12,46.660524507865034,274.00019060589017,3.0,3.0,0.0,1.1189895042210788e-05,-0.03750928058344547,46.660524507865034,274.00019055932404,3.0000006942921535,3.000000653621396,0.0,0.018676330810721786
269,ACT-CLJ0236.5+0106,VLASS1QLCIR J023621.52+010651.8,48.0,39.08969005279247,1.11440773687391,245.9285489424527,168.04543134110614,3.2415159668568996e-05,245.9285489118284,168.04543141859162,2.999999746749679,2.9999997933573717,0.0,1.3525648476831847e-05,-0.571215455933188,224.6360425234746,183.61730275546427,2.547673497866249,36.8172130896242,2.132572559085356,0.03578410367134718
270,ACT-CLJ0236.5+0106,VLASS1QLCIR J023621.91+010633.6,46.0,39.09132940460697,1.10933436566225,242.97841106010162,158.91331467634475,0.00030247402517194526,242.97841103744983,158.91331467372856,2.9999999584601817,2.9999999743979524,0.0,1.3380172963679946e-05,1.3043510331872916,185.74697799180802,162.29654879786594,35.281621295000996,11.4402097931026,0.5668111156417732,0.0010684479753665156
271,ACT-CLJ0236.5+0106,VLASS1QLCIR J023634.97+010619.4,43.0,39.14571842605329,1.10540760553315,145.09648484079653,151.84455769973007,-0.00010167016238617129,145.09648484709422,151.84455771589444,2.999999972922229,2.999999983732114,0.0,1.359787810116371e-05,-1.0489998556122904,106.04163192983107,157.79104172746057,50.57577351828349,15.58706525014627,4.046146920523698,0.08203299366821735
272,ACT-CLJ0236.5+0106,VLASS1QLCIR J023635.53+011135.2,42.0,39.14808184074269,1.19311639354235,140.84375816261365,309.7204918111853,1.4081075896054572e-08,140.84375816261365,309.7204918111853,3.0,3.0,0.0,1.3551516206984416e-05,0.04713822626453817,140.84375916831598,309.7204792170753,2.9999966366227344,3.0000406165749918,0.0,0.032552227059534415
273,ACT-CLJ0236.5+0106,VLASS1QLCIR J023640.47+010537.2,40.0,39.16865006722144,1.09368379231171,103.82697648431386,130.74197997195765,0.0001748770173464694,103.82697650429931,130.74197997455866,2.999999998085357,2.999999980664912,0.0,1.3448907190131145e-05,2.6573356009937896,109.02266102313644,132.6661057313351,3.261014609195073,2.5469926056249763,0.10288561865486383,0.03125618040181741
274,ACT-CLJ0236.7-0228,VLASS1QLCIR J023620.83-022729.7,-69.0,39.08679968110908,-2.4582675349761702,325.4153312488703,185.95092191059112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,ACT-CLJ0236.7-0228,VLASS1QLCIR J023621.72-022722.7,75.0,39.09051615594845,-2.4563215682353903,318.73204650272135,189.45411156503565,-1.986670073673907e-12,318.73204650272135,189.45411156503565,3.0,3.0,0.0,1.6281192361163656e-07,0.05688263621489952,318.7320461920974,189.45411156503565,3.0000013352218193,3.0000019878978095,0.0,-0.029282790935968295
276,ACT-CLJ0236.7-0228,VLASS1QLCIR J023636.89-023348.4,70.0,39.15374961909001,-2.56347180949628,205.0128010773417,-3.411753291574456,-1.788003044595134e-13,205.0128010773417,-3.411753291574456,3.0,3.0,0.0,1.628119216346422e-07,3.0710979050463742e-06,205.0128010773417,-3.411753291574456,3.0,3.0,0.0,-0.029247557118459173
277,ACT-CLJ0236.7-0228,VLASS1QLCIR J023651.78-023121.1,67.0,39.21578920655724,-2.52253838283112,93.45102716082623,70.26792851345424,0.000517405148319771,93.45102734699508,70.26792813586694,2.9999992565665403,2.9999996369808337,0.0,-1.1559263518936117e-07,2.5713775858450822,86.79171255514363,75.06568331710388,2.421306566081929,11.506486008709613,1.4025284881454876,-0.03354246485939997
278,ACT-CLJ0236.7-0228,VLASS1QLCIR J023651.92-023105.6,66.0,39.216368394375856,-2.51823245823452,92.40927271596318,78.01856925930089,0.0006852773369659572,92.4092729367547,78.01856906782838,2.9999998296414607,2.99999950743667,0.0,-2.0608346207308795e-07,2.567298474794656,86.73091934070146,75.05765774580826,11.503066685077096,2.4282786343584326,-0.1680317641997654,-0.03353815733256695
279,ACT-CLJ0236.7-0228,VLASS1QLCIR J023651.96-023046.7,64.0,39.21650834156579,-2.51298132433828,92.15733454546688,87.47061031366114,7.107615298463949e-05,92.15733446679162,87.47060983525549,2.9999969227348213,2.9999975575413487,0.0,1.2531403826082112e-07,2.572022566095579,86.79623759861259,75.06621595942764,11.50495805004128,2.420151066322023,-0.16830233174653617,-0.033537149826762154
280,ACT-CLJ0236.7-0228,VLASS1QLCIR J023652.05-023053.0,65.0,39.2169006230414,-2.51472410480556,91.45199907673977,84.33358203554262,0.0003100416816090967,91.45199908139973,84.33358201622609,2.9999999459107847,2.9999998979009455,0.0,-3.95694752315016e-09,2.5667269039329024,86.81062639265487,75.07101249460689,11.52690194429728,2.4188577620373284,2.9735485716545553,-0.03353356716228115
281,ACT-CLJ0237.6-0423,VLASS1QLCIR J023730.96-041905.0,27.0,39.37901703933839,-4.31806144802775,208.6275756052623,296.2863654650977,-3.781606066458832e-07,208.6275756052623,296.2863654650977,3.0,3.0,0.0,1.0391990252377531e-06,-3.5436201807874046e-06,208.6275756052623,296.2863654650977,3.0,3.0,0.0,0.006982180191715005
282,ACT-CLJ0238.1+0306,VLASS1QLCIR J023805.31+030440.8,25.0,39.52213810793808,3.07800809336994,180.1535919597631,117.84863139395144,0.00015967548966146732,180.1535919490936,117.84863139928325,2.9999999661795758,2.9999999708736143,0.0,-5.390524301326601e-06,2.6803144434570196,184.42852660679299,117.88049519216145,4.191847965400817,1.7014374101390135,-0.7870065800072942,-0.03158911692925211
283,ACT-CLJ0238.1+0306,VLASS1QLCIR J023807.51+030611.5,24.0,39.53132715679153,3.1032018321427404,163.63712548616016,163.19727757445048,-0.0001344514421149854,163.6371254824704,163.19727757447123,3.0000000027810594,3.0000000031704523,0.0,-5.224787949791137e-06,-1.9949392649426607,161.23296479977256,159.8827297741142,10.407164834185288,3.455672526803647,0.5201043144699126,-0.02614406315933724
284,ACT-CLJ0238.1+0306,VLASS1QLCIR J023816.59+030202.0,21.0,39.5691292130585,3.0339047623370297,95.68884602557335,38.463625037046796,0.0006888920024764082,95.68884609812484,38.463625041810644,2.999999980086003,3.0000001285222,0.0,-5.676135800032841e-06,0.8967196228060701,97.42055014878704,38.69713220440533,2.362560107039077,4.980817258620992,0.011548561920314391,-0.031075997920690178
285,ACT-CLJ0239.3-0332,VLASS1QLCIR J023859.15-033041.9,17.0,39.74647822661862,-3.51164093531473,328.7213688778996,207.99156469075325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,ACT-CLJ0239.3-0332,VLASS1QLCIR J023859.41-033041.8,18.0,39.74755981037421,-3.5116267165595096,326.77817094644183,208.0173501361828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,ACT-CLJ0239.3-0332,VLASS1QLCIR J023901.11-033043.1,16.0,39.75463118164971,-3.51199210157674,314.07351091359703,207.36085390632815,-1.9768199928253985e-12,314.07351091359703,207.36085390632815,3.0,3.0,0.0,3.1515270004359076e-07,3.931999976877634e-07,314.07351091359703,207.36085390632815,3.0,3.0,0.0,-0.0005897525455478346
288,ACT-CLJ0239.3-0332,VLASS1QLCIR J023906.13-033045.8,-1.0,39.775571020826725,-3.51273918675377,276.45242737965486,206.01908299887896,0.0014657658018443493,276.4524275529987,206.019082965966,2.999999873136284,3.000000231198336,0.0,-4.703636057229116e-07,3.646431226849736,276.1926445615149,204.1445583049922,2.4043293407732205,6.805987580043641,0.6308081102029403,-0.004162228921936664
289,ACT-CLJ0239.3-0332,VLASS1QLCIR J023912.33-033049.5,15.0,39.80138165450063,-3.51375968497299,230.08045911205363,204.18470459030524,-0.0005355670416999539,230.08045909844648,204.18470460273858,3.0000000127294966,2.999999879217454,0.0,6.078952490233149e-07,-4.029369289109593,228.71468806776596,204.54831768263912,4.310601207345534,1.9215991149847493,-0.17016759921917293,0.0014147902352803828
290,ACT-CLJ0239.3-0332,VLASS1QLCIR J023912.39-033037.5,14.0,39.80163487042572,-3.5104378421338702,229.62576940759283,210.16404236413328,5.044698477901649e-05,229.62576943469054,210.16404243039094,2.9999999708483456,2.9999999158292803,0.0,2.9205034971684326e-07,-3.9828456812464834,228.7084839282175,204.53786771382252,4.353752997476,1.926598526294397,-0.1723861419086548,0.0014102891117509892
291,ACT-CLJ0240.0+0116,VLASS1QLCIR J024001.73+011606.7,1.0,40.00724139432633,1.2685439215838898,171.23800558389732,166.46678592351546,-0.0001088763150625297,171.23800558482603,166.46678591980736,2.9999999788726144,2.9999999789491794,0.0,-5.620606154581075e-06,-0.9137703522351304,188.42540694523714,159.46346110541725,48.50053297581956,9.28433753475901,0.116244820478554,-0.0009038331506351103
292,ACT-CLJ0240.0+0116,VLASS1QLCIR J024001.82+011606.3,65.0,40.0076164985669,1.26841868588534,170.56298385407763,166.24136038041064,-0.00010711447203393865,170.56298385417927,166.2413603791337,2.999999993252423,2.9999999933396504,0.0,-5.623638196507011e-06,-0.9135618257088411,188.45997949312743,159.45755156541668,48.486296597193736,9.282466162253842,0.11622613363676858,-0.0009271426847420814
293,ACT-CLJ0240.0+0116,VLASS1QLCIR J024018.06+011721.1,62.0,40.07527929815068,1.28921877856352,48.80065404798354,203.68291879575875,1.1766573772094312e-05,48.80065404798354,203.68291879575875,3.0,3.0,0.0,-5.694184920822277e-06,3.6260917006145554,57.829945077216166,204.36319910416546,5.332769170095573,1.8197470441596122,0.3037771742304327,-0.0275809393683488
294,ACT-CLJ0240.0+0116,VLASS1QLCIR J024024.43+011835.1,59.0,40.101798181813386,1.30976984162707,1.0799346026966248,240.67631670433676,1.878808003295061e-06,1.0799346026966248,240.67631670433676,3.0,3.0,0.0,-5.688537656781735e-06,0.046492012370853944,1.0799350915007038,240.67631670433676,3.000000762610007,3.0000011149706065,0.0,-0.025487194786164437
